varID,var6_0,var6_1,var6_2,var6_3,var6_4,var6_5,var6_6,var6_6a,var6_7,var6_8,var6_9,var6_10,var6_11,var6_12,var6_13,var6_14,var6_14a,var6_15,var6_16,var6_17,var6_18,var6_19,var6_20,var6_21,var6_22,var6_23,var6_24,var6_25,var6_26,var6_26a,var6_27,var6_28,var6_29,var6_30,var6_31,var6_32,var6_33,var6_34,var6_34a,var6_35,var6_36,var6_37,var6_38,var6_38a,var6_39,var6_40,var6_41,var6_42,var6_43,var6_44,var6_45,var6_46,var6_47,var6_48,var6_49,var6_50,var6_50a,var6_51,var6_52,var6_53,var6_54,var6_55,var6_55a,var6_56,var6_56a,var6_57,var6_58,var6_59,var6_60,var6_61,var6_62,var6_63,var6_64,var6_64a,var6_65,var6_66,var6_67,var6_68,var6_69,var6_70,var6_71,var6_71a
3405020212,粮食作物1,a22,1.255,250,是,是,2,,0,0,0,0,0,22.5,0,1,,0,0,0,0,100,100,0,8,0,2,50,1,,0,0,0,0,100,30,20,0,,8,0,增加,1,,0,0,0,0,100,120,4,0,50,不变,0,,,,,.,0,,,,,,.,,.,,.,.,1,,0,0,0,0,12,0,0,
3405020212,粮食作物2,b5,1.255,130,是,否,2,,0,0,0,0,0,22.5,0,1,,0,0,0,0,100,24,0,8,0,0.6,40,1,,0,0,0,0,100,30,20,10,,8,0,增加,1,,0,0,0,0,100,110,2,0,50,不变,0,,,,,.,0,,,,,,.,,.,,.,.,1,,0,0,0,0,10,0,0,
3404010201,粮食作物1,,.,.,,,,,.,.,.,.,,,.,,,.,.,.,.,,,,.,.,.,,,,.,.,.,.,.,.,.,.,,.,.,,,,.,.,.,.,.,,,.,,,,,,,,.,.,,,,,,.,,.,,.,.,,,.,.,.,.,,.,.,
3404010202,粮食作物1,,.,.,,,,,.,.,.,.,,,.,,,.,.,.,.,,,,.,.,.,,,,.,.,.,.,.,.,.,.,,.,.,,,,.,.,.,.,.,,,.,,,,,,,,.,.,,,,,,.,,.,,.,.,,,.,.,.,.,,.,.,
3404010203,粮食作物1,,.,.,,,,,.,.,.,.,,,.,,,.,.,.,.,,,,.,.,.,,,,.,.,.,.,.,.,.,.,,.,.,,,,.,.,.,.,.,,,.,,,,,,,,.,.,,,,,,.,,.,,.,.,,,.,.,.,.,,.,.,
3404010204,粮食作物1,,.,.,,,,,.,.,.,.,,,.,,,.,.,.,.,,,,.,.,.,,,,.,.,.,.,.,.,.,.,,.,.,,,,.,.,.,.,.,,,.,,,,,,,,.,.,,,,,,.,,.,,.,.,,,.,.,.,.,,.,.,
3404010205,粮食作物1,,.,.,,,,,.,.,.,.,,,.,,,.,.,.,.,,,,.,.,.,,,,.,.,.,.,.,.,.,.,,.,.,,,,.,.,.,.,.,,,.,,,,,,,,.,.,,,,,,.,,.,,.,.,,,.,.,.,.,,.,.,
3404010206,粮食作物1,,.,.,,,,,.,.,.,.,,,.,,,.,.,.,.,,,,.,.,.,,,,.,.,.,.,.,.,.,.,,.,.,,,,.,.,.,.,.,,,.,,,,,,,,.,.,,,,,,.,,.,,.,.,,,.,.,.,.,,.,.,
3404010207,粮食作物1,,.,.,,,,,.,.,.,.,,,.,,,.,.,.,.,,,,.,.,.,,,,.,.,.,.,.,.,.,.,,.,.,,,,.,.,.,.,.,,,.,,,,,,,,.,.,,,,,,.,,.,,.,.,,,.,.,.,.,,.,.,
3404010208,粮食作物1,,.,.,,,,,.,.,.,.,,,.,,,.,.,.,.,,,,.,.,.,,,,.,.,.,.,.,.,.,.,,.,.,,,,.,.,.,.,.,,,.,,,,,,,,.,.,,,,,,.,,.,,.,.,,,.,.,.,.,,.,.,
3404010209,粮食作物1,,.,.,,,,,.,.,.,.,,,.,,,.,.,.,.,,,,.,.,.,,,,.,.,.,.,.,.,.,.,,.,.,,,,.,.,.,.,.,,,.,,,,,,,,.,.,,,,,,.,,.,,.,.,,,.,.,.,.,,.,.,
3404010210,粮食作物1,,.,.,,,,,.,.,.,.,,,.,,,.,.,.,.,,,,.,.,.,,,,.,.,.,.,.,.,.,.,,.,.,,,,.,.,.,.,.,,,.,,,,,,,,.,.,,,,,,.,,.,,.,.,,,.,.,.,.,,.,.,
3404010211,粮食作物1,,.,.,,,,,.,.,.,.,,,.,,,.,.,.,.,,,,.,.,.,,,,.,.,.,.,.,.,.,.,,.,.,,,,.,.,.,.,.,,,.,,,,,,,,.,.,,,,,,.,,.,,.,.,,,.,.,.,.,,.,.,
3404010212,粮食作物1,,.,.,,,,,.,.,.,.,,,.,,,.,.,.,.,,,,.,.,.,,,,.,.,.,.,.,.,.,.,,.,.,,,,.,.,.,.,.,,,.,,,,,,,,.,.,,,,,,.,,.,,.,.,,,.,.,.,.,,.,.,
3404010101,粮食作物1,,.,.,,,,,.,.,.,.,,,.,,,.,.,.,.,,,,.,.,.,,,,.,.,.,.,.,.,.,.,,.,.,,,,.,.,.,.,.,,,.,,,,,,,,.,.,,,,,,.,,.,,.,.,,,.,.,.,.,,.,.,
3404010102,粮食作物1,,.,.,,,,,.,.,.,.,,,.,,,.,.,.,.,,,,.,.,.,,,,.,.,.,.,.,.,.,.,,.,.,,,,.,.,.,.,.,,,.,,,,,,,,.,.,,,,,,.,,.,,.,.,,,.,.,.,.,,.,.,
3404010103,粮食作物1,,.,.,,,,,.,.,.,.,,,.,,,.,.,.,.,,,,.,.,.,,,,.,.,.,.,.,.,.,.,,.,.,,,,.,.,.,.,.,,,.,,,,,,,,.,.,,,,,,.,,.,,.,.,,,.,.,.,.,,.,.,
3404010104,粮食作物1,,.,.,,,,,.,.,.,.,,,.,,,.,.,.,.,,,,.,.,.,,,,.,.,.,.,.,.,.,.,,.,.,,,,.,.,.,.,.,,,.,,,,,,,,.,.,,,,,,.,,.,,.,.,,,.,.,.,.,,.,.,
3404010105,粮食作物1,,.,.,,,,,.,.,.,.,,,.,,,.,.,.,.,,,,.,.,.,,,,.,.,.,.,.,.,.,.,,.,.,,,,.,.,.,.,.,,,.,,,,,,,,.,.,,,,,,.,,.,,.,.,,,.,.,.,.,,.,.,
3404010106,粮食作物1,,.,.,,,,,.,.,.,.,,,.,,,.,.,.,.,,,,.,.,.,,,,.,.,.,.,.,.,.,.,,.,.,,,,.,.,.,.,.,,,.,,,,,,,,.,.,,,,,,.,,.,,.,.,,,.,.,.,.,,.,.,
3404010107,粮食作物1,,.,.,,,,,.,.,.,.,,,.,,,.,.,.,.,,,,.,.,.,,,,.,.,.,.,.,.,.,.,,.,.,,,,.,.,.,.,.,,,.,,,,,,,,.,.,,,,,,.,,.,,.,.,,,.,.,.,.,,.,.,
3404010108,粮食作物1,,.,.,,,,,.,.,.,.,,,.,,,.,.,.,.,,,,.,.,.,,,,.,.,.,.,.,.,.,.,,.,.,,,,.,.,.,.,.,,,.,,,,,,,,.,.,,,,,,.,,.,,.,.,,,.,.,.,.,,.,.,
3404010109,粮食作物1,,.,.,,,,,.,.,.,.,,,.,,,.,.,.,.,,,,.,.,.,,,,.,.,.,.,.,.,.,.,,.,.,,,,.,.,.,.,.,,,.,,,,,,,,.,.,,,,,,.,,.,,.,.,,,.,.,.,.,,.,.,
3404010110,粮食作物1,,.,.,,,,,.,.,.,.,,,.,,,.,.,.,.,,,,.,.,.,,,,.,.,.,.,.,.,.,.,,.,.,,,,.,.,.,.,.,,,.,,,,,,,,.,.,,,,,,.,,.,,.,.,,,.,.,.,.,,.,.,
3404010111,粮食作物1,,.,.,,,,,.,.,.,.,,,.,,,.,.,.,.,,,,.,.,.,,,,.,.,.,.,.,.,.,.,,.,.,,,,.,.,.,.,.,,,.,,,,,,,,.,.,,,,,,.,,.,,.,.,,,.,.,.,.,,.,.,
3404010112,粮食作物1,,.,.,,,,,.,.,.,.,,,.,,,.,.,.,.,,,,.,.,.,,,,.,.,.,.,.,.,.,.,,.,.,,,,.,.,.,.,.,,,.,,,,,,,,.,.,,,,,,.,,.,,.,.,,,.,.,.,.,,.,.,
3404030201,粮食作物1,,.,.,,,,,.,.,.,.,,,.,,,.,.,.,.,,,,.,.,.,,,,.,.,.,.,.,.,.,.,,.,.,,,,.,.,.,.,.,,,.,,,,,,,,.,.,,,,,,.,,.,,.,.,,,.,.,.,.,,.,.,
3404030202,粮食作物1,,.,.,,,,,.,.,.,.,,,.,,,.,.,.,.,,,,.,.,.,,,,.,.,.,.,.,.,.,.,,.,.,,,,.,.,.,.,.,,,.,,,,,,,,.,.,,,,,,.,,.,,.,.,,,.,.,.,.,,.,.,
3404030203,粮食作物1,,.,.,,,,,.,.,.,.,,,.,,,.,.,.,.,,,,.,.,.,,,,.,.,.,.,.,.,.,.,,.,.,,,,.,.,.,.,.,,,.,,,,,,,,.,.,,,,,,.,,.,,.,.,,,.,.,.,.,,.,.,
3404030204,粮食作物1,,.,.,,,,,.,.,.,.,,,.,,,.,.,.,.,,,,.,.,.,,,,.,.,.,.,.,.,.,.,,.,.,,,,.,.,.,.,.,,,.,,,,,,,,.,.,,,,,,.,,.,,.,.,,,.,.,.,.,,.,.,
3404030205,粮食作物1,,.,.,,,,,.,.,.,.,,,.,,,.,.,.,.,,,,.,.,.,,,,.,.,.,.,.,.,.,.,,.,.,,,,.,.,.,.,.,,,.,,,,,,,,.,.,,,,,,.,,.,,.,.,,,.,.,.,.,,.,.,
3404030206,粮食作物1,,.,.,,,,,.,.,.,.,,,.,,,.,.,.,.,,,,.,.,.,,,,.,.,.,.,.,.,.,.,,.,.,,,,.,.,.,.,.,,,.,,,,,,,,.,.,,,,,,.,,.,,.,.,,,.,.,.,.,,.,.,
3404030207,粮食作物1,,.,.,,,,,.,.,.,.,,,.,,,.,.,.,.,,,,.,.,.,,,,.,.,.,.,.,.,.,.,,.,.,,,,.,.,.,.,.,,,.,,,,,,,,.,.,,,,,,.,,.,,.,.,,,.,.,.,.,,.,.,
3404030208,粮食作物1,,.,.,,,,,.,.,.,.,,,.,,,.,.,.,.,,,,.,.,.,,,,.,.,.,.,.,.,.,.,,.,.,,,,.,.,.,.,.,,,.,,,,,,,,.,.,,,,,,.,,.,,.,.,,,.,.,.,.,,.,.,
3404030209,粮食作物1,,.,.,,,,,.,.,.,.,,,.,,,.,.,.,.,,,,.,.,.,,,,.,.,.,.,.,.,.,.,,.,.,,,,.,.,.,.,.,,,.,,,,,,,,.,.,,,,,,.,,.,,.,.,,,.,.,.,.,,.,.,
3404030210,粮食作物1,,.,.,,,,,.,.,.,.,,,.,,,.,.,.,.,,,,.,.,.,,,,.,.,.,.,.,.,.,.,,.,.,,,,.,.,.,.,.,,,.,,,,,,,,.,.,,,,,,.,,.,,.,.,,,.,.,.,.,,.,.,
3404030211,粮食作物1,a32,1.9,500,是,是,5,,100,0,247,1.9,1.9,0,0,,,.,.,.,.,,150,1.5,0,0,1.5,10,2,,100,100,0,0,100,26,26,26,,1,0,减少,,,.,.,.,.,.,133,0.3,0,15,不变,,,,,,.,100,2,,3,,0.5,0,,.,0,0,0,3,,100,0,228,0.3,0,0,0,
3404030211,粮食作物2,b5,1.9,200,是,是,5,,100,0,247,1.9,1.9,0,0,,,.,.,.,.,,80,1.5,0,0,2,40,2,,100,100,0,0,100,26,26,26,,1,0,减少,,,.,.,.,.,.,95,0.3,0,20,不变,,,,,,.,100,2,,3,,0.5,0,,.,0,0,0,3,,100,0,228,0.3,0,0,0,
3404030212,粮食作物1,a21,1.04,450,否,否,2,,0,0,0,0,0,48,0,1,,0,0,0,0,100,90,0,8,0,1.5,60,1,,0,0,0,0,100,10,10,10,,8,0,增加,1,,0,0,0,0,100,135,8,0,30,增加,,,,,,.,0,2,,1,,0,0,,.,12,0,0,1,,0,0,0,0,8,0,.,
3404030212,粮食作物2,b5,1.04,175,否,否,2,,0,0,0,0,0,48,0,1,,0,0,0,0,100,76,0,4,0,0.4,190,1,,0,0,0,0,100,10,10,10,,8,0,增加,1,,0,0,0,0,100,135,8,0,30,增加,,,,,,.,0,2,,1,,0,0,,.,8,0,0,3,,100,0,120,0.16,0.16,0,.,
3404030101,粮食作物1,,.,.,,,,,.,.,.,.,,,.,,,.,.,.,.,,,,.,.,.,,,,.,.,.,.,.,.,.,.,,.,.,,,,.,.,.,.,.,,,.,,,,,,,,.,.,,,,,,.,,.,,.,.,,,.,.,.,.,,.,.,
3404030102,粮食作物1,,.,.,,,,,.,.,.,.,,,.,,,.,.,.,.,,,,.,.,.,,,,.,.,.,.,.,.,.,.,,.,.,,,,.,.,.,.,.,,,.,,,,,,,,.,.,,,,,,.,,.,,.,.,,,.,.,.,.,,.,.,
3404030103,粮食作物1,,.,.,,,,,.,.,.,.,,,.,,,.,.,.,.,,,,.,.,.,,,,.,.,.,.,.,.,.,.,,.,.,,,,.,.,.,.,.,,,.,,,,,,,,.,.,,,,,,.,,.,,.,.,,,.,.,.,.,,.,.,
3404030104,粮食作物1,,.,.,,,,,.,.,.,.,,,.,,,.,.,.,.,,,,.,.,.,,,,.,.,.,.,.,.,.,.,,.,.,,,,.,.,.,.,.,,,.,,,,,,,,.,.,,,,,,.,,.,,.,.,,,.,.,.,.,,.,.,
3404030105,粮食作物1,,.,.,,,,,.,.,.,.,,,.,,,.,.,.,.,,,,.,.,.,,,,.,.,.,.,.,.,.,.,,.,.,,,,.,.,.,.,.,,,.,,,,,,,,.,.,,,,,,.,,.,,.,.,,,.,.,.,.,,.,.,
3404030106,粮食作物1,,.,.,,,,,.,.,.,.,,,.,,,.,.,.,.,,,,.,.,.,,,,.,.,.,.,.,.,.,.,,.,.,,,,.,.,.,.,.,,,.,,,,,,,,.,.,,,,,,.,,.,,.,.,,,.,.,.,.,,.,.,
3404030107,粮食作物1,,.,.,,,,,.,.,.,.,,,.,,,.,.,.,.,,,,.,.,.,,,,.,.,.,.,.,.,.,.,,.,.,,,,.,.,.,.,.,,,.,,,,,,,,.,.,,,,,,.,,.,,.,.,,,.,.,.,.,,.,.,
3404030108,粮食作物1,,.,.,,,,,.,.,.,.,,,.,,,.,.,.,.,,,,.,.,.,,,,.,.,.,.,.,.,.,.,,.,.,,,,.,.,.,.,.,,,.,,,,,,,,.,.,,,,,,.,,.,,.,.,,,.,.,.,.,,.,.,
3404030109,粮食作物1,,.,.,,,,,.,.,.,.,,,.,,,.,.,.,.,,,,.,.,.,,,,.,.,.,.,.,.,.,.,,.,.,,,,.,.,.,.,.,,,.,,,,,,,,.,.,,,,,,.,,.,,.,.,,,.,.,.,.,,.,.,
3404030110,粮食作物1,,.,.,,,,,.,.,.,.,,,.,,,.,.,.,.,,,,.,.,.,,,,.,.,.,.,.,.,.,.,,.,.,,,,.,.,.,.,.,,,.,,,,,,,,.,.,,,,,,.,,.,,.,.,,,.,.,.,.,,.,.,
3404030111,粮食作物1,,.,.,,,,,.,.,.,.,,,.,,,.,.,.,.,,,,.,.,.,,,,.,.,.,.,.,.,.,.,,.,.,,,,.,.,.,.,.,,,.,,,,,,,,.,.,,,,,,.,,.,,.,.,,,.,.,.,.,,.,.,
3404030112,粮食作物1,,.,.,,,,,.,.,.,.,,,.,,,.,.,.,.,,,,.,.,.,,,,.,.,.,.,.,.,.,.,,.,.,,,,.,.,.,.,.,,,.,,,,,,,,.,.,,,,,,.,,.,,.,.,,,.,.,.,.,,.,.,
3404020101,粮食作物1,a32,372,1890,否,否,2,,.,.,.,.,,24,0,1,,.,.,.,.,100,151,,8,0,3.78,40,1,,.,.,.,.,100,30,30,30,,36,0,不变,1,,.,.,.,.,100,600,8,0,50,不变,,,,,,.,100,2,,3,,0.5,0,,.,9999,0,0,3,,100,0,483,4,1,0,.,
3404020102,粮食作物1,a21,0.57,80,是,是,2,,0,0,0,0,0,18,0,,,.,.,.,.,100,64,0,7,0,2,32,1,,0,0,0,0,100,50,20,20,,6,0,增加,,,.,.,.,.,100,50,2,0,50,增加,,,,,,.,100,2,,1,,12,0,,.,6,0,0,1,,0,0,0,0,6,0,0,
3404020102,粮食作物2,b5,0.57,100,是,是,2,,0,0,0,0,0,18,0,,,.,.,.,.,100,60,0,7,0,0.3,200,1,,0,0,0,0,100,50,20,20,,6,0,增加,,,.,.,.,.,100,50,2,0,50,增加,,,,,,.,100,2,,1,,12,0,,.,6,0,0,1,,0,0,0,0,6,0,0,
3404020103,粮食作物1,,.,.,,,,,.,.,.,.,,,.,,,.,.,.,.,,,,.,.,.,,,,.,.,.,.,.,.,.,.,,.,.,,,,.,.,.,.,.,,,.,,,,,,,,.,.,,,,,,.,,.,,.,.,,,.,.,.,.,,.,.,
3404020104,粮食作物1,a2,1.06,318,否,否,2,,0,0,0,0,0,16,0,1,,0,0,0,0,100,79.5,0,8,0,0.75,100,1,,0,0,0,0,100,40,40,10,,6,0,减少,1,,0,0,0,0,100,133.56,3,0,40,增加,,,,,,.,100,2,,7,人工,8,0,否,8,8,0,0,1,,0,0,0,0,16,0,0,
3404020104,粮食作物2,b5,1.06,159,否,否,2,,0,0,0,0,0,16,0,1,,0,0,0,0,100,42.4,0,8,0,0.25,160,1,,0,0,0,0,100,40,40,10,,6,0,减少,1,,0,0,0,0,100,133.56,3,0,40,增加,,,,,,.,100,2,,7,人工,8,0,否,8,8,0,0,1,,0,0,0,0,16,0,0,
3404020105,粮食作物1,,.,.,,,,,.,.,.,.,,,.,,,.,.,.,.,,,,.,.,.,,,,.,.,.,.,.,.,.,.,,.,.,,,,.,.,.,.,.,,,.,,,,,,,,.,.,,,,,,.,,.,,.,.,,,.,.,.,.,,.,.,
3404020106,粮食作物1,,.,.,,,,,.,.,.,.,,,.,,,.,.,.,.,,,,.,.,.,,,,.,.,.,.,.,.,.,.,,.,.,,,,.,.,.,.,.,,,.,,,,,,,,.,.,,,,,,.,,.,,.,.,,,.,.,.,.,,.,.,
3404020107,粮食作物1,,.,.,,,,,.,.,.,.,,,.,,,.,.,.,.,,,,.,.,.,,,,.,.,.,.,.,.,.,.,,.,.,,,,.,.,.,.,.,,,.,,,,,,,,.,.,,,,,,.,,.,,.,.,,,.,.,.,.,,.,.,
3404020108,粮食作物1,,.,.,,,,,.,.,.,.,,,.,,,.,.,.,.,,,,.,.,.,,,,.,.,.,.,.,.,.,.,,.,.,,,,.,.,.,.,.,,,.,,,,,,,,.,.,,,,,,.,,.,,.,.,,,.,.,.,.,,.,.,
3404020109,粮食作物1,a32,1.5,525,否,是,6,机械??,100,100,0,0,0.19,8,0,1,,0,0,0,0,100,300,0,20,0,2.5,120,1,,0,0,0,0,100,0,0,250,,15,0,不变,1,,0,0,0,0,100,600,8,0,50,不变,0,,,,,.,100,1,,1,,3,0,,.,4.5,0,60,1,,0,0,0,0,24,0,75,
3404020109,粮食作物2,b5,1,150,是,是,2,,0,0,0,0,0,20,0,1,,0,0,0,0,100,9999,0,4,0,0.25,9999,1,,0,0,0,0,100,9999,9999,9999,,3,0,不变,1,,0,0,0,0,100,500,4,0,35,不变,0,,,,,.,100,1,,1,,4,0,,.,4,0,30,1,,0,0,0,0,20,0,60,柴油
3404020110,粮食作物1,a21,0.87,130.5,是,否,5,,100,0,174,3.48,0.25,0,0,,,.,.,.,.,100,30,0.25,0,0,1,30,1,,0,0,0,0.87,100,8,24,0,,0.87,0,不变,1,,0,0,0,3.48,100,140,3.48,.,50,不变,0,,,,,.,0,,,,,,.,,.,,.,.,1,,0,0,0,6.96,6.96,0,0,
3404020111,粮食作物1,,.,.,,,,,.,.,.,.,,,.,,,.,.,.,.,,,,.,.,.,,,,.,.,.,.,.,.,.,.,,.,.,,,,.,.,.,.,.,,,.,,,,,,,,.,.,,,,,,.,,.,,.,.,,,.,.,.,.,,.,.,
3404020112,粮食作物1,a21,4.3,645,否,否,2,,0,0,0,0,0,96,0,1,,0,0,0,0,100,300,0,32,0,7.5,40,1,,0,0,0,0,100,35,35,35,,72,0,减少,1,,0,0,0,0,100,350,24,0,20,不变,,,,,,.,.,,,,,,.,,.,,.,.,1,,0,0,0,0,72,0,.,
3404020201,粮食作物1,,.,.,,,,,.,.,.,.,,,.,,,.,.,.,.,,,,.,.,.,,,,.,.,.,.,.,.,.,.,,.,.,,,,.,.,.,.,.,,,.,,,,,,,,.,.,,,,,,.,,.,,.,.,,,.,.,.,.,,.,.,
3404020202,粮食作物1,a32,3,1200,否,是,4,,100,100,0,0,0,30,0,1,,0,0,0,0,100,200,0,12,0,2,100,,,.,.,.,.,.,.,.,.,,.,.,,,,.,.,.,.,100,40,6,0,10,增加,,,,,,.,100,2,,3,,70,0,否,0,70,0,0,1,,0,0,0,0,70,0,0,
3404020202,粮食作物2,b5,3,300,否,是,4,,100,100,0,0,0,30,0,1,,0,0,0,0,100,180,0,12,0,1,180,1,,0,0,0,0,100,70,70,70,,28,0,增加,,,.,.,.,.,100,40,6,0,10,增加,,,,,,.,100,2,,3,,70,0,否,0,70,0,0,1,,0,0,0,0,70,0,0,
3404020203,粮食作物1,,.,.,,,,,.,.,.,.,,,.,,,.,.,.,.,,,,.,.,.,,,,.,.,.,.,.,.,.,.,,.,.,,,,.,.,.,.,.,,,.,,,,,,,,.,.,,,,,,.,,.,,.,.,,,.,.,.,.,,.,.,
3404020204,粮食作物1,a32,2.6,1040,是,否,5,,100,0,520,8,2,8,0,,,.,.,.,.,100,,9999,9999,9999,9999,9999,1,,0,.,9999,9999,9999,9999,9999,.,,.,.,减少,1,,0,0,.,.,100,1000,16,0,80,增加,,,,,,.,100,2,,1,,4,0,,.,10.4,0,0,3,,100,0,390,2.6,2.6,0,.,
3404020204,粮食作物2,a21,2.6,260,是,否,5,,100,0,260,2,2,2,0,,,.,.,.,.,100,,9999,9999,9999,9999,,1,,0,.,9999,9999,9999,9999,9999,.,,.,.,减少,1,,0,0,.,.,100,500,8,0,15,增加,,,,,,.,0,,,,,,.,,.,,.,.,1,,0,0,0,0,20,0,.,
3404020205,粮食作物1,,.,.,,,,,.,.,.,.,,,.,,,.,.,.,.,,,,.,.,.,,,,.,.,.,.,.,.,.,.,,.,.,,,,.,.,.,.,.,,,.,,,,,,,,.,.,,,,,,.,,.,,.,.,,,.,.,.,.,,.,.,
3404020206,粮食作物1,,.,.,,,,,.,.,.,.,,,.,,,.,.,.,.,,,,.,.,.,,,,.,.,.,.,.,.,.,.,,.,.,,,,.,.,.,.,.,,,.,,,,,,,,.,.,,,,,,.,,.,,.,.,,,.,.,.,.,,.,.,
3404020207,粮食作物1,,.,.,,,,,.,.,.,.,,,.,,,.,.,.,.,,,,.,.,.,,,,.,.,.,.,.,.,.,.,,.,.,,,,.,.,.,.,.,,,.,,,,,,,,.,.,,,,,,.,,.,,.,.,,,.,.,.,.,,.,.,
3404020208,粮食作物1,,.,.,,,,,.,.,.,.,,,.,,,.,.,.,.,,,,.,.,.,,,,.,.,.,.,.,.,.,.,,.,.,,,,.,.,.,.,.,,,.,,,,,,,,.,.,,,,,,.,,.,,.,.,,,.,.,.,.,,.,.,
3404020209,粮食作物1,,.,.,,,,,.,.,.,.,,,.,,,.,.,.,.,,,,.,.,.,,,,.,.,.,.,.,.,.,.,,.,.,,,,.,.,.,.,.,,,.,,,,,,,,.,.,,,,,,.,,.,,.,.,,,.,.,.,.,,.,.,
3404020210,粮食作物1,,.,.,,,,,.,.,.,.,,,.,,,.,.,.,.,,,,.,.,.,,,,.,.,.,.,.,.,.,.,,.,.,,,,.,.,.,.,.,,,.,,,,,,,,.,.,,,,,,.,,.,,.,.,,,.,.,.,.,,.,.,
3404020211,粮食作物1,,.,.,,,,,.,.,.,.,,,.,,,.,.,.,.,,,,.,.,.,,,,.,.,.,.,.,.,.,.,,.,.,,,,.,.,.,.,.,,,.,,,,,,,,.,.,,,,,,.,,.,,.,.,,,.,.,.,.,,.,.,
3404020212,粮食作物1,,.,.,,,,,.,.,.,.,,,.,,,.,.,.,.,,,,.,.,.,,,,.,.,.,.,.,.,.,.,,.,.,,,,.,.,.,.,.,,,.,,,,,,,,.,.,,,,,,.,,.,,.,.,,,.,.,.,.,,.,.,
3401010201,粮食作物1,,.,.,,,,,.,.,.,.,,,.,,,.,.,.,.,,,,.,.,.,,,,.,.,.,.,.,.,.,.,,.,.,,,,.,.,.,.,.,,,.,,,,,,,,.,.,,,,,,.,,.,,.,.,,,.,.,.,.,,.,.,
3401010202,粮食作物1,a2,0.7,300,否,否,4,,100,100,0,0,0.5,1,0,1,,0,0,0,0,100,30,0,2,0,1,30,2,,100,100,0,0,100,7,0,0,,1,0,不变,1,,0,0,0,0,100,120,2,0,50,不变,,,,,20,10,100,1,,1,,1.5,3,是,0,1,0,3,1,,0,0,0,0,0,0,0,
3401010202,粮食作物2,c35,0.7,40,否,是,4,,100,100,0,0,0.5,1,0,1,,0,0,0,0,0,0,0,0,0,0.5,0,2,,100,100,0,0,100,14,0,0,,1,0,不变,1,,0,0,0,0,0,200,2,0,50,不变,,,,,20,10,100,1,,1,,1.5,7,是,0,1,0,7,1,,0,0,0,0,0,0,0,
3401010203,粮食作物1,a1,1.2,360,是,是,5,,100,0,30,1,1,0,0,5,,100,0,30,0.5,100,180,2,0,0,15,10,1,,0,0,0,.,100,108,12,24,,2,0,不变,"1,3",,50,0,0,0,100,396,2,0,50,增加,,,,,100,0.7,100,1,,1,,12,0,,.,12,0,36,3,,100,0,80,1.2,1.2,0,.,
3401010203,粮食作物2,a21,1.2,540,是,是,5,,100,0,30,0.5,2,0,0,5,,100,0,30,0.5,100,36,2,0,0,1,30,1,,0,0,0,.,100,96,.,0,,4,0,不变,1,,100,0,0,0,100,180,2,0,50,不变,,,,,150,0.7,100,1,,7,未浇地,,.,,.,,.,.,3,,100,0,80,2,2,0,.,
3401010204,粮食作物1,,.,.,,,,,.,.,.,.,,,.,,,.,.,.,.,,,,.,.,.,,,,.,.,.,.,.,.,.,.,,.,.,,,,.,.,.,.,.,,,.,,,,,,,,.,.,,,,,,.,,.,,.,.,,,.,.,.,.,,.,.,
3401010205,粮食作物1,a22,2.5,1250,否,是,5,,100,0,100,1,2.5,0,0,4,,100,0,75,1,100,125,2.5,0,0,3.125,40,1,,0,0,.,.,100,200,200,200,,8,0,减少,3,,100,0,500,1,100,500,0,0,100,不变,,,,,,.,60,1,,1,,10,.,,.,10,0,25,3,,100,0,300,11,0,20,0,
3401010205,粮食作物2,a1,1.3,600,否,是,5,,100,0,50,1,2.5,0,0,4,,100,0,40,1,100,156,2.5,0,0,62.4,2.5,1,,0,0,.,.,100,100,100,100,,8,0,减少,3,,100,0,260,1,100,250,0,0,100,不变,,,,,,.,0,,,,,,.,,.,,.,.,3,,100,0,90,11,0,20,0,
3401010206,粮食作物1,a1,1,400,是,是,5,,100,0,80,.,3.5,0,0,,,.,.,.,.,,,,.,.,.,,1,,.,.,120,3,0,.,.,.,,0,120,减少,"1,2",,0,50,110,0.5,100,130,5,110,50,不变,100,生物有机肥,,300,0,0,100,4,,,,,.,,.,,.,.,3,,100,100,50,0.5,4,0,0,
3401010206,粮食作物2,a13,1,0,是,是,5,,100,0,80,.,3.5,0,0,,,.,.,.,.,,,,.,.,.,,1,,.,.,90,3,0,.,.,.,,0,90,减少,,,.,.,.,.,.,,,.,,,,,,,,.,.,,,,,,.,,.,,.,.,,,.,.,.,.,,.,.,
3401010207,粮食作物1,a1,1.4,600,否,是,5,,100,100,35,0.7,3,0,0,5,,100,100,15,0.5,100,88,2,0,0,20,44,1,,0,0,0,3,100,70,10,25,,1.5,0,增加,1,,0,0,0,0,100,200,1,0,80,增加,0,,,0,1000,250,100,4,,1,,,.,,.,,.,.,3,,100,100,50,0.7,0,0,0,
3401010207,粮食作物2,a13,1.4,140,否,是,5,,100,100,35,0.7,3,0,0,5,,100,100,15,0.5,100,50,2,0,0,5,10,1,,0,0,0,2,100,30,10,25,,1.5,0,增加,1,,0,0,0,0,100,200,1,0,80,增加,0,,,0,1000,250,100,4,,1,,,.,,.,,.,.,3,,100,100,50,0.7,0,0,0,
