varID,var11_1,var11_2,var11_3,var11_4,var11_5,var11_6,var11_7
3402030207,一般,一般,一般,比较满意,非常满意,非常满意,好一些
3402030208,非常满意,非常满意,非常满意,非常满意,非常满意,非常满意,好很多
3402030209,比较满意,一般,比较满意,比较满意,比较满意,比较满意,好一些
3402030210,比较满意,一般,一般,比较满意,比较满意,比较满意,好很多
3402030211,一般,一般,一般,一般,一般,比较满意,好一些
3402030212,比较满意,一般,比较满意,比较满意,非常满意,非常满意,好一些
3402030101,非常满意,比较满意,比较满意,比较满意,比较满意,比较满意,好很多
3402030102,比较满意,非常满意,非常满意,非常满意,非常满意,非常满意,好很多
3402030103,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好很多
3402030104,比较满意,不太满意,比较满意,比较满意,比较满意,比较满意,好一些
3402030105,非常满意,不太满意,非常满意,比较满意,比较满意,非常满意,好很多
3402030106,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好一些
3402030107,非常满意,一般,非常满意,一般,非常满意,比较满意,好一些
3402030108,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好一些
3402030109,一般,一般,比较满意,比较满意,比较满意,一般,差不多
3402030110,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好一些
3402030111,比较满意,比较满意,非常满意,非常满意,非常满意,非常满意,好一些
3402030112,比较满意,一般,比较满意,比较满意,非常满意,很不满意,好很多
5105030301,非常满意,非常满意,非常满意,非常满意,非常满意,非常满意,差不多
5105030302,非常满意,非常满意,非常满意,非常满意,很不满意,非常满意,好一些
5105030101,比较满意,比较满意,比较满意,比较满意,比较满意,非常满意,好很多
5105030102,不太满意,不太满意,比较满意,非常满意,非常满意,比较满意,差一些
5105030103,比较满意,比较满意,比较满意,非常满意,非常满意,非常满意,差不多
5105030104,比较满意,比较满意,比较满意,比较满意,很不满意,非常满意,好一些
5105030105,一般,不太满意,一般,不太满意,比较满意,比较满意,好一些
5105030201,非常满意,非常满意,非常满意,非常满意,非常满意,非常满意,好很多
5105030202,比较满意,比较满意,比较满意,非常满意,比较满意,比较满意,好一些
5105030203,非常满意,非常满意,非常满意,非常满意,非常满意,非常满意,差不多
5105020201,非常满意,很不满意,比较满意,比较满意,非常满意,非常满意,好很多
5105020202,非常满意,一般,一般,比较满意,非常满意,非常满意,好一些
5105020203,不太满意,不太满意,不太满意,不太满意,比较满意,比较满意,差不多
5105020204,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好很多
5105020205,一般,不太满意,比较满意,比较满意,非常满意,比较满意,好一些
5105020206,比较满意,一般,一般,比较满意,比较满意,比较满意,差不多
5105020207,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好一些
5105020208,一般,一般,一般,一般,非常满意,非常满意,好一些
5105020209,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好很多
5105020210,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好很多
5105020211,比较满意,不太满意,一般,比较满意,非常满意,比较满意,好很多
5105020212,一般,一般,一般,一般,一般,一般,好很多
5105020101,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好一些
5105020102,比较满意,比较满意,比较满意,一般,比较满意,比较满意,好一些
5105020103,非常满意,很不满意,非常满意,比较满意,非常满意,非常满意,差不多
5105020104,不太满意,一般,不太满意,不太满意,非常满意,非常满意,好一些
5105020105,比较满意,一般,比较满意,比较满意,非常满意,非常满意,差不多
5105020106,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好一些
5105020107,一般,一般,一般,比较满意,比较满意,比较满意,差不多
5105020108,一般,比较满意,比较满意,一般,比较满意,非常满意,差不多
5105020109,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好一些
5105020110,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,差不多
5105020111,一般,一般,一般,一般,非常满意,一般,好一些
5105020112,比较满意,不太满意,一般,一般,比较满意,比较满意,差不多
5105010201,非常满意,非常满意,非常满意,非常满意,非常满意,非常满意,好很多
5105010202,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好很多
5105010203,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好很多
5105010204,比较满意,不太满意,比较满意,比较满意,非常满意,非常满意,好一些
5105010205,非常满意,非常满意,非常满意,非常满意,非常满意,非常满意,好很多
5105010206,非常满意,非常满意,非常满意,非常满意,非常满意,非常满意,好很多
5105010207,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好一些
5105010208,非常满意,非常满意,非常满意,非常满意,非常满意,非常满意,好一些
5105010209,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好很多
5105010210,非常满意,非常满意,比较满意,非常满意,非常满意,一般,差不多
5105010211,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好一些
5105010212,非常满意,非常满意,非常满意,非常满意,非常满意,非常满意,好一些
5105010101,非常满意,非常满意,非常满意,非常满意,非常满意,非常满意,好很多
5105010102,不太满意,不太满意,不太满意,不太满意,不太满意,不太满意,好一些
5105010103,非常满意,一般,一般,比较满意,比较满意,非常满意,差不多
5105010104,比较满意,一般,比较满意,比较满意,比较满意,比较满意,好很多
5105010105,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好一些
5105010106,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好一些
5105010107,非常满意,非常满意,非常满意,非常满意,非常满意,非常满意,好很多
5105010108,比较满意,比较满意,非常满意,非常满意,非常满意,比较满意,好一些
5105010109,非常满意,一般,非常满意,非常满意,非常满意,非常满意,好很多
5105010110,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好一些
5105010111,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好一些
5105010112,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好很多
5104010101,比较满意,一般,比较满意,比较满意,比较满意,比较满意,好一些
5104010102,比较满意,一般,比较满意,非常满意,非常满意,非常满意,好很多
5104010103,非常满意,比较满意,比较满意,比较满意,非常满意,非常满意,好一些
5104010104,非常满意,非常满意,比较满意,非常满意,非常满意,非常满意,好很多
5104010105,非常满意,一般,一般,一般,非常满意,非常满意,好很多
5104010106,比较满意,不太满意,比较满意,比较满意,比较满意,非常满意,好很多
5104010107,非常满意,非常满意,非常满意,非常满意,非常满意,非常满意,好很多
5104010108,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好很多
5104010109,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好很多
5104010110,一般,不太满意,一般,一般,一般,一般,好一些
5104010111,不太满意,不太满意,一般,比较满意,比较满意,比较满意,好很多
5104010112,比较满意,比较满意,非常满意,非常满意,非常满意,非常满意,好很多
5104010201,比较满意,不太满意,比较满意,比较满意,比较满意,说不清,好一些
5104010202,一般,不太满意,比较满意,比较满意,比较满意,比较满意,好一些
5104010203,非常满意,非常满意,非常满意,比较满意,非常满意,非常满意,好很多
5104010204,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好一些
5104010205,比较满意,一般,一般,比较满意,比较满意,比较满意,差不多
5104010206,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好很多
5104010207,非常满意,非常满意,非常满意,非常满意,非常满意,非常满意,差不多
5104010208,非常满意,非常满意,非常满意,非常满意,非常满意,非常满意,好一些
5104010209,比较满意,一般,比较满意,比较满意,比较满意,比较满意,好一些
5104010210,一般,一般,比较满意,比较满意,比较满意,非常满意,差不多
5104010211,比较满意,比较满意,一般,比较满意,比较满意,比较满意,好一些
5104010212,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好很多
5104020101,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好一些
5104020102,非常满意,一般,一般,非常满意,非常满意,非常满意,好很多
5104020103,比较满意,不太满意,比较满意,比较满意,非常满意,比较满意,好一些
5104020104,比较满意,比较满意,比较满意,比较满意,非常满意,非常满意,好一些
5104020105,比较满意,不太满意,一般,比较满意,比较满意,比较满意,好一些
5104020106,非常满意,比较满意,非常满意,非常满意,非常满意,非常满意,好很多
5104020107,一般,一般,一般,一般,一般,一般,差不多
5104020108,比较满意,不太满意,比较满意,一般,比较满意,比较满意,好一些
5104020109,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好很多
5104020110,非常满意,比较满意,非常满意,非常满意,非常满意,非常满意,好很多
5104020111,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好一些
5104020112,比较满意,不太满意,比较满意,比较满意,非常满意,非常满意,差不多
5104020201,非常满意,不太满意,非常满意,非常满意,非常满意,非常满意,好一些
5104020202,比较满意,比较满意,一般,一般,一般,比较满意,好一些
5104020203,比较满意,比较满意,一般,一般,一般,比较满意,好很多
5104020204,比较满意,不太满意,非常满意,非常满意,非常满意,非常满意,好很多
5104020205,比较满意,比较满意,比较满意,比较满意,非常满意,非常满意,好很多
5104020206,比较满意,一般,比较满意,比较满意,非常满意,非常满意,好很多
5104020207,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好一些
5104020208,比较满意,不太满意,比较满意,非常满意,非常满意,非常满意,好很多
5104020209,非常满意,非常满意,非常满意,非常满意,非常满意,非常满意,好一些
5104020210,比较满意,不太满意,比较满意,比较满意,比较满意,非常满意,好一些
5104020211,比较满意,一般,比较满意,比较满意,比较满意,比较满意,好一些
5104020212,比较满意,不太满意,比较满意,比较满意,非常满意,非常满意,好很多
5104030101,非常满意,比较满意,比较满意,非常满意,非常满意,非常满意,好很多
5104030102,比较满意,比较满意,比较满意,一般,比较满意,比较满意,好一些
5104030103,非常满意,一般,比较满意,非常满意,比较满意,非常满意,好很多
5104030104,非常满意,非常满意,非常满意,非常满意,非常满意,非常满意,好一些
5104030105,非常满意,非常满意,非常满意,非常满意,非常满意,非常满意,好很多
5104030106,比较满意,一般,一般,一般,比较满意,比较满意,好一些
5104030107,比较满意,不太满意,一般,比较满意,比较满意,比较满意,好一些
5104030108,非常满意,非常满意,非常满意,非常满意,非常满意,非常满意,好很多
5104030109,比较满意,一般,比较满意,比较满意,比较满意,比较满意,好一些
5104030110,比较满意,一般,比较满意,比较满意,比较满意,说不清,好一些
5104030111,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好很多
5104030112,比较满意,比较满意,比较满意,比较满意,非常满意,非常满意,好一些
5104030201,一般,一般,一般,一般,比较满意,比较满意,好一些
5104030202,非常满意,比较满意,非常满意,非常满意,非常满意,非常满意,好很多
5104030203,不太满意,不太满意,非常满意,非常满意,非常满意,非常满意,好很多
5104030204,非常满意,非常满意,非常满意,非常满意,非常满意,非常满意,好一些
5104030205,比较满意,比较满意,比较满意,非常满意,比较满意,非常满意,好一些
5104030206,比较满意,比较满意,比较满意,不太满意,比较满意,比较满意,差不多
5104030207,非常满意,非常满意,非常满意,非常满意,非常满意,非常满意,好很多
5104030208,比较满意,一般,比较满意,一般,比较满意,比较满意,好很多
5104030209,比较满意,一般,比较满意,比较满意,比较满意,比较满意,好很多
5104030210,非常满意,比较满意,非常满意,比较满意,非常满意,非常满意,好很多
5104030211,非常满意,非常满意,非常满意,非常满意,非常满意,非常满意,好很多
5104030212,比较满意,一般,不太满意,比较满意,比较满意,比较满意,好一些
5102040101,比较满意,一般,比较满意,不太满意,比较满意,比较满意,好一些
5102040102,一般,一般,比较满意,比较满意,非常满意,比较满意,好很多
5102040103,比较满意,不太满意,一般,比较满意,一般,比较满意,好很多
5102040104,非常满意,一般,非常满意,非常满意,非常满意,非常满意,好很多
5102040105,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好很多
5102040106,比较满意,一般,比较满意,比较满意,比较满意,非常满意,好一些
5102040107,非常满意,一般,非常满意,比较满意,比较满意,非常满意,好很多
5102040108,比较满意,一般,比较满意,比较满意,比较满意,非常满意,好很多
5102040109,一般,不太满意,比较满意,非常满意,非常满意,非常满意,好很多
5102040110,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好一些
5102040111,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好很多
5102040112,非常满意,比较满意,比较满意,比较满意,比较满意,非常满意,好很多
5102040113,比较满意,不太满意,一般,不太满意,非常满意,比较满意,好很多
5102040114,比较满意,一般,一般,比较满意,比较满意,比较满意,好很多
5102040115,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好一些
5102040201,非常满意,非常满意,非常满意,非常满意,非常满意,非常满意,好一些
5102040202,非常满意,比较满意,非常满意,非常满意,非常满意,非常满意,好很多
5102040203,比较满意,很不满意,不太满意,比较满意,一般,非常满意,差不多
5102040204,非常满意,比较满意,非常满意,非常满意,非常满意,非常满意,好一些
5102040205,比较满意,一般,一般,一般,一般,一般,好很多
5102040206,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好很多
5102040207,比较满意,比较满意,非常满意,非常满意,比较满意,比较满意,好一些
5102040208,非常满意,比较满意,非常满意,非常满意,比较满意,比较满意,好很多
5102040209,非常满意,比较满意,非常满意,非常满意,非常满意,非常满意,好很多
5102040210,非常满意,比较满意,非常满意,非常满意,非常满意,比较满意,好很多
5102040211,非常满意,比较满意,比较满意,比较满意,比较满意,非常满意,好很多
5102040212,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好一些
5102040213,非常满意,非常满意,非常满意,非常满意,非常满意,非常满意,好很多
5102040214,很不满意,比较满意,比较满意,非常满意,非常满意,非常满意,好很多
5102030201,比较满意,一般,非常满意,非常满意,比较满意,比较满意,好一些
5102030202,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好一些
5102030203,一般,一般,一般,比较满意,比较满意,不评价,好一些
5102030204,比较满意,很不满意,比较满意,非常满意,非常满意,非常满意,差不多
5102030205,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好一些
5102030206,非常满意,一般,非常满意,非常满意,非常满意,非常满意,好很多
5102030207,一般,比较满意,比较满意,很不满意,比较满意,比较满意,好很多
5102030208,非常满意,比较满意,非常满意,非常满意,非常满意,不太满意,好一些
5102030209,比较满意,比较满意,比较满意,比较满意,说不清,说不清,好一些
5102030210,一般,一般,比较满意,比较满意,比较满意,一般,好很多
5102030211,非常满意,不太满意,比较满意,非常满意,非常满意,比较满意,好一些
5102030212,比较满意,非常满意,比较满意,比较满意,非常满意,非常满意,好一些
5102030213,非常满意,比较满意,比较满意,非常满意,非常满意,非常满意,好很多
5102030101,非常满意,非常满意,非常满意,非常满意,非常满意,非常满意,好很多
5102030102,比较满意,一般,比较满意,比较满意,一般,比较满意,好一些
5102030103,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好很多
5102030104,一般,不太满意,比较满意,比较满意,比较满意,比较满意,好一些
5102030105,比较满意,比较满意,比较满意,非常满意,非常满意,非常满意,好很多
5102030106,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好很多
5102030107,非常满意,比较满意,不太满意,不太满意,非常满意,非常满意,好很多
5102030108,非常满意,非常满意,非常满意,非常满意,非常满意,非常满意,好很多
5102030109,比较满意,非常满意,非常满意,非常满意,比较满意,比较满意,好很多
5102030110,一般,一般,一般,比较满意,比较满意,比较满意,好一些
5102030111,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好很多
5102030112,比较满意,一般,比较满意,比较满意,比较满意,比较满意,好很多
5102030113,非常满意,非常满意,非常满意,非常满意,非常满意,非常满意,好一些
5102030114,非常满意,比较满意,非常满意,非常满意,非常满意,非常满意,差不多
5102020201,比较满意,比较满意,比较满意,比较满意,非常满意,比较满意,好很多
5102020202,比较满意,比较满意,比较满意,比较满意,一般,比较满意,好一些
5102020203,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好一些
5102020204,一般,一般,比较满意,一般,比较满意,比较满意,差不多
5102020205,比较满意,比较满意,比较满意,比较满意,一般,一般,好一些
5102020206,比较满意,不太满意,一般,比较满意,比较满意,比较满意,好很多
5102020207,比较满意,比较满意,非常满意,比较满意,非常满意,比较满意,好一些
5102020208,一般,一般,一般,一般,比较满意,比较满意,好一些
5102020209,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好一些
5102020210,非常满意,比较满意,非常满意,非常满意,一般,一般,好一些
5102020211,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好很多
5102020212,比较满意,非常满意,非常满意,比较满意,比较满意,非常满意,好一些
5102020213,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好一些
5102020214,非常满意,比较满意,一般,比较满意,比较满意,比较满意,好一些
5102020101,比较满意,一般,比较满意,一般,非常满意,非常满意,好很多
5102020102,比较满意,一般,比较满意,比较满意,比较满意,一般,好很多
5102020103,比较满意,比较满意,比较满意,一般,非常满意,非常满意,好很多
5102020104,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好很多
5102020105,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好很多
5102020106,一般,不太满意,一般,一般,比较满意,比较满意,差不多
5102020107,比较满意,不太满意,比较满意,比较满意,一般,非常满意,好一些
5102020108,比较满意,一般,一般,一般,一般,不太满意,好一些
5102020109,比较满意,一般,比较满意,比较满意,比较满意,不评价,好一些
5102020110,比较满意,一般,比较满意,比较满意,比较满意,比较满意,好很多
5102020111,非常满意,不太满意,比较满意,比较满意,比较满意,非常满意,好一些
5102020112,比较满意,一般,比较满意,比较满意,比较满意,比较满意,好很多
5102020113,一般,一般,比较满意,比较满意,非常满意,非常满意,好一些
5102020114,比较满意,一般,一般,一般,一般,一般,好一些
5102010201,比较满意,一般,一般,一般,一般,非常满意,好很多
5102010202,非常满意,比较满意,比较满意,比较满意,非常满意,非常满意,好一些
5102010203,比较满意,比较满意,比较满意,比较满意,非常满意,比较满意,好一些
5102010204,非常满意,非常满意,一般,比较满意,非常满意,非常满意,好很多
5102010205,一般,一般,一般,一般,一般,比较满意,好一些
5102010206,比较满意,不太满意,一般,一般,很不满意,很不满意,好一些
5102010207,比较满意,比较满意,比较满意,非常满意,非常满意,比较满意,好一些
5102010208,非常满意,非常满意,非常满意,非常满意,非常满意,非常满意,好很多
5102010209,比较满意,比较满意,比较满意,比较满意,比较满意,非常满意,好一些
5102010210,比较满意,不太满意,一般,一般,很不满意,很不满意,好一些
5102010211,一般,不太满意,比较满意,比较满意,比较满意,比较满意,好一些
5102010212,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好一些
5102010213,非常满意,比较满意,非常满意,非常满意,非常满意,非常满意,好很多
5102010214,非常满意,非常满意,比较满意,比较满意,非常满意,非常满意,好很多
5102010215,一般,一般,比较满意,一般,比较满意,比较满意,差不多
5102010101,非常满意,比较满意,非常满意,非常满意,非常满意,非常满意,好很多
5102010102,比较满意,一般,一般,一般,比较满意,一般,好一些
5102010103,比较满意,不太满意,一般,比较满意,不太满意,比较满意,好一些
5102010104,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好一些
5102010105,比较满意,比较满意,比较满意,比较满意,比较满意,一般,好很多
5102010106,一般,一般,比较满意,比较满意,比较满意,比较满意,好一些
5102010107,比较满意,比较满意,比较满意,比较满意,一般,不太满意,好很多
5102010108,一般,一般,一般,一般,一般,一般,差不多
5102010109,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好一些
5102010110,比较满意,一般,比较满意,比较满意,非常满意,非常满意,好一些
5102010111,比较满意,不太满意,比较满意,比较满意,比较满意,比较满意,好一些
5102010112,非常满意,一般,一般,比较满意,非常满意,比较满意,差不多
5102010113,非常满意,比较满意,非常满意,非常满意,非常满意,非常满意,好很多
5102010114,非常满意,比较满意,非常满意,非常满意,非常满意,非常满意,好一些
5102010115,非常满意,非常满意,非常满意,非常满意,非常满意,非常满意,好一些
5102010116,一般,不太满意,一般,一般,比较满意,非常满意,差一些
5102010117,一般,一般,比较满意,一般,比较满意,比较满意,好很多
5102010118,比较满意,一般,一般,比较满意,非常满意,非常满意,好很多
5103030201,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好很多
5103030202,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好一些
5103030203,一般,不太满意,比较满意,比较满意,非常满意,非常满意,差不多
5103030204,很不满意,很不满意,一般,一般,比较满意,比较满意,差不多
5103030205,比较满意,比较满意,非常满意,比较满意,比较满意,比较满意,好一些
5103030206,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好很多
5103030207,比较满意,比较满意,比较满意,比较满意,一般,比较满意,好一些
5103030208,比较满意,一般,比较满意,比较满意,比较满意,比较满意,好很多
5103030209,比较满意,比较满意,比较满意,比较满意,比较满意,说不清,好很多
5103030210,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好很多
5103030211,比较满意,一般,非常满意,比较满意,非常满意,非常满意,差不多
5103030212,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好一些
5103030213,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好一些
5103030214,比较满意,一般,一般,比较满意,比较满意,比较满意,好很多
5103030101,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好一些
5103030102,非常满意,一般,比较满意,不太满意,比较满意,非常满意,好一些
5103030103,非常满意,比较满意,比较满意,比较满意,非常满意,非常满意,好很多
5103030104,非常满意,比较满意,比较满意,比较满意,比较满意,非常满意,好一些
5103030105,非常满意,不太满意,一般,一般,比较满意,比较满意,差不多
5103030106,一般,一般,比较满意,比较满意,比较满意,比较满意,好很多
5103030107,非常满意,一般,一般,一般,比较满意,非常满意,好很多
5103030108,比较满意,一般,一般,比较满意,比较满意,说不清,差不多
5103030109,比较满意,不太满意,一般,不太满意,比较满意,比较满意,好一些
5103030110,比较满意,不太满意,比较满意,比较满意,比较满意,比较满意,好一些
5103030111,非常满意,非常满意,非常满意,非常满意,非常满意,非常满意,好很多
5103030112,比较满意,一般,一般,比较满意,非常满意,比较满意,好一些
5103020201,非常满意,一般,非常满意,非常满意,非常满意,非常满意,好很多
5103020202,比较满意,不太满意,很不满意,很不满意,比较满意,不太满意,好一些
5103020203,非常满意,非常满意,非常满意,非常满意,非常满意,非常满意,好一些
5103020204,比较满意,不太满意,比较满意,比较满意,比较满意,比较满意,好一些
5103020205,比较满意,一般,一般,一般,不太满意,比较满意,好一些
5103020206,非常满意,非常满意,非常满意,非常满意,非常满意,非常满意,好很多
5103020207,一般,一般,一般,一般,非常满意,不太满意,差不多
5103020208,非常满意,比较满意,非常满意,非常满意,非常满意,非常满意,好很多
5103020209,不太满意,一般,不太满意,一般,一般,一般,差不多
5103020210,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好很多
5103020211,一般,不太满意,不太满意,比较满意,比较满意,比较满意,好一些
5103020212,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好很多
5103020213,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,差不多
5103020214,比较满意,比较满意,比较满意,一般,非常满意,非常满意,好一些
5103020101,比较满意,比较满意,比较满意,比较满意,比较满意,说不清,好很多
5103020102,一般,一般,比较满意,比较满意,非常满意,非常满意,好很多
5103020103,比较满意,一般,比较满意,比较满意,比较满意,比较满意,好一些
5103020104,一般,一般,一般,一般,一般,一般,好很多
5103020105,非常满意,非常满意,非常满意,非常满意,非常满意,非常满意,好很多
5103020106,一般,比较满意,比较满意,一般,一般,不太满意,好很多
5103020107,一般,一般,一般,比较满意,比较满意,比较满意,好很多
5103020108,比较满意,一般,比较满意,不太满意,比较满意,比较满意,好很多
5103020109,比较满意,一般,一般,一般,一般,一般,差一些
5103020110,比较满意,比较满意,比较满意,一般,比较满意,非常满意,好一些
5103020111,一般,不太满意,比较满意,比较满意,比较满意,一般,好很多
5103020112,比较满意,一般,比较满意,比较满意,非常满意,比较满意,9999.0
5103010201,比较满意,一般,比较满意,比较满意,一般,比较满意,差不多
5103010202,比较满意,一般,非常满意,非常满意,非常满意,非常满意,好一些
5103010203,比较满意,非常满意,非常满意,非常满意,非常满意,非常满意,好很多
5103010204,一般,不太满意,比较满意,比较满意,比较满意,比较满意,差不多
5103010205,一般,一般,一般,一般,一般,非常满意,好一些
5103010206,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好一些
5103010207,不太满意,非常满意,一般,比较满意,非常满意,非常满意,好一些
5103010208,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好一些
5103010209,比较满意,一般,比较满意,比较满意,比较满意,比较满意,差不多
5103010210,比较满意,一般,不太满意,一般,非常满意,非常满意,好一些
5103010211,比较满意,不太满意,比较满意,比较满意,比较满意,比较满意,好一些
5103010212,比较满意,一般,比较满意,比较满意,比较满意,比较满意,好一些
5103010213,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好一些
5103010214,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好很多
5103010101,非常满意,非常满意,非常满意,非常满意,非常满意,比较满意,差不多
5103010102,非常满意,非常满意,非常满意,比较满意,非常满意,非常满意,差一些
5103010103,非常满意,比较满意,比较满意,非常满意,比较满意,比较满意,差不多
5103010104,比较满意,一般,一般,比较满意,一般,比较满意,好很多
5103010105,比较满意,比较满意,比较满意,比较满意,比较满意,一般,差不多
5103010106,比较满意,比较满意,比较满意,一般,非常满意,非常满意,好一些
5103010107,比较满意,一般,比较满意,比较满意,比较满意,说不清,好一些
5103010108,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好很多
5103010109,一般,一般,一般,比较满意,比较满意,比较满意,差不多
5103010110,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,差不多
5103010111,一般,一般,一般,一般,非常满意,比较满意,好一些
5103010112,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好很多
5103010113,比较满意,一般,比较满意,一般,一般,比较满意,好一些
5103010114,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好很多
5101010101,一般,一般,一般,一般,一般,一般,差不多
5101010102,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好一些
5101010103,比较满意,比较满意,比较满意,比较满意,比较满意,一般,好一些
5101010104,非常满意,比较满意,比较满意,比较满意,比较满意,非常满意,好一些
5101010105,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好一些
5101010106,非常满意,不太满意,非常满意,非常满意,非常满意,非常满意,好很多
5101010107,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好一些
5101010108,非常满意,比较满意,比较满意,比较满意,非常满意,比较满意,好很多
5101010109,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好一些
5101010110,比较满意,比较满意,比较满意,比较满意,非常满意,非常满意,差不多
5101010111,非常满意,非常满意,非常满意,非常满意,非常满意,非常满意,好很多
5101010112,比较满意,不太满意,比较满意,比较满意,比较满意,比较满意,差不多
5101010201,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好很多
5101010202,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好一些
5101010203,非常满意,非常满意,非常满意,非常满意,非常满意,非常满意,好很多
5101010204,非常满意,非常满意,非常满意,非常满意,非常满意,非常满意,好很多
5101010205,很不满意,很不满意,一般,比较满意,一般,一般,好很多
5101010206,非常满意,非常满意,一般,一般,非常满意,非常满意,好一些
5101010207,比较满意,比较满意,比较满意,比较满意,非常满意,非常满意,好很多
5101010208,比较满意,不太满意,比较满意,比较满意,非常满意,一般,差一些
5101010209,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好很多
5101010210,不太满意,一般,一般,比较满意,比较满意,比较满意,好一些
5101010211,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好一些
5101010212,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好一些
5101020101,一般,说不清,比较满意,很不满意,比较满意,非常满意,好一些
5101020102,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,差一些
5101020103,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好很多
5101020104,非常满意,非常满意,非常满意,非常满意,非常满意,非常满意,好很多
5101020105,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好一些
5101020106,非常满意,非常满意,非常满意,非常满意,非常满意,非常满意,好很多
