varID,var5_24a,var5_24,var5_25,var5_26
5103030110,,,,
5103030111,,,,
5103030112,,,,
5103020201,d6,4,3,1
5103020202,,,,
5103020203,,,,
5103020204,d7,20,40,30
5103020204,d6,12,22,9
5103020204,d1,2,2,0
5103020205,,,,
5103020206,d6,2,0,0
5103020207,,,,
5103020208,,,,
5103020209,,,,
5103020210,d6,2,8,0
5103020211,d6,2,2,0
5103020212,d6,2,15,0
5103020213,,,,
5103020214,,,,
5103020101,d6,4,60,8
5103020102,d6,16,15,0
5103020103,,,,
5103020104,d6,2,1,1
5103020104,d7,8,4,4
5103020105,d6,55,35,20
5103020106,,,,
5103020107,,,,
5103020108,,,,
5103020109,d6,2,1,1
5103020110,d6,1,1,0
5103020111,d6,18,15,3
5103020112,,,,
5103010201,,,,
5103010202,,,,
5103010203,,,,
5103010204,,,,
5103010205,d5,43,19,24
5103010206,,,,
5103010207,,,,
5103010208,d6,2,25,2
5103010208,d13、鸽子,8,0,8
5103010209,,,,
5103010210,,,,
5103010211,,,,
5103010212,,,,
5103010213,,,,
5103010214,,,,
5103010101,,,,
5103010102,,,,
5103010103,,,,
5103010104,,,,
5103010105,,,,
5103010106,,,,
5103010107,d7,20,10,0
5103010108,,,,
5103010109,d8,10,5,5
5103010110,,,,
5103010111,,,,
5103010112,,,,
5103010113,,,,
5103010114,d8,25,25,0
5101010101,,,,
5101010102,d7,15,0,0
5101010102,d13、鸭子,20,0,0
5101010103,,,,
5101010104,,,,
5101010105,,,,
5101010106,d5,8,8,6
5101010107,,,,
5101010108,,,,
5101010109,,,,
5101010110,d8,45,0,0
5101010111,,,,
5101010112,,,,
5101010201,d8,35,0,3
5101010201,d6,1,0,1
5101010202,d8,80,40,25
5101010203,,,,
5101010204,,,,
5101010205,d7,15,0,0
5101010206,d6,1,12,2
5101010207,d6,4,1,3
5101010208,d6,6,4,2
5101010209,,,,
5101010210,d6,50,49,1
5101010210,d7,30,5,25
5101010211,,,,
5101010212,d6,8,7,1
5101010212,d8,15,8,7
5101020101,,,,
5101020102,d1,1,1,1
5101020102,d6,2,1,1
5101020102,d8,70,20,30
5101020103,d8,50,40,10
5101020104,d7,15,5,10
5101020105,,,,
5101020106,d6、生猪,4,3,0
5101020106,d8、蛋鸡,110,75,10
5101020106,d13、黄牛,1,0,1
5101020106,d12、鸭,20,15,0
5101020106,d14、黄羊,35,30,0
5101020107,d6,2,2,0
5101020107,d1,1,1,0
5101020108,d7,10,10,0
5101020108,d6,2,1,0
5101020109,,,,
5101020110,d6,1,0.5,0
5101020110,d13、鸭子,27,27,8
5101020110,d8,50,40,30
5101020111,d7,30,20,10
5101020111,d8,50,40,10
5101020111,d12,200,200,0
5101020112,d7,20,20,0
5101020201,d6,60,60,0
5101020201,d8,30,10,20
5101020202,d8,70,40,30
5101020203,d6,20,20,0
5101020204,,,,
5101020205,d6,25,21,2
5101020205,d8,60,20,0
5101020205,d1,2,0,0
5101020206,d6,300,300,0
5101020207,d6,14,10,4
5101020207,d8,30,8,22
5101020208,d6,80,72,0
5101020209,,,,
5101020210,,,,
5101020211,d8,10,5,10
5101020212,d8,10,2,0
5101030101,,,,
5101030102,,,,
5101030103,,,,
5101030104,,,,
5101030105,,,,
5101030106,,,,
5101030107,,,,
5101030108,,,,
5101030109,,,,
5101030110,,,,
5101030111,d1,2,2,0
5101030112,d8,3000,1200,1300
5101030112,d13、鸭,1500,150,650
5101030201,d7,20,10,0
5101030201,d6,2,1,0
5101030202,,,,
5101030203,,,,
5101030204,,,,
5101030205,,,,
5101030206,,,,
5101030207,,,,
5101030208,,,,
5101030209,d6,4,2,2
5101030209,d7,40,30,0
5101030209,d13、鹅,30,20,0
5101030210,,,,
5101030211,d4,8,0,0
5101030212,,,,
3304010201,,,,
3304010202,,,,
3304010203,,,,
3304010204,,,,
3304010205,,,,
3304010206,,,,
3304010207,,,,
3304010208,,,,
3304010209,,,,
3304010210,,,,
3304010211,,,,
3304010212,,,,
3304010213,,,,
3304010214,,,,
3304010101,,,,
3304010102,,,,
3304010103,,,,
3304010104,,,,
3304010105,,,,
3304010106,,,,
3304010107,,,,
3304010108,,,,
3304010109,,,,
3304010110,,,,
3304010111,,,,
3304010112,,,,
3304010113,,,,
3304010114,,,,
3304020201,,,,
3304020202,,,,
3304020203,,,,
3304020204,,,,
3304020205,,,,
3304020206,,,,
3304020207,,,,
3304020208,,,,
3304020209,,,,
3304020210,,,,
3304020211,,,,
3304020212,d8、鸡,20,8,20
3304020213,鸡,16,100,12
3304020214,,,,
3304020101,,,,
3304020102,,,,
3304020103,,,,
3304020104,,,,
3304020105,,,,
3304020106,,,,
3304020107,,,,
3304020108,,,,
3304020109,,,,
3304020110,,,,
3304020111,,,,
3304020112,,,,
3304030101,,,,
3304030102,,,,
3304030103,,,,
3304030104,,,,
3304030105,,,,
3304030106,,,,
3304030107,,,,
3304030108,,,,
3304030109,,,,
3304030110,,,,
3304030111,,,,
3304030112,,,,
3304030113,,,,
3304030114,,,,
3304030201,d6、猪,300,300,300
3304030202,,,,
3304030203,,,,
3304030204,,,,
3304030205,,,,
3304030206,,,,
3304030207,,,,
3304030208,,,,
3304030209,,,,
3304030210,,,,
3304030211,,,,
3304030212,,,,
3305020101,,,,
3305020102,,,,
3305020103,,,,
3305020104,,,,
3305020105,,,,
3305020106,,,,
3305020107,,,,
3305020108,,,,
3305020109,,,,
3305020110,,,,
3305020111,,,,
3305020112,,,,
3305020201,,,,
3305020202,,,,
3305020203,,,,
3305020204,,,,
3305020205,,,,
3305020206,,,,
3305020207,,,,
3305020208,,,,
3305020209,,,,
3305020210,,,,
3305020211,,,,
3305020212,,,,
3305020213,,,,
3305010201,,,,
3305010202,,,,
3305010203,,,,
3305010204,,,,
3305010205,,,,
3305010206,,,,
3305010207,,,,
3305010208,,,,
3305010209,,,,
3305010210,,,,
3305010211,,,,
3305010212,,,,
3305010213,,,,
3305010101,,,,
3305010102,,,,
3305010103,,,,
3305010104,,,,
3305010105,,,,
3305010106,,,,
3305010107,,,,
3305010108,,,,
3305010109,,,,
3305010110,,,,
3305010111,,,,
3305010112,,,,
3305010113,,,,
3305010114,,,,
3305030101,,,,
3305030102,,,,
3305030103,,,,
3305030104,,,,
3305030105,,,,
3305030106,,,,
3305030107,,,,
3305030108,,,,
3305030109,,,,
3305030110,,,,
3305030111,,,,
3305030112,,,,
3305030113,,,,
3305040101,,,,
3305040102,,,,
3305040103,,,,
3305040104,,,,
3305040105,,,,
3305040106,,,,
3305040107,,,,
3305040108,,,,
3305040109,,,,
3305040110,,,,
3305040111,,,,
3305040112,,,,
3301020101,,,,
3301020102,,,,
3301020103,,,,
3301020104,,,,
3301020105,,,,
3301020106,,,,
3301020107,,,,
3301020108,,,,
3301020109,d13,1200,1200,0
3301020110,,,,
3301020111,,,,
3301020112,,,,
3301020113,,,,
3301020114,,,,
3301020115,,,,
3301030101,,,,
3301030102,,,,
3301030103,d7,40,,
3301030104,,,,
3301030105,,,,
3301030106,,,,
3301030107,,,,
3301030108,,,,
3301030109,,,,
3301030110,,,,
3301030111,,,,
3301030112,,,,
3301030113,,,,
3301030114,,,,
3301030201,,,,
3301030202,,,,
3301030203,,,,
3301030204,,,,
3301030205,猪,1,0,1
3301030205,鸡,100,20,0
3301030205,鸭,20,0,0
3301030206,,,,
3301030207,,,,
3301030208,,,,
3301030209,,,,
3301030210,d13,300000,300000,0
3301030211,,,,
3301030212,d11、鱼,10万斤,8万斤,7万斤
3301010201,,,,
3301010202,,,,
3301010203,,,,
3301010204,,,,
3301010205,,,,
3301010206,,,,
3301010207,,,,
3301010208,,,,
3301010209,,,,
3301010210,,,,
3301010101,,,,
3301010102,,,,
3301010103,,,,
3301010104,,,,
3301010105,,,,
3301010106,,,,
3301010107,,,,
3301010108,,,,
3301010109,,,,
3301010110,,,,
3301010111,d8,0,0,10
3301010111,d12,0,0,5
3301010112,,,,
3301010113,,,,
3301010114,,,,
3301020201,,,,
3301020202,,,,
3301020203,,,,
3301020204,,,,
3301020205,,,,
3301020206,,,,
3301020207,,,,
3301020208,,,,
3301020209,,,,
3301020210,,,,
3301020211,,,,
3301020212,,,,
3301020213,,,,
