varID,var7_0a,var7_0,var7_1,var7_2,var7_3,var7_4,var7_5a,var7_5b,var7_6,var7_7,var7_7a,var7_9,var7_10,var7_11,var7_12,var7_13,var7_14a,var7_14b,var7_14c,var7_15,var7_16,var7_16a,var7_17,var7_18
5105020201,粮食作物1,a21,12.5,87.5,0,,,.,.,,,.,1.4,否,12.5,87.5,,.,.,.,,,.,
5105020201,粮食作物2,a1,100,0,0,,,.,.,,,.,1.4,否,100,0,,.,.,.,,,.,
5105020202,粮食作物1,a21,0,100,0,0,,.,.,,,.,2,否,0,100,,.,.,.,,,.,
5105020203,粮食作物1,a21,0,100,0,0,,.,.,,,.,1,否,0,100,,.,.,.,,,.,
5105020204,粮食作物1,a21,0,100,0,,,.,.,,,.,2,否,0,100,,.,.,.,,,.,
5105020205,粮食作物1,a21,20,80,0,,,.,.,,,.,3,否,20,80,,.,.,.,,,.,
5105020205,粮食作物2,a1,100,0,0,,,.,.,,,.,1,否,100,0,,.,.,.,,,.,
5105020206,粮食作物1,a21,5,95,0,,,.,.,,,.,2,否,5,95,,.,.,.,,,.,
5105020206,粮食作物2,a13,100,0,0,,,.,.,,,.,1.5,否,100,0,,.,.,.,,,.,
5105020207,粮食作物1,a21,0,100,0,0,,.,.,,,.,3.5,否,0,100,,.,.,.,,,.,
5105020208,粮食作物1,a21,0,100,0,,,.,.,,,.,2.1,否,0,100,,.,.,.,,,.,
5105020209,粮食作物1,a21,5,95,0,0,,.,.,,,.,3,否,5,95,,.,.,.,,,.,
5105020210,粮食作物1,a21,0,100,0,,,.,.,,,.,1.7,否,0,100,,.,.,.,,,.,
5105020210,粮食作物2,a1,100,0,0,,,.,.,,,.,1.5,否,100,0,,.,.,.,,,.,
5105020211,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5105020212,粮食作物1,a21,10,90,0,0,,.,.,,,.,3,否,10,90,,.,.,.,,,.,
5105020101,粮食作物1,a21,0,100,0,0,,.,.,,,.,2.8,否,0,100,,.,.,.,,,.,
5105020102,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5105020103,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5105020104,粮食作物1,a21,5,95,0,,,.,.,,,.,12,否,5,95,,.,.,.,,,.,
5105020105,粮食作物1,a21,7,93,0,,,.,.,,,.,2.8,否,7,93,,.,.,.,,,.,
5105020106,粮食作物1,a21,0,100,0,,,.,.,,,.,3,否,0,100,,.,.,.,,,.,
5105020106,粮食作物2,a13,0,0,0,,,.,.,,,.,1,否,0,0,,.,.,.,,,.,
5105020107,粮食作物1,a21,10,90,0,,,.,.,,,.,3,否,10,90,,.,.,.,,,.,
5105020108,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5105020109,粮食作物1,a21,0,100,0,,,.,.,,,.,2.2,否,0,100,,.,.,.,,,.,
5105020110,粮食作物1,a21,0,100,0,0,,.,.,,,.,2.5,否,0,100,,.,.,.,,,.,
5105020111,粮食作物1,a21,45,55,0,0,,.,.,,,.,3,否,45,55,,.,.,.,,,.,
5105020112,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5105010201,粮食作物1,a21,0,100,0,0,,.,.,,,.,3,否,0,100,,.,.,.,,,.,
5105010202,粮食作物1,a2,0,100,0,0,,.,.,,,.,3,否,0,100,,.,.,.,,,.,
5105010203,粮食作物1,a21,0,100,0,0,,.,.,,,.,1.2,否,0,100,,.,.,.,,,.,
5105010204,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5105010205,粮食作物1,a21,40,60,0,,,.,.,,,.,2,否,40,60,,.,.,.,,,.,
5105010206,粮食作物1,a21,0,100,0,0,,.,.,,,.,2,否,0,100,,.,.,.,,,.,
5105010207,粮食作物1,a21,0,100,0,,,.,.,,,.,3,否,10,90,,.,.,.,,,.,
5105010208,粮食作物1,a21,0,100,0,0,,.,.,,,.,2,否,0,100,,.,.,.,,,.,
5105010209,粮食作物1,a21,0,100,0,,,.,.,,,.,4,否,0,100,,.,.,.,,,.,
5105010210,粮食作物1,a21,0,100,0,,,.,.,,,.,2.7,否,0,100,,.,.,.,,,.,
5105010211,粮食作物1,,.,.,.,,,.,.,,,.,1.5,否,10,90,2020,12,.,20,1,,1.2,不知道
5105010211,粮食作物2,,.,.,.,,,.,.,,,.,6.7,否,10,90,2020,10,.,20,1,,1,不知道
5105010212,粮食作物1,a21,0,100,0,,,.,.,,,.,3,否,0,100,,.,.,.,,,.,
5105010101,粮食作物1,a21,0,100,0,0,,.,.,,,.,2.6,否,0,100,,.,.,.,,,.,
5105010102,粮食作物1,a12,30,.,70,1,2019,10,100,3,,1,2.2,是,30,0,2020,10,15,100,3,,1.2,
5105010103,粮食作物1,a21,0,100,0,,,.,.,,,.,1.5,否,0,100,,.,.,.,,,.,
5105010104,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5105010105,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5105010106,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5105010107,粮食作物1,a21,0,100,0,,,.,.,,,.,2,否,0,100,,.,.,.,,,.,
5105010108,粮食作物1,a21,0,100,0,,,.,.,,,.,1,否,0,100,,.,.,.,,,.,
5105010109,粮食作物1,a21,0,100,0,,,.,.,,,.,0.5,否,0,100,,.,.,.,,,.,
5105010110,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5105010111,粮食作物1,a21,0,100,0,0,,.,.,,,.,1,否,0,100,,.,.,.,,,.,
5105010112,粮食作物1,a2,0,100,0,,,.,.,,,.,1,否,0,100,,.,.,.,,,.,
5104010101,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5104010102,粮食作物1,a3,100,0,0,,,.,.,,,.,1,否,100,0,,.,.,.,,,.,不知道
5104010102,粮食作物2,a2,0,0,100,1,2019,10,100,1,,.9,1,是,0,0,2020,10,25,100,1,,1.3,
5104010103,粮食作物1,a21,20,80,0,,,.,.,,,.,2,否,20,80,,.,.,.,,,.,
5104010103,粮食作物2,a3,60,40,0,,,.,.,,,.,2,否,60,40,,.,.,.,,,.,
5104010104,粮食作物1,a3,100,0,0,,,.,.,,,.,3,否,100,0,,.,.,.,,,.,
5104010105,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5104010106,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5104010107,粮食作物1,a32,100,0,0,,,.,.,,,.,4,否,100,0,,.,.,.,,,.,
5104010107,粮食作物2,a21,0,100,0,,,.,.,,,.,2,否,100,0,,.,.,.,,,.,
5104010108,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5104010109,粮食作物1,a3,100,0,0,,,.,.,,,.,1,否,100,0,,.,.,.,,,.,不知道
5104010110,粮食作物1,a32,100,0,0,,,.,.,,,.,2.5,否,100,0,,.,.,.,,,.,
5104010110,粮食作物2,a2,10,90,0,,,.,.,,,.,2,否,10,90,,.,.,.,,,.,
5104010111,粮食作物1,a21,20,80,.,,,.,.,,,.,3,否,20,80,,.,.,.,,,.,
5104010111,粮食作物2,a13,20,80,.,,,.,.,,,.,2,否,20,80,,.,.,.,,,.,
5104010112,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5104010201,粮食作物1,b5,100,0,0,,,.,.,,,.,0.8,否,100,0,,.,.,.,,,.,
5104010201,粮食作物2,a2,0,100,0,,,.,.,,,.,0.8,否,0,100,,.,.,.,,,.,
5104010202,粮食作物1,a21,0,100,0,,,.,.,,,.,0.8,否,0,100,,.,.,.,,,.,
5104010202,粮食作物2,b5,50,0,50,2,2019,7,60,2,,2.6,2.8,是,50,0,2020,7,10,100,2,,3.3,
5104010203,粮食作物1,a2,0,100,0,0,,.,.,,,.,0.6,否,0,100,,.,.,.,,,.,
5104010203,粮食作物2,b5,30,0,70,1,2019,12,70,2,,2.5,0.5,否,100,0,,.,.,.,,,.,
5104010204,粮食作物1,a21,10,90,0,,,.,.,,,.,1.5,否,10,90,,.,.,.,,,.,
5104010205,粮食作物1,a3,80,0,20,6,2019,12,40,1,,2.3,5,是,80,0,2020,9,15,40,1,,2.5,是
5104010205,粮食作物2,a2,0,100,0,,,.,.,,,.,2,否,0,100,,.,.,.,,,.,
5104010206,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5104010207,粮食作物1,a32,100,0,0,0,,.,.,,,.,1,否,100,0,,.,.,.,,,.,是
5104010207,粮食作物2,b5,20,0,80,3,2019,7,25,1,,2.83,3,是,20,0,2020,7,15,20,1,,10,
5104010208,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5104010209,粮食作物1,a21,10,90,0,,,.,.,,,.,1,否,10,90,,.,.,.,,,.,不知道
5104010209,粮食作物2,a32,100,0,0,,,.,.,,,.,1.6,否,100,0,,.,.,.,,,.,不知道
5104010210,粮食作物1,b5,100,0,0,,,.,.,,,.,1.4,否,100,0,,.,.,.,,,.,
5104010211,粮食作物1,a21,0,100,0,0,,.,.,,,.,3,否,0,100,,.,.,.,,,.,
5104010211,粮食作物2,a13,25,0,75,1,2019,10,100,2,,2.5,2,否,25,75,2020,10,10,100,2,,2.5,
5104010212,粮食作物1,a3,100,0,0,,,.,.,,,.,2.17,否,100,0,,.,.,.,,,.,
5104010212,粮食作物2,a21,0,100,0,,,.,.,,,.,1,否,0,100,,.,.,.,,,.,
5104020101,粮食作物1,a31,100,0,0,,,.,.,,,.,1.2,否,100,0,,.,.,.,,,.,是
5104020101,粮食作物2,b5,100,0,0,,,.,.,,,.,1.2,否,100,0,,.,.,.,,,.,
5104020102,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5104020103,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5104020104,粮食作物1,a32,100,0,0,,,.,.,,,.,0.8,否,100,0,,.,.,.,,,.,不知道
5104020105,粮食作物1,a21,0,100,0,,,.,.,,,.,0.5,否,0,100,,.,.,.,,,.,
5104020105,粮食作物2,b5,100,0,0,,,.,.,,,.,0.5,否,100,0,,.,.,.,,,.,
5104020106,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5104020107,粮食作物1,a2,0,100,0,,,.,.,,,.,1.5,否,0,100,,.,.,.,,,.,
5104020107,粮食作物2,a3,100,0,0,,,.,.,,,.,0.7,否,100,0,,.,.,.,,,.,是
5104020108,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5104020109,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5104020110,粮食作物1,a32,100,0,0,,,.,.,,,.,0.5,否,100,0,,.,.,.,,,.,不知道
5104020111,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5104020112,粮食作物1,a3,100,0,0,,,.,.,,,.,1.2,否,100,0,,.,.,.,,,.,
5104020201,粮食作物1,a32,100,0,0,,,.,.,,,.,1,否,100,0,,.,.,.,,,.,是
5104020202,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5104020203,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5104020204,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5104020205,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5104020206,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5104020207,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5104020208,粮食作物1,a31,85,15,0,,,.,.,,,.,1.5,否,85,15,,.,.,.,,,.,不知道
5104020209,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5104020210,粮食作物1,a3,100,0,0,,,.,.,,,.,1.5,否,100,0,,.,.,.,,,.,不知道
5104020210,粮食作物2,b5,100,0,0,,,.,.,,,.,1,否,100,0,,.,.,.,,,.,
5104020211,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5104020212,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5104030101,粮食作物1,a3,20,0,80,1,2019,9,100,2,,1.2,3,是,40,0,2020,9,28,100,2,,1.4,不知道
5104030101,粮食作物2,b5,100,0,0,,,.,.,,,.,0,,.,.,,.,.,.,,,.,
5104030102,粮食作物1,a32,100,0,0,,,.,.,,,.,1,否,100,0,,.,.,.,,,.,不知道
5104030103,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5104030104,粮食作物1,a3,100,0,0,,,.,.,,,.,1.8,否,100,0,,.,.,.,,,.,
5104030104,粮食作物2,a2,0,100,0,,,.,.,,,.,1.5,否,0,100,,.,.,.,,,.,
5104030105,粮食作物1,a32,100,0,0,,,.,.,,,.,1.5,否,100,0,,.,.,.,,,.,是
5104030105,粮食作物2,a21,0,100,0,,,.,.,,,.,1,否,0,100,,.,.,.,,,.,
5104030106,粮食作物1,a5,70,30,0,0,,.,.,,,.,1.5,否,70,30,,.,.,.,,,.,
5104030107,粮食作物1,a3,100,0,0,,,.,.,,,.,1.5,否,100,0,,.,.,.,,,.,不知道
5104030107,粮食作物2,b5,100,0,0,,,.,.,,,.,1.2,否,100,0,,.,.,.,,,.,
5104030108,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5104030109,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5104030110,粮食作物1,a32,50,50,0,0,,.,.,,,.,3,否,50,50,,.,.,.,,,.,不知道
5104030110,粮食作物2,a21,0,100,0,0,,.,.,,,.,1.3,否,0,100,,.,.,.,,,.,
5104030111,粮食作物1,a3,80,20,0,,,.,.,,,.,2,否,80,20,,.,.,.,,,.,不知道
5104030111,粮食作物2,a2,0,100,0,,,.,.,,,.,0.7,否,0,100,,.,.,.,,,.,
5104030112,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5104030201,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5104030202,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5104030203,粮食作物1,a21,0,100,0,0,,.,.,,,.,0.5,否,0,100,,.,.,.,,,.,
5104030204,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5104030205,粮食作物1,a3,40,0,60,1,2019,9,100,2,,1.3,3.5,是,40,0,2020,8,10,100,1,,1.5,不知道
5104030206,粮食作物1,a3,80,20,0,,,.,.,,,.,3,否,80,20,,.,.,.,,,.,
5104030207,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5104030208,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5104030209,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5104030210,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5104030211,粮食作物1,a31,100,0,0,,,.,.,,,.,2,否,100,0,,.,.,.,,,.,不知道
5104030212,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5102040101,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5102040102,粮食作物1,a3,100,0,.,,,.,.,,,.,1.45,否,100,0,,.,.,.,,,1.2,不知道
5102040102,粮食作物2,b5,100,0,.,,,.,.,,,.,1.45,否,100,0,,.,.,.,,,3,不知道
5102040103,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5102040104,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5102040105,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5102040106,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5102040107,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5102040108,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5102040109,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5102040110,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5102040111,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5102040112,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5102040113,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5102040114,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5102040115,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5102040201,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5102040202,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5102040203,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5102040204,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5102040205,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5102040206,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5102040207,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5102040208,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5102040209,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5102040210,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5102040211,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5102040212,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5102040213,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5102040214,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5102030201,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5102030202,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5102030203,粮食作物1,a32,100,0,0,,,.,.,,,.,0,,.,.,,.,.,.,,,.,
5102030204,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5102030205,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5102030206,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5102030207,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5102030208,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5102030209,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5102030210,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5102030211,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5102030212,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5102030213,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5102030101,粮食作物1,a32,100,0,0,,,.,.,,,.,1.5,否,100,0,,.,.,.,,,.,
5102030101,粮食作物2,b5,100,0,0,,,.,.,,,.,1.5,否,100,0,,.,.,.,,,.,
5102030102,粮食作物1,a3,95,5,0,0,,.,.,,,.,0.5,否,95,5,,.,.,.,,,.,
5102030103,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5102030104,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5102030105,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5102030106,粮食作物1,a3,100,0,0,0,,.,.,,,.,1,否,100,0,,.,.,.,,,.,
5102030106,粮食作物2,a2,100,0,0,0,,.,.,,,.,0.6,否,100,0,,.,.,.,,,.,
5102030107,粮食作物1,a32,100,0,0,0,,.,.,,,.,,,.,.,,.,.,.,,,.,
5102030108,粮食作物1,a3,100,.,.,,,.,.,,,.,0,,.,.,,.,.,.,,,.,
5102030108,粮食作物2,b5,100,.,.,,,.,.,,,.,0,,.,.,,.,.,.,,,.,
5102030109,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5102030110,粮食作物1,b5,100,0,0,,,.,.,,,.,2.35,否,100,0,,.,.,.,,,.,
5102030111,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5102030112,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5102030113,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5102030114,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5102020201,粮食作物1,a2,20,80,0,,,.,.,,,.,0.8,否,20,80,,.,.,.,,,.,
5102020202,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5102020203,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5102020204,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5102020205,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5102020206,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5102020207,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5102020208,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5102020209,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5102020210,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5102020211,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5102020212,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5102020213,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5102020214,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5102020101,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5102020102,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5102020103,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5102020104,粮食作物1,a13,100,0,0,,,.,.,,,.,0.5,否,100,0,,.,.,.,,,.,
5102020105,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5102020106,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5102020107,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5102020108,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5102020109,粮食作物1,a3,50,3,47,1,2019,9,100,1,,.9,2.1,是,50,3,2020,9,3,40,1,,1,不知道
5102020110,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5102020111,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5102020112,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5102020113,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5102020114,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5102010201,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5102010202,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5102010203,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5102010204,粮食作物1,a3,100,0,0,,,.,.,,,.,1.1,否,100,0,,.,.,.,,,.,
5102010205,粮食作物1,a3,100,.,.,,,.,.,,,.,2,否,100,0,,.,.,.,,,.,
5102010205,粮食作物2,b5,100,.,.,,,.,.,,,.,2,否,100,0,,.,.,.,,,.,
5102010206,粮食作物1,a3,100,0,0,,,.,.,,,.,1.4,否,100,.,,.,.,.,,,1.45,不知道
5102010207,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5102010208,粮食作物1,a32,100,.,.,,,.,.,,,.,0.8,否,100,.,,.,.,.,,,.,
5102010209,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5102010210,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5102010211,粮食作物1,a31,100,0,0,0,,.,.,,,.,1.5,否,100,0,,.,.,.,,,.,
5102010211,粮食作物2,a12,100,0,0,0,,.,.,,,.,1,否,100,0,,.,.,.,,,.,
5102010212,粮食作物1,a3,100,0,0,,,.,.,,,.,1.2,否,100,0,,.,.,.,,,.,
5102010213,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5102010214,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5102010215,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5102010101,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5102010102,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5102010103,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5102010104,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5102010105,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5102010106,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5102010107,粮食作物1,a31,100,0,0,0,,.,.,,,.,1.5,否,100,0,,.,.,.,,,.,
5102010107,粮食作物2,a13,100,0,0,0,,.,.,,,.,0.8,否,100,0,,.,.,.,,,.,
5102010108,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5102010109,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5102010109,粮食作物2,a3,98,2,0,,,.,.,,,.,1.5,否,100,0,,.,.,.,,,.,
5102010110,粮食作物1,a32,40,60,0,0,,.,.,,,.,0.7,否,40,60,,.,.,.,16,未种植水稻??户,1.5,不知道
5102010111,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5102010112,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5102010113,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5102010114,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5102010115,粮食作物1,a32,100,0,0,0,,.,.,,,.,a32,否,100,0,,.,.,.,,,.,
5102010115,粮食作物2,a21,100,0,0,0,,.,.,,,.,0.7,否,100,0,,.,.,.,,,.,
5102010116,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5102010117,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
5102010118,粮食作物1,a32,100,0,0,,,.,.,,,.,2,否,100,0,9999,.,.,9999,1,,9999,不知道
