varID,var7_19a,var7_19,var7_20,var7_20a,var7_21,var7_22
2301010108,秋粮,1,1,,30,.
2301010109,夏粮,,,,.,.
2301010110,夏粮,,,,.,.
2301010110,秋粮,1,1,,30,.
2301010111,夏粮,,,,.,.
2301010111,秋粮,1,1,,70,.
2301010112,夏粮,,,,.,.
2303030201,夏粮,,,,.,.
2303030201,秋粮,3,,,.,10
2303030202,夏粮,,,,.,.
2303030202,秋粮,2,,,.,.
2303030203,夏粮,,,,.,.
2303030204,夏粮,,,,.,.
2303030205,夏粮,,,,.,.
2303030205,秋粮,2,,,.,.
2303030206,夏粮,,,,.,.
2303030207,夏粮,,,,.,.
2303030207,秋粮,3,,,.,9.5
2303030208,夏粮,,,,.,.
2303030208,秋粮,3,,,.,30
2303030209,夏粮,,,,.,.
2303030210,夏粮,,,,.,.
2303030210,秋粮,4,,,.,.
2303030211,夏粮,,,,.,.
2303030212,夏粮,,,,.,.
2303030212,秋粮,3,,,.,25
2302010201,夏粮,,,,.,.
2302010201,秋粮,2,,,.,.
2302010202,夏粮,,,,.,.
2302010202,秋粮,1,8,风,40,.
2302010203,夏粮,,,,.,.
2302010203,秋粮,1,3,,15,.
2302010204,夏粮,,,,.,.
2302010204,秋粮,3,,,.,10
2302010205,夏粮,,,,.,.
2302010205,秋粮,3,,,.,10
2302010206,夏粮,,,,.,.
2302010206,秋粮,3,,,.,2
2302010207,夏粮,,,,.,.
2302010207,秋粮,1,"1,2,8",雹子,45,.
2302010208,夏粮,,,,.,.
2302010208,秋粮,1,8,冰雹,70,.
2302010209,夏粮,,,,.,.
2302010210,夏粮,,,,.,.
2302010210,秋粮,3,,,.,20
2302010211,夏粮,,,,.,.
2302010211,秋粮,1,1,,8,.
2302010212,夏粮,,,,.,.
2302010212,秋粮,2,,,.,.
2302020212,夏粮,,,,.,.
2302020212,秋粮,3,,,.,7
2302020211,夏粮,,,,.,.
2302020210,夏粮,,,,.,.
2302020210,秋粮,1,"2,8",冰雹,30,.
2302020209,夏粮,,,,.,.
2302020209,秋粮,1,2,,30,.
2302020208,夏粮,,,,.,.
2302020207,夏粮,,,,.,.
2302020207,秋粮,1,2,,20,.
2302020206,夏粮,,,,.,.
2302020206,秋粮,3,,,.,7
2302020205,夏粮,,,,.,.
2302020205,秋粮,1,2,,15,.
2302020204,夏粮,,,,.,.
2302020204,秋粮,3,,,.,10
2302020203,夏粮,,,,.,.
2302020203,秋粮,1,2,,28,.
2302020202,夏粮,,,,.,.
2302020202,秋粮,3,,,.,10
2302020201,夏粮,,,,.,.
2302010101,夏粮,,,,.,.
2302010102,夏粮,,,,.,.
2302010102,秋粮,2,,,.,.
2302010103,夏粮,,,,.,.
2302010103,秋粮,1,3,,30,.
2302010104,夏粮,,,,.,.
2302010104,秋粮,1,2,,30,.
2302010105,夏粮,,,,.,.
2302010105,秋粮,3,,,.,20
2302010106,夏粮,,,,.,.
2302010106,秋粮,3,,,.,10
2302010107,夏粮,,,,.,.
2302010108,夏粮,,,,.,.
2302010109,夏粮,,,,.,.
2302010109,秋粮,2,,,.,.
2302010110,夏粮,,,,.,.
2302010110,秋粮,4,,,.,.
2302010111,夏粮,,,,.,.
2302010111,秋粮,2,,,.,.
2302010112,夏粮,,,,.,.
2302010112,秋粮,2,,,.,.
6102020101,夏粮,,,,.,.
6102020102,夏粮,,,,.,.
6102020103,夏粮,1,2,,50,.
6102020103,秋粮,2,,,.,.
6102020104,夏粮,2,,,.,.
6102020105,夏粮,,,,.,.
6102020106,夏粮,3,,,.,20
6102020106,秋粮,2,,,.,.
6102020107,夏粮,2,,,.,.
6102020107,秋粮,3,,,.,100
6102020108,夏粮,2,,,.,.
6102020109,夏粮,2,,,.,.
6102020110,夏粮,3,,,.,20
6102020111,夏粮,2,,,.,.
6102020111,秋粮,2,,,.,.
6102020112,夏粮,2,,,.,.
6105030101,夏粮,3,,,.,10
6105030101,秋粮,4,,,.,.
6105030102,夏粮,2,,,.,.
6105030103,夏粮,,,,.,.
6105030103,秋粮,2,,,.,.
6105030104,夏粮,,,,.,.
6105030104,秋粮,3,,,.,20
6105030105,夏粮,2,,,.,.
6105030105,秋粮,1,2,,10,.
6105030106,夏粮,2,,,.,.
6105030106,秋粮,2,,,.,.
6105030107,夏粮,,,,.,.
6105030108,夏粮,,,,.,.
6105030109,夏粮,3,,,.,20
6105030109,秋粮,1,2,,40,.
6105030110,夏粮,3,,,.,10
6105030110,秋粮,3,,,.,10
6105030111,夏粮,2,,,.,.
6105030111,秋粮,1,2,,9999,.
6105030112,夏粮,2,,,.,.
6105030112,秋粮,2,,,.,.
6103020201,夏粮,,,,.,.
6103020201,秋粮,1,1,,60,.
6103020202,夏粮,,,,.,.
6103020202,秋粮,1,1,,30,.
6103020203,夏粮,,,,.,.
6103020203,秋粮,1,1,,60,.
6103020204,夏粮,,,,.,.
6103020204,秋粮,1,1,,50,.
6103020205,夏粮,,,,.,.
6103020205,秋粮,1,1,,50,.
6103020206,夏粮,,,,.,.
6103020206,秋粮,1,1,,60,.
6103020207,夏粮,,,,.,.
6103020207,秋粮,4,,,.,.
6103020208,夏粮,,,,.,.
6103020208,秋粮,4,,,.,.
6103020209,夏粮,,,,.,.
6103020210,夏粮,,,,.,.
6103020210,秋粮,1,1,,50,.
6103020211,夏粮,,,,.,.
6103020211,秋粮,1,"1,8",冰雹,33,.
6103020212,夏粮,,,,.,.
6103020212,秋粮,1,1,,66,.
6103010101,夏粮,,,,.,.
6103010101,秋粮,1,"1,2",,80,.
6103010102,夏粮,,,,.,.
6103010102,秋粮,1,1,,35,.
6103010103,夏粮,,,,.,.
6103010103,秋粮,2,,,.,.
6103010104,夏粮,,,,.,.
6103010104,秋粮,1,1,,50,.
6103010105,夏粮,,,,.,.
6103010105,秋粮,1,1,,50,.
6103010106,夏粮,4,,,.,.
6103010106,秋粮,4,,,.,.
6103010107,夏粮,,,,.,.
6103010107,秋粮,1,1,,33,.
6103010108,夏粮,,,,.,.
6103010108,秋粮,1,1,,100,.
6103010109,夏粮,,,,.,.
6103010109,秋粮,1,1,,50,.
6103010110,夏粮,,,,.,.
6103010110,秋粮,1,1,,50,.
6103010111,夏粮,,,,.,.
6103010111,秋粮,1,1,,50,.
6103010112,夏粮,,,,.,.
6103010112,秋粮,1,1,,50,.
6103030201,夏粮,,,,.,.
6103030202,夏粮,,,,.,.
6103030203,夏粮,,,,.,.
6103030203,秋粮,1,1,,80,.
6103030204,夏粮,,,,.,.
6103030205,夏粮,,,,.,.
6103030205,秋粮,1,1,,60,.
6103030206,夏粮,,,,.,.
6103030207,夏粮,,,,.,.
6103030207,秋粮,1,1,,9999,.
6103030208,夏粮,,,,.,.
6103030208,秋粮,4,,,.,.
6103030209,夏粮,,,,.,.
6103030209,秋粮,4,,,.,.
6103030210,夏粮,,,,.,.
6103030210,秋粮,1,1,,66,.
6103030211,夏粮,,,,.,.
6103030211,秋粮,1,1,,50,.
6103030212,夏粮,,,,.,.
6103030212,秋粮,1,1,,60,.
6103030101,夏粮,,,,.,.
6103030101,秋粮,1,1,,70,.
6103030102,夏粮,,,,.,.
6103030102,秋粮,4,,,.,.
6103030103,夏粮,,,,.,.
6103030103,秋粮,1,1,,50,.
6103030104,夏粮,,,,.,.
6103030104,秋粮,1,7,,50,.
6103030105,夏粮,,,,.,.
6103030105,秋粮,1,1,,60,.
6103030106,夏粮,,,,.,.
6103030106,秋粮,1,1,,80,.
6103030107,夏粮,,,,.,.
6103030107,秋粮,1,1,,60,.
6103030108,夏粮,,,,.,.
6103030108,秋粮,1,1,,.,.
6103030109,夏粮,,,,.,.
6103030109,秋粮,1,1,,80,.
6103030110,夏粮,,,,.,.
6103030110,秋粮,1,1,,33,.
6103030111,夏粮,,,,.,.
6103030111,秋粮,1,1,,40,.
6103030112,夏粮,,,,.,.
6102020201,夏粮,2,,,.,.
6102020201,秋粮,2,,,.,.
6102020202,夏粮,1,"2,8",天冷,30,.
6102020202,秋粮,1,"1,2",,25,.
6102020203,夏粮,,,,.,.
6102020204,夏粮,4,,,.,.
6102020205,夏粮,2,,,.,.
6102020205,秋粮,1,2,,20,.
6102020206,夏粮,1,"2,3",,50,.
6102020206,秋粮,2,,,.,.
6102020207,夏粮,,,,.,.
6102020208,夏粮,1,2,,40,.
6102020208,秋粮,1,2,,9999,.
6102020209,夏粮,,,,.,.
6102020210,夏粮,1,2,,9999,.
6102020210,秋粮,1,2,,9999,.
6102020211,夏粮,1,2,,.,.
6102020211,秋粮,2,,,.,.
6102020212,夏粮,,,,.,.
6102010101,夏粮,2,,,.,.
6102010101,秋粮,2,,,.,.
6102010102,夏粮,4,,,.,.
6102010103,夏粮,3,,,.,15
6102010103,秋粮,3,,,.,10
6102010104,夏粮,,,,.,.
6102010104,秋粮,2,,,.,.
6102010105,夏粮,2,,,.,.
6102010105,秋粮,2,,,.,.
6102010106,夏粮,1,2,,30,.
6102010106,秋粮,4,,,.,.
6102010107,夏粮,2,,,.,.
6102010107,秋粮,2,,,.,.
6102010108,夏粮,2,,,.,.
6102010108,秋粮,2,,,.,.
6102010109,夏粮,1,"2,7",,20,.
6102010109,秋粮,1,"2,7",,20,.
6102010110,夏粮,1,2,,10,.
6102010110,秋粮,2,,,.,.
6102010111,夏粮,1,2,,10,.
6102010111,秋粮,1,2,,10,.
6102010112,夏粮,3,,,.,10
6102010201,夏粮,2,,,.,.
6102010201,秋粮,2,,,.,.
6102010202,夏粮,2,,,.,.
6102010202,秋粮,2,,,.,.
6102010203,夏粮,3,,,.,10
6102010204,夏粮,2,,,.,.
6102010205,夏粮,1,2,,20,.
6102010205,秋粮,1,2,,20,.
6102010206,夏粮,1,2,,10,.
6102010206,秋粮,1,2,,.,.
6102010207,夏粮,2,,,.,.
6102010207,秋粮,2,,,.,.
6102010208,夏粮,2,,,.,.
6102010208,秋粮,2,,,.,.
6102010209,夏粮,1,8,,10,.
6102010210,夏粮,1,2,,20,.
6102010210,秋粮,1,2,,20,.
6102010211,夏粮,2,,,.,.
6102010211,秋粮,2,,,.,.
6102010212,夏粮,1,1,,.,.
6102030101,夏粮,,,,.,.
6102030102,夏粮,1,2,,30,.
6102030102,秋粮,1,2,,30,.
6102030103,夏粮,1,1,,100,.
6102030103,秋粮,4,,,.,.
6102030104,夏粮,2,,,.,.
6102030104,秋粮,1,8,野猪,50,.
6102030105,夏粮,1,2,,20,.
6102030105,秋粮,1,2,,20,.
6102030106,夏粮,1,2,,20,.
6102030106,秋粮,1,8,冷,20,.
6102030107,夏粮,1,8,多雨,10,.
6102030108,夏粮,3,,,.,20
6102030109,夏粮,,,,.,.
6102030109,秋粮,2,,,.,.
6102030110,夏粮,1,"2,6",,12.5,.
6102030110,秋粮,1,"2,6",,20,.
6102030111,夏粮,1,2,,70,.
6102030111,秋粮,2,,,.,.
6102030112,夏粮,1,2,,.,.
6102030201,夏粮,1,2,,20,.
6102030201,秋粮,1,2,,20,.
6102030202,夏粮,,,,.,.
6102030203,夏粮,1,"2,3",,10,.
6102030203,秋粮,4,,,.,.
6102030204,夏粮,,,,.,.
6102030205,夏粮,1,2,,20,.
6102030205,秋粮,2,,,.,.
6102030206,夏粮,,,,.,.
6102030207,夏粮,4,,,.,.
6102030208,夏粮,,,,.,.
6102030209,夏粮,,,,.,.
6102030210,夏粮,3,,,.,10
6102030210,秋粮,2,,,.,.
6102030211,夏粮,3,,,.,1000
6102030212,夏粮,4,,,.,.
6104010101,夏粮,,,,.,.
6104010102,夏粮,2,,,.,.
6104010103,夏粮,,,,.,.
6104010104,夏粮,,,,.,.
6104010105,夏粮,,,,.,.
6104010106,夏粮,,,,.,.
6104010107,夏粮,1,1,,30,.
6104010108,夏粮,,,,.,.
6104010109,夏粮,,,,.,.
6104010110,夏粮,,,,.,.
6104010111,夏粮,,,,.,.
6104010112,夏粮,,,,.,.
6104030101,夏粮,,,,.,.
6104030102,夏粮,,,,.,.
6104030103,夏粮,,,,.,.
6104030104,夏粮,,,,.,.
6104030105,夏粮,,,,.,.
6104030106,夏粮,,,,.,.
6104030107,夏粮,1,"4,6",,20,.
6104030108,夏粮,3,,,.,10
6104030108,秋粮,3,,,.,10
6104030109,夏粮,,,,.,.
6104030110,夏粮,,,,.,.
6104030111,夏粮,,,,.,.
6104030112,夏粮,3,,,.,20
6104030212,夏粮,,,,.,.
6104030211,夏粮,,,,.,.
6104030210,夏粮,,,,.,.
6104030209,夏粮,,,,.,.
6104030208,夏粮,,,,.,.
6104030207,夏粮,,,,.,.
6104030206,夏粮,,,,.,.
6104030205,夏粮,,,,.,.
6104030204,夏粮,,,,.,.
6104030203,夏粮,,,,.,.
6104030201,夏粮,,,,.,.
6104030202,夏粮,,,,.,.
6105030201,夏粮,,,,.,.
6105030202,夏粮,,,,.,.
6105030202,秋粮,4,,,.,.
6105030203,夏粮,,,,.,.
6105030203,秋粮,4,,,.,.
6105030204,夏粮,2,,,.,.
6105030204,秋粮,2,,,.,.
6105030205,夏粮,,,,.,.
6105030206,夏粮,,,,.,.
6105030207,夏粮,,,,.,.
6105030208,夏粮,,,,.,.
6105030209,夏粮,3,,,.,12
6105030209,秋粮,4,,,.,.
6105030210,夏粮,3,,,.,20
6105030210,秋粮,4,,,.,.
6105030211,夏粮,3,,,.,10
6105030211,秋粮,3,,,.,25
6105030212,夏粮,,,,.,.
6105020201,夏粮,2,,,.,.
6105020201,秋粮,2,,,.,.
6105020202,夏粮,3,,,.,25
6105020202,秋粮,3,,,.,9999
6105020203,夏粮,,,,.,.
6105020203,秋粮,3,,,.,65
6105020204,夏粮,,,,.,.
6105020205,夏粮,,,,.,.
6105020206,夏粮,2,,,.,.
6105020206,秋粮,2,,,.,.
6105020207,夏粮,4,,,.,.
6105020207,秋粮,4,,,.,.
6105020208,夏粮,3,,,.,10
6105020208,秋粮,9999,,,.,.
6105020209,夏粮,3,,,.,10
6105020210,夏粮,,,,.,.
6105020210,秋粮,3,,,.,20
6105020211,夏粮,1,1,,10,.
6105020211,秋粮,3,,,.,10
6105020212,夏粮,,,,.,.
6105020212,秋粮,3,,,.,20
4101030201,夏粮,1,1,,33,.
4101030201,秋粮,4,,,.,.
4101030202,夏粮,1,2,,10,.
4101030202,秋粮,1,2,,10,.
4101030205,夏粮,2,,,.,.
4101030205,秋粮,2,,,.,.
4101030203,夏粮,2,,,.,.
4101030203,秋粮,4,,,.,.
4101030204,夏粮,1,1,,3,.
4101030204,秋粮,1,1,,5,.
4101030206,夏粮,3,,,.,217
4101030206,秋粮,3,,,.,9999
4101030207,夏粮,2,,,.,.
4101030207,秋粮,2,,,.,.
4101030208,夏粮,1,1,,30,.
4101030208,秋粮,2,,,.,.
4101030209,夏粮,,,,.,.
4101030210,夏粮,4,,,.,.
4101030210,秋粮,4,,,.,.
4101030211,夏粮,4,,,.,.
4101030211,秋粮,4,,,.,.
4101030212,夏粮,2,,,.,.
4101030212,秋粮,2,,,.,.
4101030213,夏粮,1,1,,5,.
4101010201,夏粮,2,,,.,.
4101010201,秋粮,1,8,天气,18,.
4101010202,夏粮,2,,,.,.
4101010202,秋粮,2,,,.,.
4101010203,夏粮,2,,,.,.
4101010203,秋粮,2,,,.,.
4101010204,夏粮,,,,.,.
4101010205,夏粮,2,,,.,.
4101010205,秋粮,2,,,.,.
4101010206,夏粮,2,,,.,.
4101010206,秋粮,1,8,,10,.
4101010207,夏粮,2,,,.,.
4101010207,秋粮,4,,,.,.
4101010208,夏粮,3,,,.,4.5
4101010208,秋粮,2,,,.,.
4101010209,夏粮,2,,,.,.
4101010209,秋粮,1,2,,8,.
4101010210,夏粮,2,,,.,.
4101010210,秋粮,2,,,.,.
4101010211,夏粮,4,,,.,.
4101010212,夏粮,2,,,.,.
4101010212,秋粮,2,,,.,.
4101010213,夏粮,2,,,.,.
4101010213,秋粮,2,,,.,.
4104020111,夏粮,,,,.,.
4104020110,夏粮,2,,,.,.
4104020110,秋粮,1,2,,10,.
4104020109,夏粮,1,1,,50,.
4104020108,夏粮,1,1,,10,.
4104020108,秋粮,4,,,.,.
4104020107,夏粮,1,"1,2",,20,.
4104020107,秋粮,1,2,,30,.
4104020106,夏粮,2,,,.,.
4104020106,秋粮,3,,,.,10
4104020105,夏粮,2,,,.,.
4104020105,秋粮,2,,,.,.
4104020104,夏粮,2,,,.,.
4104020104,秋粮,1,"1,2",,8.3,.
4104020103,夏粮,1,8,气温低,20,.
4104020103,秋粮,2,,,.,.
4104020102,夏粮,1,1,,20,.
4104020102,秋粮,2,,,.,.
4104020101,夏粮,2,,,.,.
4104020101,秋粮,4,,,.,.
4102020101,夏粮,2,,,.,.
4102020102,夏粮,,,,.,.
4102020103,夏粮,2,,,.,.
4102020104,夏粮,2,,,.,.
4102020105,夏粮,,,,.,.
4102020105,秋粮,2,,,.,.
4102020106,夏粮,,,,.,.
4102020107,夏粮,3,,,.,30
4102020108,夏粮,3,,,.,10
4102020108,秋粮,3,,,.,8
4102020109,夏粮,2,,,.,.
4102020109,秋粮,2,,,.,.
4102020110,夏粮,2,,,.,.
4102020110,秋粮,2,,,.,.
4102020111,夏粮,3,,,.,.
4102020111,秋粮,3,,,.,.
4102020112,夏粮,,,,.,.
4102020112,秋粮,2,,,.,.
4104010101,夏粮,,,,.,.
4104010101,秋粮,4,,,.,.
4104010102,夏粮,,,,.,.
4104010103,夏粮,,,,.,.
4104010103,秋粮,1,1,,30,.
4104010104,夏粮,,,,.,.
4104010105,夏粮,,,,.,.
4104010106,夏粮,,,,.,.
4104010107,夏粮,,,,.,.
4104010108,夏粮,3,,,.,9999
4104010109,夏粮,,,,.,.
4104010110,夏粮,,,,.,.
4104010110,秋粮,3,,,.,.
4104010111,夏粮,,,,.,.
4104010112,夏粮,,,,.,.
4104020201,夏粮,3,,,.,10
4104020201,秋粮,4,,,.,.
4104020202,夏粮,2,,,.,.
4104020202,秋粮,1,2,,30,.
4104020203,夏粮,1,"1,2",,30,.
4104020203,秋粮,1,"1,2",,30,.
4104020204,夏粮,1,1,,10,.
4104020204,秋粮,4,,,.,.
4104020205,夏粮,1,8,倒伏,5,.
4104020205,秋粮,4,,,.,.
4104020206,夏粮,1,2,,20,.
4104020206,秋粮,1,2,,20,.
4104020207,夏粮,1,"1,3",,20,.
4104020207,秋粮,2,,,.,.
4104020208,夏粮,1,1,,20,.
4104020208,秋粮,1,1,,20,.
4104020209,夏粮,,,,.,.
4104020210,夏粮,,,,.,.
4104020211,夏粮,3,,,.,2.83
4104020211,秋粮,2,,,.,.
4104020212,夏粮,2,,,.,.
4104020212,秋粮,1,1,,10,.
4104030212,夏粮,1,8,气温低,30,.
4104030212,秋粮,2,,,.,.
4104030211,夏粮,1,"1,2",,30,.
4104030211,秋粮,1,"1,2",,40,.
4104030210,夏粮,1,,,10,.
4104030210,秋粮,2,,,.,.
4104030209,夏粮,3,,,.,9999
4104030209,秋粮,4,,,.,.
4104030208,夏粮,1,"1,2",,20,.
4104030208,秋粮,1,"1,2",,10,.
4104030207,夏粮,,,,.,.
4104030206,夏粮,,,,.,.
4104030205,夏粮,1,"1,2",,10,.
4104030205,秋粮,1,"1,2",,15,.
4104030204,夏粮,1,1,,20,.
4104030204,秋粮,2,,,.,.
4104030203,夏粮,1,"1,2",,10,.
4104030203,秋粮,1,8,病虫,30,.
4104030202,夏粮,1,"1,2",,10,.
4104030202,秋粮,2,,,.,.
4104030201,夏粮,1,1,,20,.
4104030201,秋粮,1,1,,20,.
4102010201,夏粮,2,,,.,.
4102010201,秋粮,1,2,,38,.
4102010202,夏粮,,,,.,.
4102010203,夏粮,,,,.,.
4102010204,夏粮,,,,.,.
4102010205,夏粮,3,,,.,20
4102010205,秋粮,3,,,.,10
4102010206,夏粮,,,,.,.
4102010206,秋粮,1,2,,4,.
4102010207,夏粮,2,,,.,.
4102010208,夏粮,,,,.,.
4102010209,夏粮,,,,.,.
4102010210,夏粮,1,2,,20,.
4102010210,秋粮,4,,,.,.
4102010211,夏粮,,,,.,.
4102010212,夏粮,2,,,.,.
4102010212,秋粮,2,,,.,.
4102010213,夏粮,,,,.,.
4104010201,夏粮,2,,,.,.
4104010201,秋粮,2,,,.,.
4104010202,夏粮,1,1,,20,.
4104010203,夏粮,2,,,.,.
4104010204,夏粮,,,,.,.
4104010204,秋粮,1,"2,3",,83.3,.
4104010205,夏粮,,,,.,.
4104010206,夏粮,,,,.,.
4104010207,夏粮,,,,.,.
4104010208,夏粮,1,8,野猪吃了,60,.
4104010209,夏粮,1,1,,20,.
4104010210,夏粮,1,"1,2",,13,.
4104010211,夏粮,,,,.,.
4104010212,夏粮,,,,.,.
4102010109,夏粮,,,,.,.
4102010110,夏粮,2,,,.,.
4102010110,秋粮,2,,,.,.
4102010111,夏粮,1,1,,8,.
4102010111,秋粮,1,2,,10,.
4102010112,夏粮,1,2,,20,.
4102010112,秋粮,1,3,,19,.
4102010101,夏粮,,,,.,.
4102010102,夏粮,1,8,药打多,12.5,.
4102010102,秋粮,1,2,,19,.
4102010103,夏粮,2,,,.,.
4102010103,秋粮,2,,,.,.
4102010104,夏粮,,,,.,.
4102010104,秋粮,1,2,,40,.
4102010105,夏粮,1,3,,20,.
4102010105,秋粮,1,"2,3",,40,.
4102010106,夏粮,1,3,,25,.
4102010106,秋粮,1,2,,10,.
4102010107,夏粮,,,,.,.
4102010108,夏粮,,,,.,.
4104030112,夏粮,2,,,.,.
4104030112,秋粮,2,,,.,.
4104030111,夏粮,,,,.,.
4104030110,夏粮,3,,,.,9
4104030110,秋粮,1,8,病虫,12.5,.
4104030109,夏粮,3,,,.,20
4104030109,秋粮,2,,,.,.
4104030108,夏粮,1,"1,6",,1.9,.
4104030108,秋粮,1,"1,2",,2.1,.
4104030107,夏粮,2,,,.,.
4104030106,夏粮,,,,.,.
4104030105,夏粮,1,1,,10,.
4104030105,秋粮,1,6,,30,.
4104030104,夏粮,2,,,.,.
4104030104,秋粮,2,,,.,.
4104030103,夏粮,1,2,,20,.
4104030103,秋粮,1,8,病虫害,30,.
4104030102,夏粮,2,,,.,.
4104030102,秋粮,2,,,.,.
4104030101,夏粮,1,1,,30,.
4104030101,秋粮,1,"1,8",生病,40,.
4102030201,夏粮,1,8,未种,100,.
4102030201,秋粮,4,,,.,.
4102030202,夏粮,3,,,.,.
4102030203,夏粮,2,,,.,.
4102030203,秋粮,1,3,,15,.
4102030204,夏粮,4,,,.,.
4102030204,秋粮,4,,,.,.
4102030205,夏粮,2,,,.,.
4102030205,秋粮,2,,,.,.
4102030206,夏粮,4,,,.,.
4102030206,秋粮,4,,,.,.
4102030207,夏粮,3,,,.,25
4102030207,秋粮,2,,,.,.
4102030208,夏粮,2,,,.,.
4102030208,秋粮,1,3,,60,.
4102030209,夏粮,2,,,.,.
4102030209,秋粮,2,,,.,.
4102030210,夏粮,3,,,.,7
4102030210,秋粮,3,,,.,13
4102030211,夏粮,2,,,.,.
4102030211,秋粮,3,,,.,15
4102030212,夏粮,2,,,.,.
4102030212,秋粮,2,,,.,.
4102030101,夏粮,,,,.,.
4102030102,夏粮,2,,,.,.
4102030102,秋粮,1,3,,25,.
4102030103,夏粮,2,,,.,.
4102030103,秋粮,2,,,.,.
4102030104,夏粮,2,,,.,.
4102030104,秋粮,2,,,.,.
4102030105,夏粮,2,,,.,.
4102030105,秋粮,2,,,.,.
4102030106,夏粮,2,,,.,.
4102030106,秋粮,2,,,.,.
4102030107,夏粮,3,,,.,10
4102030107,秋粮,3,,,.,20
4102030108,夏粮,,,,.,.
4102030109,夏粮,2,,,.,.
4102030109,秋粮,2,,,.,.
4102030110,夏粮,2,,,.,.
4102030110,秋粮,2,,,.,.
4102030111,夏粮,1,3,,50,.
4102030111,秋粮,2,,,.,.
4102030112,夏粮,2,,,.,.
4102030112,秋粮,1,2,,50,.
4102030113,夏粮,2,,,.,.
4102030113,秋粮,3,,,.,2
4101020201,夏粮,,,,.,.
4101020202,夏粮,2,,,.,.
4101020202,秋粮,2,,,.,.
4101020203,夏粮,2,,,.,.
4101020203,秋粮,2,,,.,.
4101020204,夏粮,3,,,.,5
4101020204,秋粮,2,,,.,.
4101020205,夏粮,1,9999,,5,.
4101020205,秋粮,2,,,.,.
4101020206,夏粮,,,,.,.
4101020207,夏粮,4,,,.,.
4101020207,秋粮,2,,,.,.
4101020208,夏粮,2,,,.,.
4101020208,秋粮,2,,,.,.
4101020209,夏粮,2,,,.,.
4101020209,秋粮,2,,,.,.
4101020210,夏粮,1,"1,6",,20,.
4101020210,秋粮,1,1,,30,.
4101020211,夏粮,2,,,.,.
4101020211,秋粮,1,2,,2,.
4101020212,夏粮,2,,,.,.
4101020212,秋粮,2,,,.,.
4102020212,夏粮,2,,,.,.
4102020212,秋粮,1,1,,20,.
4102020211,夏粮,1,"2,3",,10,.
4102020211,秋粮,3,,,.,10
4102020210,夏粮,2,,,.,.
4102020210,秋粮,2,,,.,.
4102020209,夏粮,2,,,.,.
4102020209,秋粮,2,,,.,.
4102020208,夏粮,2,,,.,.
4102020208,秋粮,2,,,.,.
4102020207,夏粮,,,,.,.
4102020206,夏粮,,,,.,.
4102020206,秋粮,1,2,,9999,.
4102020205,夏粮,2,,,.,.
4102020205,秋粮,1,2,,50,.
4102020204,夏粮,2,,,.,.
4102020203,夏粮,3,,,.,30
4102020203,秋粮,1,"2,6",,50,.
4102020202,夏粮,,,,.,.
4102020201,夏粮,1,8,冷,10,.
4102020201,秋粮,2,,,.,.
5204020101,夏粮,,,,.,.
5204020101,秋粮,2,,,.,.
5204020102,夏粮,,,,.,.
5204020102,秋粮,3,,,.,10
5204020103,夏粮,,,,.,.
5204020103,秋粮,2,,,.,.
5204020104,夏粮,,,,.,.
5204020105,夏粮,,,,.,.
5204020105,秋粮,2,,,.,.
5204020106,夏粮,,,,.,.
5204020106,秋粮,2,,,.,.
5204020107,夏粮,,,,.,.
5204020107,秋粮,3,,,.,.
5204020108,夏粮,,,,.,.
5204020108,秋粮,2,,,.,.
5204020109,夏粮,,,,.,.
5204020109,秋粮,4,,,.,.
5204020110,夏粮,,,,.,.
5204020110,秋粮,2,,,.,.
5204020111,夏粮,,,,.,.
5204020111,秋粮,2,,,.,.
5204020112,夏粮,,,,.,.
5204020112,秋粮,3,,,.,20
5204020113,夏粮,,,,.,.
5204020113,秋粮,3,,,.,10
5204020114,夏粮,,,,.,.
5204020114,秋粮,3,,,.,15
5203010201,夏粮,1,"1,2",,20,.
5203010202,夏粮,,,,.,.
5203010202,秋粮,1,1,,20,.
5203010203,夏粮,1,"1,2",,20,.
5203010203,秋粮,1,"1,2",,20,.
5203010204,夏粮,,,,.,.
5203010204,秋粮,1,1,,30,.
5203010205,夏粮,,,,.,.
5203010205,秋粮,1,2,,30,.
5203010206,夏粮,,,,.,.
5203010207,夏粮,,,,.,.
5203010207,秋粮,2,,,.,.
5203010208,夏粮,,,,.,.
5203010208,秋粮,1,2,,60,.
5203010209,夏粮,,,,.,.
5203010209,秋粮,1,2,,40,.
5203010210,夏粮,,,,.,.
5203010210,秋粮,1,2,,40,.
5203010211,夏粮,,,,.,.
5203020101,夏粮,,,,.,.
5203020101,秋粮,2,,,.,.
5203020102,夏粮,,,,.,.
5203020102,秋粮,2,,,.,.
5203020103,夏粮,,,,.,.
5203020103,秋粮,2,,,.,.
5203020104,夏粮,,,,.,.
5203020105,夏粮,,,,.,.
5203020105,秋粮,2,,,.,.
5203020106,夏粮,,,,.,.
5203020106,秋粮,2,,,.,.
5203020107,夏粮,,,,.,.
5203020107,秋粮,2,,,.,.
5203020108,夏粮,,,,.,.
5203020109,夏粮,,,,.,.
5203020109,秋粮,4,,,.,.
5203020110,夏粮,,,,.,.
5203020110,秋粮,1,2,,20,.
5203020111,夏粮,,,,.,.
5203020111,秋粮,1,1,,40,.
5203020112,夏粮,1,2,,50,.
