varID,var20_0,var20_1,var20_2,var20_3,var20_4,var20_5,var20_6,var20_7,var20_8,var20_8a,var20_9,var20_10,var20_11,var20_12,var20_13,var20_14,var20_15,var20_16,var20_17,var20_18
3405030106,回答者,1,72,180,67.5,一般,差不多,6,1,,否,是,2,是,是,是,是,否,2,比较满意
3405030106,其他成员1,2,72,160,50,一般,差不多,6,11,,否,是,2,否,是,是,是,是,.,
3405030107,回答者,1,54,158,55,差,差不多,6,11,,否,是,3,是,是,是,否,否,2,比较满意
3405030108,回答者,2,56,158,57.5,好,差不多,6,7,,否,是,1,否,否,否,否,否,.2,比较满意
3405030109,回答者,1,58,170,60,一般,变差,6,11,,否,否,3,是,否,否,否,否,4,比较满意
3405030110,回答者,1,57,150,52,好,变好,6,11,甲亢,否,否,1,否,否,否,否,否,.5,比较满意
3405030111,回答者,1,58,160,60,很好,差不多,6,11,,否,是,3,是,是,是,是,否,1.5,比较满意
3405030112,回答者,1,65,160,60,好,变好,6,11,,是,否,1,是,否,否,否,否,.5,比较满意
3405010201,回答者,2,58,162,48,差,变差,6,11,,是,否,3,否,是,是,是,否,.5,比较满意
3405010201,其他成员1,1,60,165,65,一般,差不多,1,11,,是,否,3,否,是,是,是,否,.5,比较满意
3405010202,回答者,2,56,160,50,一般,变差,6,10,,否,否,2,否,是,是,是,否,1,一般
3405010203,回答者,1,69,168,65,一般,变差,6,"1,4",,否,是,2,是,否,否,否,是,.3,一般
3405010203,其他成员1,2,70,150,45,一般,变差,6,"7,10",,否,是,2,是,否,否,否,是,.3,一般
3405010204,回答者,1,55,162,60,一般,差不多,6,1,,否,是,1,是,是,是,是,否,1,比较满意
3405010205,回答者,1,79,165,65,差,变差,6,11,,否,是,2,是,否,否,否,否,.3,非常满意
3405010205,其他成员1,2,74,153,50,好,差不多,6,11,,否,是,2,否,否,否,否,否,.,
3405010206,回答者,1,55,168,50,很好,变好,6,11,,否,否,1,否,是,是,是,否,.25,比较满意
3405010207,回答者,1,82,160,52.5,一般,变差,1,1,,否,否,2,否,否,否,否,否,.5,一般
3405010207,其他成员1,2,77,155,59,一般,变差,6,1,,否,否,2,否,否,否,否,否,.5,一般
3405010208,回答者,2,57,158,70,差,差不多,6,1,,否,是,3,否,否,否,否,否,1,比较满意
3405010209,回答者,2,59,158,60,一般,变差,6,1,,否,是,1,是,否,否,否,否,.5,比较满意
3405010210,回答者,1,52,163,60,一般,差不多,6,2,,否,是,3,是,是,是,是,否,.1,一般
3405010211,回答者,1,75,159,50,一般,变差,6,1,,否,否,2,否,是,是,是,否,.5,比较满意
3405010211,其他成员1,2,70,154,50,一般,变差,1,11,,否,否,2,否,是,是,是,否,.5,比较满意
3405010212,回答者,1,69,160,65,一般,变差,6,1,,否,是,2,是,是,是,是,否,.1,比较满意
3405010212,其他成员1,2,68,160,50,一般,变好,6,3,,否,是,2,是,是,是,是,否,.1,比较满意
3405010101,回答者,1,65,160,60,好,差不多,6,3,,否,是,1,否,是,是,是,是,.05,非常满意
3405010101,其他成员1,2,65,150,40,好,差不多,6,11,,否,是,1,否,是,是,是,是,.05,非常满意
3405010102,回答者,2,58,157,70,差,变差,3,1,,是,否,2,否,否,否,否,否,.5,非常满意
3405010103,回答者,1,64,160,60,一般,差不多,6,10,,否,是,3,否,否,否,否,否,.1,非常满意
3405010104,回答者,1,67,167,46,一般,差不多,6,11,,否,是,3,是,是,是,是,否,.15,比较满意
3405010104,其他成员1,2,70,155,53,差,差不多,6,"1,3",,否,是,3,是,是,是,是,否,.15,比较满意
3405010105,回答者,1,53,176,60,一般,差不多,6,11,,否,否,3,是,是,是,是,否,.3,比较满意
3405010106,回答者,3,48,165,70,一般,差不多,6,9999,,是,否,2,是,否,否,否,否,.05,非常满意
3405010107,回答者,1,70,178,65,好,差不多,6,3,,否,是,2,否,是,是,否,否,.5,比较满意
3405010107,其他成员1,2,63,155,50,好,差不多,6,11,,否,是,3,否,是,是,否,否,.,
3405010108,回答者,2,55,154,45,好,差不多,6,11,,否,是,3,否,否,否,否,否,.3,比较满意
3405010108,其他成员1,1,65,162,60,好,差不多,6,11,,否,是,3,否,否,否,否,否,.3,比较满意
3405010109,回答者,2,48,162,60,一般,差不多,6,11,,否,是,2,是,是,是,是,否,.5,比较满意
3405010110,回答者,1,66,158,60,很好,变好,6,11,,否,否,3,否,是,是,是,否,.25,比较满意
3405010110,其他成员1,2,69,165,70,一般,变好,6,10,脑梗,否,否,1,否,是,是,是,否,.25,比较满意
3405010111,回答者,1,64,167,62.5,好,差不多,6,1,,否,是,2,否,否,否,否,否,1,比较满意
3405010112,回答者,1,79,158,70,差,变差,6,"1,4,6,10",,否,否,1,是,是,是,是,否,.3,比较满意
3405020101,回答者,3,33,155,50,一般,差不多,6,11,,否,是,2,是,是,是,是,否,1,比较满意
3405020102,回答者,1,52,160,57,好,差不多,6,1,,否,是,2,否,是,是,是,否,.5,比较满意
3405020103,回答者,1,63,167,70,一般,差不多,6,1,,否,是,2,是,是,是,是,否,2,比较满意
3405020103,其他成员1,2,64,162,58,一般,差不多,6,11,甲状腺异常,否,是,2,是,是,是,是,否,2,比较满意
3405020104,回答者,2,59,156,56,好,差不多,6,11,,否,是,2,否,是,是,是,否,.5,比较满意
3405020105,回答者,2,48,156,52,好,差不多,6,11,,否,否,3,否,否,否,否,否,.2,比较满意
3405020105,其他成员1,1,72,145,38,很差,变差,6,10,,否,否,3,否,否,否,否,否,.2,比较满意
3405020106,回答者,2,56,154,47,很好,变好,6,11,,否,是,3,否,是,是,是,否,.4,比较满意
3405020107,回答者,1,49,179,78,一般,变差,6,11,,否,是,3,否,是,是,是,否,.5,比较满意
3405020108,回答者,1,57,172,90,很好,变好,1,11,,否,是,2,否,是,否,否,否,1.5,比较满意
3405020108,其他成员1,6,83,150,40,很好,变好,6,11,,否,否,2,否,是,否,否,否,1.5,比较满意
3405020109,回答者,1,58,154,47,好,变好,6,11,,否,是,2,是,是,是,是,否,.2,非常满意
3405020110,回答者,2,36,153,48,很好,差不多,6,11,,否,是,1,是,是,是,是,否,9,一般
3405020111,回答者,1,65,173,65,一般,差不多,6,1,,否,是,2,是,是,是,是,否,.2,比较满意
3405020112,回答者,1,63,153,40,差,变差,6,3,,否,是,2,是,是,是,是,否,.1,一般
3405020112,其他成员1,2,62,171,60,差,变差,1,1,,否,是,2,是,是,是,是,否,.1,一般
3405020201,回答者,1,65,170,70,一般,差不多,6,11,,否,是,2,否,是,是,是,否,.4,非常满意
3405020201,其他成员1,2,65,155,55,差,变差,6,"4,6",,否,是,2,否,是,是,是,否,.4,非常满意
3405020202,回答者,1,75,150,40,一般,差不多,6,11,,否,是,2,否,否,否,否,否,3.5,比较满意
3405020202,其他成员1,2,72,156,40,一般,差不多,6,10,腰痛 低血压,否,是,2,否,否,否,否,否,3.5,比较满意
3405020202,其他成员2,7,75,160,50,一般,变差,3,1,,否,是,2,否,否,否,否,否,3.5,比较满意
3405020203,回答者,1,65,150,50,一般,差不多,6,1,,是,否,3,否,否,否,否,否,.3,比较满意
3405020204,回答者,1,59,165,69,好,变差,6,11,,否,否,2,否,是,是,是,否,.5,非常满意
3405020204,其他成员1,2,53,150,51,好,变差,6,11,,否,否,2,否,是,是,是,否,.5,非常满意
3405020205,回答者,3,40,150,47.5,好,差不多,6,11,,否,是,2,是,是,是,是,否,.35,比较满意
3405020205,其他成员1,7,76,145,45,差,差不多,"4,2,3,5",11,,否,是,3,否,是,是,是,,.,
3405020205,其他成员2,2,70,155,150,一般,差不多,4,"1,4,3,8,10",,否,是,3,否,是,是,是,,.,
3405020205,其他成员3,1,70,168,50,一般,差不多,6,"7,10",,否,是,2,否,是,是,是,,.,
3405020206,回答者,1,52,158,55,很好,变好,6,11,,否,否,2,否,是,是,是,否,.25,比较满意
3405020206,其他成员1,4,74,152,45,很好,变好,6,11,,否,否,2,否,是,是,是,否,.25,比较满意
3405020207,回答者,1,69,169,75,差,差不多,6,10,颈椎,否,是,1,是,是,是,是,否,1.5,比较满意
3405020207,其他成员1,1,68,158,60,差,差不多,6,10,腰椎,是,是,1,是,是,是,是,否,1.5,比较满意
3405020208,回答者,1,57,168,70,一般,差不多,6,11,,否,是,3,是,是,是,是,否,.03,比较满意
3405020209,回答者,1,57,164,58,好,差不多,6,11,,否,否,3,否,否,否,否,否,1,比较满意
3405020210,回答者,2,53,156,60,一般,变差,6,10,,是,是,2,是,是,是,是,否,2,比较满意
3405020210,其他成员1,7,90,165,45,好,变差,2,9,,否,否,3,是,是,是,是,否,2,比较满意
3405020211,回答者,1,68,164,70,一般,差不多,6,"2,3",,否,否,2,是,是,是,是,是,1.5,比较满意
3405020211,其他成员1,2,63,156,51,好,差不多,6,11,,否,否,2,是,是,是,是,是,1.5,比较满意
3405020212,回答者,1,58,160,55,很差,变好,6,1,,否,否,2,否,是,是,是,否,.3,非常满意
3405020212,其他成员1,2,68,175,60,很差,差不多,6,11,,否,否,3,否,是,是,是,否,.3,非常满意
3404010201,回答者,1,55,165,70,一般,,6,1,,否,否,2,是,是,是,是,否,.3,比较满意
3404010202,回答者,1,53,175,65,很好,差不多,6,11,,是,是,2,是,否,否,否,否,1,比较满意
3404010202,其他成员1,5,74,160,50,一般,差不多,6,1,,否,否,2,否,否,是,是,否,1,比较满意
3404010203,回答者,1,39,174,78,好,差不多,6,11,,是,否,1,否,是,是,是,否,.25,比较满意
3404010203,其他成员1,4,61,150,60,好,差不多,6,11,,是,否,1,否,是,是,是,否,.25,比较满意
3404010204,回答者,1,44,165,62,一般,差不多,6,11,,是,否,1,是,是,是,是,否,.4,比较满意
3404010204,其他成员1,3,71,162,50,一般,差不多,6,11,,否,否,1,是,是,是,是,否,.4,比较满意
3404010204,其他成员2,4,67,162,60,很差,差不多,6,"1,3",,否,否,1,是,是,是,是,否,.4,比较满意
3404010205,回答者,2,49,165,72,很差,变差,6,"1,2,3",,否,是,3,否,是,是,是,否,1.5,比较满意
3404010206,回答者,1,70,170,60,差,变差,6,11,,否,否,3,否,是,是,是,是,1,非常满意
3404010207,回答者,1,71,165,54,一般,变差,3,11,,否,否,2,是,是,是,是,否,.2,非常满意
3404010207,其他成员1,2,69,158,42,一般,变差,6,11,,否,否,2,是,是,是,是,否,.2,非常满意
3404010208,回答者,1,66,169,55,很好,差不多,6,11,,是,是,2,是,是,是,是,否,3,非常满意
3404010208,其他成员1,2,63,169,75,差,差不多,6,1,,是,是,2,是,是,是,是,否,3,非常满意
3404010209,回答者,1,65,175,60,差,变差,6,7,,否,否,2,否,否,否,否,否,1,比较满意
3404010210,回答者,1,39,172,78,一般,变差,6,7,,是,是,1,是,是,是,是,否,3,非常满意
3404010211,回答者,2,30,155,47,很好,差不多,6,11,,否,否,2,否,否,否,否,否,.5,非常满意
3404010211,其他成员1,3,75,160,60,好,差不多,6,11,,否,否,2,否,否,否,否,否,.,
3404010211,其他成员2,4,69,155,45,好,差不多,6,11,,否,否,2,否,否,否,否,否,.,
3404010212,回答者,2,43,167,52,一般,变差,6,10,,是,是,2,是,是,是,是,否,3,比较满意
3404010212,其他成员1,4,86,170,9999,一般,变差,6,7,,否,是,2,是,是,是,是,否,3,比较满意
3404010212,其他成员2,5,78,165,9999,一般,变差,6,10,,否,是,2,是,是,是,是,否,3,比较满意
3404010101,回答者,1,56,172,70,一般,差不多,6,1,,否,否,2,是,是,是,是,否,.05,非常满意
3404010102,回答者,1,48,168,70,好,差不多,6,11,,是,是,3,否,是,是,是,否,1,比较满意
3404010102,其他成员1,4,70,170,70,好,差不多,6,1,,否,否,3,是,是,是,是,否,1,比较满意
3404010103,回答者,1,69,165,60,好,差不多,6,7,,否,否,1,是,否,否,否,否,2,不太满意
3404010103,其他成员1,2,65,155,48,好,差不多,6,11,,否,否,1,否,否,否,否,否,2,不太满意
3404010104,回答者,1,69,164,52.5,很好,变好,6,1,,否,否,2,否,是,是,是,否,4,比较满意
3404010104,其他成员1,2,64,160,70,一般,变好,6,3,,否,否,2,否,是,是,是,否,4,比较满意
3404010105,回答者,2,39,175,85,一般,变差,6,11,,否,是,1,是,是,是,是,否,2,比较满意
3404010105,其他成员1,1,78,172,65,差,变差,6,11,,否,否,1,是,是,是,是,否,2,比较满意
3404010105,其他成员2,3,68,160,55,差,变差,6,3,,否,否,1,是,是,是,是,否,2,比较满意
3404010106,回答者,1,55,160,70,一般,差不多,6,11,,否,是,2,否,是,是,是,否,.5,非常满意
3404010107,回答者,1,69,162,50,很好,变好,6,11,,是,是,2,是,是,是,是,是,1.5,非常满意
3404010107,其他成员1,2,68,160,65,好,差不多,6,1,,是,是,2,是,是,是,是,否,1.5,非常满意
3404010108,回答者,1,53,168,59,好,差不多,6,11,,否,否,2,是,是,是,是,否,3,非常满意
3404010109,回答者,1,52,168,70,好,差不多,6,1,,否,是,2,否,否,否,否,否,1,比较满意
3404010110,回答者,1,65,165,50,一般,变差,6,11,,是,否,2,否,是,是,是,否,.1,比较满意
3404010110,其他成员1,2,60,160,60,一般,变差,6,11,,是,否,2,否,是,是,是,否,.1,比较满意
3404010111,回答者,1,66,172,189,一般,差不多,6,2,,否,否,2,否,是,是,是,否,1,比较满意
3404010111,其他成员1,2,63,165,60,一般,变差,6,11,,否,否,2,否,是,是,是,否,.,
3404010112,回答者,1,58,174,75,好,差不多,6,11,,否,是,2,是,是,是,是,否,5,非常满意
3404030201,回答者,1,63,159,65,一般,差不多,6,"1,11",腰间盘突出,否,否,2,否,否,否,否,否,.2,比较满意
3404030202,回答者,1,51,159,55,好,差不多,6,11,,是,是,2,是,是,是,是,否,.3,比较满意
3404030202,其他成员1,4,79,150,50,好,差不多,6,11,,否,否,3,否,是,是,是,否,.3,比较满意
3404030202,其他成员2,3,81,155,60,很差,变差,1,1,,否,否,3,否,是,是,是,否,.3,比较满意
3404030203,回答者,1,57,160,55,差,变好,6,11,腰间盘,否,否,1,否,是,是,是,否,.25,比较满意
3404030204,回答者,2,57,165,70,差,变差,6,1,,否,否,2,否,是,是,是,否,1,比较满意
3404030204,其他成员1,1,63,164,60,差,变差,6,10,,否,否,2,否,是,是,是,否,1,比较满意
3404030205,回答者,2,51,160,48,好,变差,4,11,,否,否,2,否,是,是,是,否,.5,比较满意
3404030205,其他成员1,4,81,155,40,好,变差,2,11,,否,否,2,否,否,否,否,否,.5,比较满意
3404030206,回答者,1,57,165,50,差,差不多,6,7,,否,是,1,否,是,是,是,否,1,比较满意
3404030207,回答者,1,54,168,60,很好,差不多,6,11,,否,否,3,是,是,是,是,否,.2,非常满意
3404030208,回答者,1,53,166,64,一般,差不多,6,8,,否,否,2,否,是,是,是,否,.5,比较满意
3404030209,回答者,1,58,174,67,一般,差不多,6,11,,否,否,"1,2",否,是,是,是,否,.3,非常满意
3404030210,回答者,2,50,157,62.5,好,差不多,6,11,,否,否,3,是,是,是,是,否,.5,比较满意
3404030210,其他成员1,4,74,157,75,差,差不多,1,11,,否,否,3,是,是,是,是,否,.5,比较满意
3404030211,回答者,1,58,170,60,好,差不多,6,7,,否,是,2,否,否,否,否,否,.4,
3404030212,回答者,1,64,161,57.5,好,差不多,6,11,,否,是,2,是,否,是,否,否,.25,一般
3404030101,回答者,1,73,160,75,一般,差不多,6,1,,否,否,2,是,是,是,是,否,7,比较满意
3404030101,其他成员1,2,73,155,75,一般,差不多,6,1,,否,否,2,是,是,是,是,否,7,比较满意
3404030102,回答者,1,51,173,75,好,差不多,6,11,,否,否,2,否,是,是,是,否,.5,比较满意
3404030103,回答者,1,69,158,60,一般,差不多,6,10,,是,是,2,否,是,是,是,是,.5,一般
3404030104,回答者,1,60,165,60,很好,变好,6,11,,否,否,3,否,是,是,是,否,1,比较满意
3404030105,回答者,1,64,173,62.5,一般,差不多,6,11,,否,是,2,否,是,是,是,否,12.5,比较满意
3404030106,回答者,2,59,165,50,一般,差不多,6,11,,否,是,2,否,是,是,是,否,10,比较满意
3404030107,回答者,1,51,172,65,一般,差不多,6,11,,是,否,3,是,是,是,是,否,.03,比较满意
3404030107,其他成员1,5,75,170,55,好,差不多,6,11,,是,否,2,是,是,是,是,否,.03,比较满意
3404030108,回答者,1,58,164,50,很好,差不多,6,11,,否,是,2,是,是,是,是,否,.4,比较满意
3404030109,回答者,1,46,163,59,很好,差不多,6,11,,否,是,2,是,是,是,是,否,1.5,比较满意
3404030109,其他成员1,2,76,155,50,好,差不多,6,1,,否,否,2,否,是,是,是,否,1.5,比较满意
3404030110,回答者,1,58,175,65,好,差不多,6,1,,否,否,3,否,否,否,否,否,2,非常满意
3404030110,其他成员1,6,71,173,65,好,差不多,"2,4,5",11,,否,否,3,否,否,否,否,否,2,非常满意
3404030111,回答者,1,48,178,80,好,差不多,6,11,,否,是,3,是,是,是,是,否,.3,非常满意
3404030112,回答者,1,52,158,59,一般,差不多,6,11,,否,是,2,否,否,否,否,否,3,比较满意
3404030112,其他成员1,4,74,155,45,一般,差不多,6,11,,否,是,2,否,否,否,否,否,3,比较满意
3404020101,回答者,2,57,150,70,一般,差不多,6,11,,否,否,2,否,否,否,否,否,1,比较满意
3404020101,其他成员1,5,80,150,65,一般,变差,6,1,,否,否,2,否,否,否,否,否,1,比较满意
3404020102,回答者,1,71,160,65,一般,差不多,6,1,,否,是,2,否,是,是,是,否,1.5,非常满意
3404020103,回答者,1,47,175,60,差,变差,6,11,,否,否,1,是,是,是,是,是,10,一般
3404020104,回答者,1,55,168,60,差,差不多,1,"1,11",类风湿,否,否,2,否,是,是,是,否,1,比较满意
3404020105,回答者,1,52,174,78,很好,变好,6,11,,否,否,2,否,是,是,是,否,.3,非常满意
3404020106,回答者,4,54,155,43,一般,差不多,6,11,,否,否,2,否,是,是,是,否,.25,比较满意
3404020106,其他成员1,5,84,155,55,差,变差,3,1,,否,否,2,否,是,是,是,否,.25,比较满意
3404020107,回答者,1,52,160,60,好,差不多,6,1,,是,否,2,是,是,是,是,是,.5,非常满意
3404020107,其他成员1,4,89,160,60,很好,差不多,2,1,,否,否,1,否,是,是,是,否,.5,非常满意
3404020108,回答者,2,45,150,46,一般,差不多,6,11,,是,是,3,是,是,是,是,否,1,非常满意
3404020108,其他成员1,4,78,150,48,好,差不多,6,1,,是,否,2,是,是,是,是,否,1,非常满意
3404020109,回答者,1,72,160,55,一般,变差,6,11,,否,否,2,是,是,是,是,否,.3,非常满意
3404020109,其他成员1,2,71,159,50,一般,变差,6,11,,否,否,2,是,是,是,是,否,.3,非常满意
3404020110,回答者,3,68,177,60,一般,变差,6,11,,是,否,2,否,是,是,是,是,.1,非常满意
3404020110,其他成员1,4,66,160,65,差,变差,1,1,,是,否,2,否,是,是,是,是,.1,非常满意
3404020111,回答者,1,60,173,70,好,差不多,6,1,,否,否,3,是,是,是,是,否,0,一般
3404020112,回答者,1,71,160,45,差,4.0,6,4,,否,是,2,是,否,是,是,否,1,比较满意
3404020112,其他成员1,2,68,155,60,差,变差,6,10,,否,是,2,是,否,是,是,否,1,比较满意
3404020201,回答者,1,64,170,70,一般,变差,6,"1,10",腰痛,否,否,2,是,是,是,是,否,2.5,比较满意
3404020202,回答者,1,57,160,55,一般,差不多,6,11,,否,是,2,是,是,是,是,否,1,比较满意
3404020203,回答者,2,48,150,53.5,好,变好,6,11,,否,否,3,否,是,是,是,否,7,比较满意
3404020204,回答者,1,42,178,70,一般,变好,6,11,,否,否,3,否,是,是,是,否,4,比较满意
3404020204,其他成员1,4,65,160,50,一般,变好,6,11,,否,否,3,否,是,是,是,否,4,比较满意
3404020205,回答者,1,64,164,70,一般,差不多,6,1,,否,否,2,是,是,是,是,否,2,不太满意
3404020205,其他成员1,2,64,157,55,差,差不多,6,1,,否,否,2,是,是,是,是,否,2,不太满意
3404020206,回答者,1,48,175,70,很好,差不多,6,11,,是,是,1,是,是,是,是,否,.5,一般
3404020207,回答者,1,49,167,70,好,差不多,6,11,,是,否,2,否,是,是,是,否,3,比较满意
3404020207,其他成员1,5,69,152,45,差,差不多,6,8,,否,否,2,否,是,是,是,否,3,比较满意
3404020208,回答者,1,49,171,75,一般,差不多,1,1,,否,是,2,是,是,是,是,否,3,一般
3404020209,回答者,1,49,150,50,一般,变差,6,11,,是,否,2,否,否,否,否,否,3,比较满意
3404020210,回答者,1,48,165,69,好,差不多,6,11,,否,否,3,是,否,否,否,否,5,一般
3404020210,其他成员1,3,69,156,47.5,一般,差不多,6,11,,否,否,3,是,否,否,否,否,5,一般
3404020211,回答者,2,50,165,55,一般,差不多,6,11,,否,否,1,是,是,是,是,否,.5,比较满意
3404020212,回答者,1,56,160,55,差,变差,6,11,,是,是,2,是,是,是,是,否,1.5,比较满意
3404020212,其他成员1,4,82,160,50,好,差不多,6,1,,是,是,2,是,是,是,是,否,1.5,比较满意
3401010201,回答者,1,42,165,65,一般,变差,6,11,,是,是,1,是,是,是,是,否,.1,非常满意
3401010201,其他成员1,3,67,160,60,好,差不多,6,11,,否,是,3,否,是,是,是,否,.1,比较满意
3401010202,回答者,.,70,155,63,一般,差不多,6,3,,否,是,2,是,是,是,是,否,1.2,比较满意
3401010202,其他成员1,2,71,165,65,好,差不多,6,11,,否,是,2,是,是,是,是,否,1.2,比较满意
3401010202,其他成员2,3,43,170,70,好,差不多,6,11,,否,是,3,否,是,是,是,否,9999,9999.0
3401010203,回答者,1,77,170,65,好,变差,6,11,,否,是,2,否,否,否,否,否,.5,比较满意
3401010203,其他成员1,2,77,140,100,很差,变差,3,"1,3,4,10",,否,是,1,是,是,是,是,否,.5,比较满意
3401010204,回答者,.,54,175,90,很好,差不多,6,1,,否,是,1,是,是,是,是,否,.5,非常满意
3401010205,回答者,.,69,9999,83.5,一般,变差,6,"2,8",,否,否,3,是,否,否,否,是,.5,比较满意
3401010205,其他成员1,.,63,9999,75,好,变差,6,11,,否,否,3,是,否,否,否,是,.5,比较满意
3401010206,回答者,.,62,165,55,很好,变好,1,1,,否,否,3,否,否,否,否,否,1,比较满意
3401010207,回答者,1,67,165,45,差,变差,6,"1,10",,否,否,1,否,否,否,否,否,1,比较满意
3401010207,其他成员1,2,65,162,60,很差,变差,6,7,,否,否,1,否,是,否,是,否,1,比较满意
3401010208,回答者,1,72,180,67,很好,差不多,6,11,,是,是,1,否,否,否,否,否,.4,非常满意
3401010209,回答者,6,26,165,55,差,变差,6,11,,否,是,1,是,否,是,否,是,1,比较满意
3401010209,其他成员1,1,76,155,70,好,差不多,2,1,,否,否,3,否,是,是,是,否,1,比较满意
3401010210,回答者,2,49,150,120,很好,差不多,6,11,,否,是,1,否,否,否,否,否,.2,非常满意
3401010210,其他成员1,8,83,150,100,很好,差不多,6,11,,否,是,1,否,否,否,否,否,.2,非常满意
3401010211,回答者,1,64,171,130,一般,差不多,6,3,,否,是,3,是,是,是,是,否,.5,非常满意
3401010211,其他成员1,2,62,165,120,一般,差不多,6,4,,否,是,1,是,是,是,是,否,.5,非常满意
3401010212,回答者,1,40,169,70,好,差不多,6,1,,是,否,1,否,否,是,是,否,1,非常满意
3401010101,回答者,1,70,170,67,很好,变差,6,1,,否,否,2,是,是,是,是,是,.7,非常满意
3401010101,其他成员1,4,92,160,55,很好,差不多,2,10,脑萎缩,否,否,2,否,是,是,是,否,.7,
3401010102,回答者,1,44,172,65,好,差不多,6,11,,否,是,3,是,是,是,是,否,1,一般
3401010103,回答者,1,74,170,65,一般,差不多,6,10,脊柱病,否,是,2,否,是,是,是,是,.2,比较满意
3401010103,其他成员1,2,75,160,55,差,差不多,6,"1,4",,否,是,2,否,是,是,是,是,.2,比较满意
3401010104,回答者,1,48,175,78,很好,差不多,6,11,,否,是,1,是,是,是,是,否,.5,一般
3401010104,其他成员1,2,80,174,50,差,差不多,6,10,,否,否,1,否,否,否,否,否,.5,比较满意
3401010105,回答者,1,75,176,78,很好,差不多,6,11,,否,是,1,否,是,是,是,是,.5,非常满意
3401010106,回答者,1,67,170,70,好,差不多,6,3,,是,是,1,是,是,是,是,否,.1,非常满意
3401010106,其他成员1,2,66,160,62,好,差不多,6,1,,是,是,1,是,是,是,是,否,.1,非常满意
3401010107,回答者,1,71,165,60,一般,变差,6,3,,否,是,1,是,是,是,是,是,1,一般
3401010108,回答者,1,64,170,85,一般,变好,6,"1,2,3",,否,是,2,否,是,是,是,否,.2,非常满意
3401010108,其他成员1,2,66,160,47,一般,变好,6,4,,否,是,2,否,是,是,是,否,.2,非常满意
3401010109,回答者,1,50,170,78,好,变差,6,11,,否,是,3,否,否,否,否,否,.6,非常满意
3401010110,回答者,1,53,174,72,好,变差,6,11,,否,否,1,否,否,否,否,否,.5,比较满意
3401010111,回答者,1,65,175,69,很好,差不多,6,"3,1",,否,否,2,是,是,否,是,否,.2,比较满意
3401010111,其他成员1,2,65,172,75,好,差不多,6,1,,否,否,2,否,否,否,否,否,.2,比较满意
3401010112,回答者,1,63,175,79,差,变差,6,"1,3",,否,否,1,是,是,否,是,否,.1,一般
3401010112,其他成员1,2,66,148,60,差,变差,6,4,,否,否,1,是,是,否,是,否,.1,一般
3401020201,回答者,.,79,9999,50,好,变差,6,1,,否,否,3,否,是,是,是,否,.2,非常满意
3401020202,回答者,1,57,156,75,一般,变差,6,1,,否,是,1,是,是,是,是,否,.2,比较满意
3401020202,其他成员1,4,92,152,40,一般,差不多,2,4,,否,否,1,否,是,是,是,否,.2,比较满意
3401020203,回答者,.,73,165,55,很好,变好,6,1,,否,否,3,否,是,是,是,否,.2,比较满意
3401020204,回答者,1,32,180,100,一般,变差,6,1,,否,是,1,否,是,是,是,否,1,非常满意
3401020205,回答者,2,74,100,45,很差,变差,3,"1,4",,否,否,2,否,否,否,否,否,1,不太满意
3401020205,其他成员1,1,75,163,50,很差,变差,1,11,,否,否,2,否,否,否,否,否,1,
3401020206,回答者,1,54,160,62,很好,差不多,6,11,,是,是,1,否,是,否,否,否,.5,比较满意
3401020207,回答者,1,70,170,80,一般,差不多,6,11,,否,是,2,否,否,是,是,否,.4,非常满意
3401020207,其他成员1,2,68,150,55,好,差不多,6,11,,否,是,2,否,否,是,是,否,.4,非常满意
3401020208,回答者,.,69,160,65,一般,差不多,6,"1,10",肩周炎,否,是,2,是,是,是,是,否,1,比较满意
3401020208,其他成员1,.,71,155,60,一般,差不多,6,"3,4",,否,是,2,是,是,是,是,否,1,比较满意
3401020209,回答者,.,62,175,90,一般,变差,6,"1,10",骨质疏松,否,是,1,是,否,是,是,是,20,比较满意
3401020209,其他成员1,2,65,155,65,一般,变差,6,7,,否,是,1,是,是,是,是,是,20,比较满意
3401020210,回答者,1,64,168,81,一般,差不多,6,11,,否,是,2,是,是,是,是,否,.2,非常满意
3401020211,回答者,1,68,168,74,一般,差不多,6,4,,否,是,2,是,是,是,是,否,.4,非常满意
3401020212,回答者,1,70,167,58,很好,差不多,6,11,,否,否,2,是,是,是,是,否,.1,比较满意
3401020212,其他成员1,2,70,160,55,很好,差不多,6,11,,否,否,2,是,是,是,是,否,.1,比较满意
3401020101,回答者,2,28,163,62,好,差不多,6,11,,否,否,3,是,是,是,是,否,.5,一般
3401020102,回答者,1,67,170,90,一般,变差,6,4,,否,是,2,是,是,是,是,否,1.5,比较满意
3401020102,其他成员1,2,67,165,65,一般,变差,6,"4,10",脑梗,否,是,2,是,是,是,是,否,1.5,比较满意
3401020103,回答者,3,23,168,70,很好,差不多,6,11,,是,否,1,否,否,否,否,否,1,非常满意
3401020103,其他成员1,1,43,168,65,很好,变好,6,7,,是,否,1,否,否,否,否,否,1,比较满意
3401020103,其他成员2,2,41,158,65,很好,变好,6,11,,否,,1,否,否,否,否,否,1,比较满意
3401020104,回答者,1,42,166,63,好,变好,6,11,,是,是,1,是,是,是,是,否,.5,比较满意
3401020105,回答者,3,17,171,55,很好,差不多,6,11,,是,是,1,是,是,否,否,否,.5,非常满意
