varID,var3a_1,var3a_2,var3a_3,var3a_4,var3a_4a,var3a_5,var3a_5a,var3a_6,var3a_7,var3a_8,var3a_9,var3a_10,var3a_10a,var3a_11,var3a_12,var3a_13,var3a_14,var3a_15,var3a_16,var3a_17,var3a_18,var3a_19,var3a_19a,var3a_20,var3a_20a,var3a_21,var3a_21a,var3a_22,var3a_23
6405030209,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
6405030210,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
6405030211,a,34,2016,5,年龄大,6,儿子,8,是,否,3,8,主动给儿子,否,否,.,否,,,,.,,,,,4,无,是,较好
6405030212,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
6405030101,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
6405030102,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
6405030103,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
6405030104,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
6405030105,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
6405030106,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
6405030107,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
6405030108,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
6405030109,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
6405030110,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
6405030111,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
6405030112,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
6405020201,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
6405020202,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
6405020203,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
6405020204,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
6405020205,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
6405020206,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
6405020207,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
6405020208,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
6405020209,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
6405020210,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
6405020211,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
6405020212,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
6405020101,a,7,2018,1,,5,,0.4,否,否,1,4,,是,否,.,是,现金,280,,.,,,,,4,无,否,以前不认识
6405020101,b,5,2018,1,,5,,0.4,否,否,1,4,,是,否,.,是,现金,280,,.,,,,,4,无,否,以前不认识
6405020102,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
6405020103,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
6405020104,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
6405020105,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
6405020106,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
6405020107,a,4.52,2019,1,,5,,2,是,否,1,1,,否,否,.,否,,,,.,,,,,,,是,较好
6405020107,b,1.71,2019,1,,5,,0.5,是,否,2,1,,否,否,.,否,,,,.,,,,,,,是,较好
6405020108,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
6405020109,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
6405020110,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
6405020111,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
6405020112,a,5,2017,4,,6,村里组织种菜,1,是,否,1,4,,是,是,1,是,现金,260,,.,一年一付,,2,,,,是,一般
6405010201,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
6405010202,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
6405010203,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
6405010204,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
6405010205,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
6405010206,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
6405010207,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
6405010208,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
6405010209,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
6405010210,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
6405010211,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
6405010212,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
6405010213,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
6405010214,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
6405010101,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
6405010102,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
6405010103,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
6405010104,a,3.4,2014,4,,2,,1,否,否,1,4,,是,是,10,是,现金,500,,.,一年一付,,2,,,,否,以前不认识
6405010105,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
6405010106,a,2.5,2016,5,给儿子,5,,4,否,否,1,1,,否,否,.,否,,,,.,,,,,4,无,是,较好
6405010106,b,1,2016,5,给儿子,5,,2,否,否,2,1,,否,否,.,否,,,,.,,,,,4,无,是,较好
6405010107,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
6405010108,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
6405010109,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
6405010110,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
6405010111,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
6405010112,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
6405010113,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
6405010114,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3405030201,a,6.2,2018,3,,3,,1,是,是,1,1,,是,是,5,是,现金,200,,.,一年一付,,2,,,,是,较好
3405030202,a,10.1,2014,3,,3,,0.3,否,是,1,1,,是,是,3,是,现金,200,,.,一年一付,,2,,,,是,一般
3405030203,a,1.3,2014,4,,3,,0.03,否,是,1,4,,是,是,5,是,现金,200,,.,一年一付,,2,,,,是,较好
3405030203,b,1,2014,4,,3,,0.01,否,是,1,4,,是,是,5,是,现金,200,,.,一年一付,,2,,,,是,较好
3405030204,a,1.2,2014,3,,5,,0.5,否,是,1,2,,是,是,5,,,,,.,一年一付,,9999,,,,是,较好
3405030204,b,1,2014,3,,5,,0.5,否,是,1,2,,是,是,5,,,,,.,一年一付,,9999,,,,是,较好
3405030205,a,1.4,2015,3,,1,,1,否,是,1,1,,是,是,5,是,实物,,稻子,300,一年一付,,2,,,,是,较好
3405030206,a,1.54,2015,1,,3,,1,是,是,1,1,,否,否,.,是,实物,,水稻,300,一年一付,,2,,,,是,较好
3405030206,b,1.24,2015,1,,3,,1,是,是,1,1,,否,否,.,是,实物,,水稻,300,一年一付,,2,,,,是,较好
3405030207,a,4,2013,5,合作社,1,,0.2,是,是,1,4,,是,是,3,是,现金,200,,.,一年一付,,2,,,,是,一般
3405030208,a,3.4,2015,1,,3,,1,是,是,1,2,,是,是,5,是,现金,300,,.,一年一付,,2,,,,是,较好
3405030209,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3405030210,a,9.98,2014,1,,3,,0.2,是,是,1,1,,是,是,5,是,现金,300,,.,一年一付,,2,,,,是,较好
3405030211,a,.95,2010,5,养鸡场承包,6,养鸡场,0.8,是,是,1,1,,否,否,.,是,现金,400,,.,一年一付,,2,,,,是,较好
3405030211,b,.93,2010,5,养鸡场承包,6,养鸡场,0.8,是,是,1,1,,否,否,.,是,现金,400,,.,一年一付,,2,,,,是,较好
3405030212,a,4.3,2014,1,,4,,1,否,是,1,1,,是,是,5,是,现金,150,,.,一年一付,,2,,,,是,一般
3405030101,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3405030102,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3405030103,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3405030104,a,1.59,2015,5,自己生病不能种,3,,0.45,否,是,1,4,,是,是,5,是,实物,,稻谷,200,一年一付,,2,,,,是,一般
3405030105,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3405030106,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3405030107,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3405030108,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3405030109,a,1.72,2020,2,,3,,1,是,是,1,1,,是,是,5,是,现金,300,,.,一年一付,,2,,,,是,一般
3405030109,b,1.53,2020,2,,3,,1,是,是,1,1,,是,是,5,是,现金,300,,.,一年一付,,2,,,,是,一般
3405030110,a,3.54,2019,1,,5,,0.5,是,是,1,1,,是,是,1,否,,,,.,,,,,3,,是,较好
3405030111,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3405030112,a,3.6,2018,1,,3,,0.1,否,是,1,2,,是,是,3,是,实物,,水稻,250,一年一付,,2,,,,是,较好
3405010201,a,1.68,2015,3,,3,,1,否,是,1,4,,是,是,7,是,现金,500,,.,一年一付,,2,,,,否,以前不认识
3405010202,a,6,2015,4,,3,,2,是,是,1,4,,是,是,7,是,现金,500,,.,一年一付,,2,,,,否,
3405010203,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3405010204,a,.94,2014,4,,3,,3,是,是,1,4,,是,是,7,是,现金,500,,.,一年一付,,2,,,,否,
3405010205,a,1.55,2015,1,,3,,2,是,是,1,4,,是,是,7,是,现金,500,,.,一年一付,,2,,,,否,以前不认识
3405010205,b,.89,2015,1,,3,,1.5,是,是,1,4,,是,是,7,是,现金,500,,.,一年一付,,2,,,,否,以前不认识
3405010206,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3405010207,a,8.51,2015,1,,5,,0.5,是,是,1,1,,否,是,5,是,现金,500,,.,一年一付,,2,,,,是,较好
3405010208,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3405010209,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3405010210,a,2.9,2019,1,,5,,2.5,是,是,1,1,,否,否,.,否,,,,.,,,,,4,无,是,较好
3405010211,a,2.35,2018,1,,5,,1,否,是,1,1,,否,否,.,是,现金,120,,.,一年一付,,2,,,,是,较好
3405010211,b,1.04,2018,1,,5,,1,否,是,1,1,,否,否,.,是,现金,120,,.,一年一付,,2,,,,是,较好
3405010212,a,1,2017,4,,1,,3,否,否,1,4,,是,是,4,是,现金,300,,.,一次付清,,1,,,,否,以前不认识
3405010101,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3405010102,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3405010103,a,7,2017,3,,3,,3,是,是,2,4,,是,是,5,是,现金,600,,.,一年一付,,1,,,,否,
3405010104,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3405010105,a,1.72,2016,1,,5,,3,否,是,1,1,,否,否,.,是,现金,100,,.,一年一付,,2,,,,是,较好
3405010105,b,1.67,2016,1,,5,,3,否,是,1,1,,否,否,.,是,现金,100,,.,一年一付,,2,,,,是,较好
3405010106,a,1.2,2018,1,,3,,25,否,是,2,8,生产大队,否,否,.,否,,,,.,,,,,4,无,是,较好
3405010107,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3405010108,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3405010109,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3405010110,a,2,2018,3,,3,,2,否,是,1,1,,是,否,.,是,现金,600,,.,一年一付,,1,,,,否,
3405010111,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3405010112,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3405020101,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3405020102,a,2,2018,4,,2,,1,否,是,1,4,,是,是,5,是,实物,,稻子,500,,,,,,,否,
3405020103,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3405020104,a,1.6,9999,4,,6,村集体,5,否,否,1,4,,9999.0,否,.,,,,,.,一次付清,,,,,,是,一般
3405020105,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3405020106,a,1.3,9999,4,,1,,0.3,否,是,1,4,,是,是,30,是,现金,600,,.,一年一付,,1,,,,是,较好
3405020107,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3405020108,a,0,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3405020109,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3405020110,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3405020111,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3405020112,a,.701,1998,4,,6,旅游观光园,0.4,否,是,1,4,,是,是,30,是,现金,1000,,.,其他,半年一付,2,,,,是,较好
3405020112,b,.663,1998,4,,6,旅游观光园,0.8,否,是,1,4,,是,是,30,是,现金,1000,,.,其他,半年一付,2,,,,是,较好
3405020201,a,.5,2019,4,,6,村委会,6,否,否,2,4,,是,是,13,是,现金,600,,.,一年一付,,,,,,是,一般
3405020202,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3405020203,a,4,2013,4,,2,,5,否,否,2,4,,是,是,10,是,现金,680,,.,一年一付,,1,,,,否,
3405020204,a,.33,2019,4,,6,村里,1,否,否,1,4,,是,是,13,是,现金,600,,.,其他,三年一付,2,,,,是,较好
3405020204,b,.414,2019,4,,6,村里,1,否,否,1,4,,是,是,13,是,现金,600,,.,其他,三年一付,2,,,,是,较好
3405020205,a,.375,2019,4,,6,国家征收,3,否,否,1,4,,是,是,.,,,,,.,一次付清,,,,,,是,一般
3405020205,b,.197,2015,4,,6,村集体,0.4,否,是,1,4,,否,是,.,,,,,.,其他,无 村集体,,,,,是,一般
3405020206,a,0,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3405020207,a,4,2017,4,,5,,1,是,是,1,1,,是,是,13,是,现金,600,,.,一年一付,,2,,,,否,以前不认识
3405020208,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3405020209,a,2,2017,5,人家租用于农场,4,,2,否,否,1,4,,否,否,13,是,现金,600,,.,一年一付,,2,,,,是,一般
3405020210,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3405020211,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3405020212,a,1,2018,4,,6,其他企业,0.5,否,是,1,8,与企业老板私下沟通,是,是,13,是,现金,600,,.,一年一付,,1,,,,否,以前不认识
3404010201,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3404010202,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3404010203,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3404010204,a,4,2005,4,,6,企业,1,否,是,1,4,,是,是,99,是,现金,9999,,.,一次付清,,,,,,否,
3404010205,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3404010206,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3404010207,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3404010208,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3404010209,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3404010210,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3404010211,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3404010212,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3404010101,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3404010102,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3404010103,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3404010104,a,0,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3404010105,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3404010106,a,1.95,2019,4,,6,政府征地,0.5,是,是,1,4,,是,是,99,是,现金,,,.,一次付清,,,,,,否,
3404010107,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3404010108,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3404010109,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3404010110,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3404010111,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3404010112,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3404030201,a,.81,2017,1,,3,,2,是,是,1,4,,是,是,5,是,现金,350,,.,一年一付,,4,,,,否,
3404030202,a,3,2015,1,,3,,1,否,是,1,4,,是,是,10,是,现金,370,,.,一年一付,,2,,,,否,以前不认识
3404030203,a,0,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3404030204,a,3,2014,4,,5,,2,否,是,1,4,,是,否,.,是,现金,360,,.,一年一付,,2,,,,否,
3404030205,a,3,2012,3,,3,,1,是,9999.0,1,1,,是,是,5,是,现金,400,,.,一年一付,,2,,,,否,以前不认识
3404030206,a,4.05,2018,2,,3,,2,否,是,1,2,,是,是,1,是,现金,400,,.,一年一付,,1,,,,是,一般
3404030207,a,1.92,9999,4,,3,,1,否,是,1,4,,是,否,.,是,现金,60,,.,一年一付,,2,,,,否,
3404030208,a,3.5,2015,4,,3,,0.5,否,是,1,4,,是,是,5,是,现金,125,,.,一年一付,,2,,,,否,以前不认识
3404030209,a,1.01,2014,3,,3,,2.6,否,是,1,4,,是,是,5,是,现金,400,,.,一年一付,,2,,,,否,
3404030209,b,.83,2014,3,,3,,2,是,是,1,4,,是,是,5,是,现金,400,,.,一年一付,,2,,,,否,
3404030210,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3404030211,a,2.66,2014,1,,6,村里??统一发包,1,是,是,1,4,,是,是,5,是,现金,370,,.,一年一付,,2,,,,否,以前不认识
3404030212,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3404030101,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3404030102,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3404030103,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3404030104,a,0,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3404030105,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3404030106,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3404030107,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3404030108,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3404030109,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3404030110,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3404030111,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3404030112,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3404020101,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3404020102,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3404020103,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3404020104,a,0,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3404020105,a,4,2010,3,,6,??大户,0.5,否,是,1,1,,是,是,10,是,现金,500,,.,一年一付,,2,,,,是,一般
3404020106,a,3,2019,1,,5,,0.5,是,是,1,1,,否,否,.,,,,,.,,,,,3,,是,较好
3404020107,a,1.5,2005,3,,6,企业,1,否,是,1,2,,是,是,10,是,现金,500,,.,一年一付,,2,,,,否,
3404020107,b,.3,2018,5,企业用地,6,,1,否,否,1,1,,是,是,15,是,现金,306,,.,一次付清,,,,,,是,一般
3404020108,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3404020109,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3404020110,a,1.31,2003,4,,6,绿化公司,1,否,是,1,4,,是,是,20,是,现金,500,,.,一年一付,,2,,,,是,一般
3404020110,b,1.22,2003,4,,6,绿化公司,0.6,否,是,1,4,,是,是,20,是,现金,500,,.,一年一付,,2,,,,是,一般
3404020111,a,1.5,2002,4,,3,,4,否,是,1,4,,是,是,10,是,现金,500,,.,一年一付,,2,,,,否,以前不认识
3404020111,b,.6,2002,4,,3,,1,否,是,1,4,,是,是,10,是,现金,500,,.,一年一付,,2,,,,否,以前不认识
3404020112,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3404020201,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3404020202,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3404020203,a,0,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3404020204,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3404020205,a,1.07,2010,5,,6,苗木企业,0.2,否,否,1,1,,是,是,30,是,现金,600,,.,一年一付,,2,,,,是,较好
3404020206,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3404020207,a,3.09,2018,4,征水,6,??,5,否,是,1,4,,是,是,99,是,现金,40000,,.,一次付清,,2,,,,是,一般
3404020207,b,1.65,2018,4,,6,石子厂,5,否,是,1,4,,是,是,3,是,现金,600,,.,一年一付,,2,,,,是,一般
3404020208,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3404020209,a,2.35,2018,4,,6,修高速征收,1,否,否,1,6,,是,否,3,是,现金,600,,.,一次付清,,2,,,,是,一般
3404020209,b,1.49,2018,4,,6,修高速征收,1,否,否,1,6,,是,否,.,是,现金,40000,,.,一次付清,,2,,,,是,一般
3404020210,a,1,2004,5,,6,绿化,0.5,否,是,1,1,,是,是,20,否,,,,.,,,,,4,提供稻子,是,一般
3404020211,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3404020212,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3401010201,a,1.8,2016,"2,1",,2,,5,否,是,1,4,,是,是,10,是,现金,800,,.,一年一付,,9999,,,,否,
3401010202,a,1.5,2000,1,,3,,0.2,否,是,1,1,,否,否,.,是,现金,300,,.,一年一付,,2,,,,是,较好
3401010202,b,1.3,2000,1,,3,,0.2,是,是,1,1,,否,否,.,是,现金,300,,.,一年一付,,2,,,,是,较好
3401010203,a,1.8,2015,4,,5,,1,否,是,1,4,,是,是,10,是,现金,800,,.,一年一付,,1,,,,否,
3401010203,b,1.5,2010,5,距离远 种植不方便,5,,9,否,是,1,4,,是,是,5,是,现金,693,,.,一年一付,,1,,,,是,一般
3401010204,a,2.5,2017,1,,3,,2,否,是,1,4,,是,是,10,是,现金,800,,.,一年一付,,2,,,,是,一般
3401010205,a,1.8,2010,4,,9999,,8,否,否,1,5,,是,是,10,是,现金,222,,.,一年一付,,2,,,,否,
3401010205,b,1.4,2016,3,,1,,1,否,否,1,5,,是,否,.,是,现金,800,,.,一年一付,,2,,,,否,
3401010206,a,.5,2019,1,,5,,0.6,否,是,1,1,,否,是,5,是,现金,500,,.,一次付清,,,,,,,较好
3401010206,b,.3,2019,1,,5,,1,否,是,1,1,,否,是,5,是,现金,500,,.,一次付清,,,,,,,较好
3401010207,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3401010208,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3401010209,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3401010210,a,2,2016,5,,3,,7,否,否,1,4,,是,是,5,是,现金,800,,.,一年一付,,2,,,,否,
3401010211,a,.7,2016,4,,3,,8,否,是,1,4,,否,否,.,是,现金,800,,.,一年一付,,2,,,,否,
3401010212,a,2.4,1994,2,,5,,1,否,是,1,1,,否,否,.,否,,,,.,,,,,3,,是,较好
3401010101,a,2.1,2016,4,,2,,1,否,是,1,4,,是,是,30,是,现金,1680,,.,一年一付,,2,,,,否,以前不认识
3401010102,a,2.5,2016,4,,2,,0.4,是,是,1,4,,否,否,.,是,现金,800,,.,一年一付,,2,,,,否,
3401010103,a,3.43,2014,4,,2,,1,是,是,1,4,,否,否,.,是,现金,800,,.,一年一付,,2,,,,否,以前不认识
3401010103,b,1.2,2014,4,,2,,1.5,否,是,1,4,,否,否,.,是,现金,800,,.,一年一付,,2,,,,否,以前不认识
3401010104,a,3,2018,4,,2,,0.5,否,是,1,4,,是,是,10,是,现金,800,,.,一年一付,,2,,,,否,
3401010104,b,1,2018,4,,2,,0.5,否,是,1,4,,是,是,10,是,现金,800,,.,一年一付,,2,,,,否,
3401010105,a,2.5,2016,4,,2,,2,否,是,1,4,,否,否,.,是,现金,800,,.,一年一付,,1,,,,否,
3401010105,b,1.6,2016,4,,2,,2,否,是,1,4,,否,否,.,是,现金,800,,.,一年一付,,1,,,,否,
3401010106,a,3,2016,2,,,,0.5,否,是,1,4,,是,是,5,是,现金,800,,.,一年一付,,1,,,,否,
3401010107,a,2.2,2016,4,,2,,2,否,是,1,4,,否,否,.,是,现金,0,,.,其他,没有支付,,,,,否,
3401010107,b,2,2016,4,,2,,0.5,否,是,1,4,,否,否,.,是,现金,0,,.,其他,没有支付,,,,,否,
3401010108,a,1,2017,4,,2,,3,否,是,1,4,,是,否,.,是,现金,800,,.,一年一付,,2,,,,否,
3401010109,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3401010110,a,1.7,2016,1,,1,,1,否,是,1,4,,是,9999.0,.,是,现金,800,,.,一年一付,,2,,,,否,以前不认识
3401010110,b,1.5,2016,1,,1,,0.5,否,是,1,4,,是,9999.0,.,是,现金,800,,.,一年一付,,2,,,,否,以前不认识
3401010111,a,3,2017,4,,3,,0.8,否,是,1,4,,否,是,5,是,现金,800,,.,一年一付,,2,,,,是,一般
3401010111,b,1.5,2017,4,,3,,1.5,否,是,1,4,,否,是,5,是,现金,800,,.,一年一付,,2,,,,是,一般
3401010112,a,3.5,2016,4,,3,,1,否,是,1,4,,是,否,.,是,现金,800,,.,一年一付,,2,,,,否,
3401020201,a,5.3,2018,1,,3,,0.2,否,是,1,2,,否,否,.,是,现金,400,,.,一年一付,,2,,,,是,一般
3401020201,b,.3,2018,1,,3,,0.5,否,是,1,2,,否,否,.,是,现金,400,,.,一年一付,,2,,,,是,一般
3401020202,a,4,2016,1,,3,,0.5,否,是,1,4,,是,8888.0,8888,是,现金,600,,.,一年一付,,2,,,,是,一般
3401020202,b,.5,2016,1,,3,,0.8,否,是,1,4,,是,8888.0,8888,是,现金,600,,.,一年一付,,2,,,,是,一般
3401020203,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3401020204,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3401020205,a,5,2005,1,,5,,9999,否,是,1,1,,否,否,.,是,现金,400,,.,一年一付,,2,,,,是,一般
3401020206,a,2.8,2018,4,,,,0.5,是,是,2,4,,否,否,.,是,现金,600,,.,一年一付,,2,,,,否,以前不认识
3401020206,b,1.8,2018,4,,,,0.5,是,是,2,4,,否,否,.,是,现金,600,,.,一年一付,,2,,,,否,以前不认识
3401020207,a,3.15,2017,4,,3,,2,否,是,1,4,,9999.0,否,.,是,现金,600,,.,一年一付,,2,,,,是,一般
3401020207,b,.77,2017,4,,3,,2,否,是,1,4,,9999.0,否,.,是,现金,600,,.,一年一付,,2,,,,是,一般
3401020208,a,6,2017,1,,3,,0.5,是,是,1,1,,否,是,3,是,现金,600,,.,一年一付,,2,,,,,较好
