varID,var17_1,var17_2,var17_2a,var17_3,var17_3a,var17_4,var17_4a,var17_4_1,var17_4_1a,var17_4_2,var17_4_2a,var17_5,var17_6,var17_6a,var17_7,var17_7a,var17_7_1,var17_7_1a,var17_8,var17_9,var17_9a,var17_10,var17_10a,var17_10_1,var17_10_1a,var17_11,var17_12,var17_13,var17_13a,var17_13b,var17_14,var17_14a,var17_14b,var17_15,var17_16,var17_17,var17_18,var17_19,var17_20,var17_21_1a,var17_21_1,var17_21_2,var17_22,var17_23,var17_24,var17_25,var17_26,var17_27,var17_28,var17_29,var17_30,var17_31,var17_32_1,var17_32_2,var17_33,var17_33a,var17_34,var17_34a,var17_35,var17_35a,var17_36,var17_36a,var17_37,var17_37a,var17_38,var17_38a
3401020109,4954,a1、小麦,2927,a2、玉米,2027,,,,.,,.,0,,,,,,.,0,,,,,,.,0,0,,,0,.,,,20000,0,,.,.,,,.,0,.,.,,.,.,.,,.,,,24954,有所增加,差不多,,差不多,,差不多,,差不多,,比较低,,一般,
3401020110,0,,,,,,,,.,,.,0,,,,,,.,0,,,,,,.,0,80000,15,收废品,80000,.,,,.,12000,6000,.,.,,,6000,1160,.,.,,1160,.,.,,.,,,93160,差不多,差不多,,差不多,,差不多,,差不多,,中等水平,,非常满意,
3401020111,0,,0,,0,,0,,.,,.,0,,0,,0,,.,0,,0,,0,,.,0,0,,,0,.,,0,0,0,0,0,0,0,,0,11000,0,0,0,0,10000,0,0,0,1000,0,11000,差不多,差不多,,差不多,,差不多,,差不多,,非常低,,非常不满意,
3401020112,0,,0,,0,,0,,.,,.,0,,0,,0,,.,0,,0,,0,,.,0,20000,11,,20000,.,,0,10000,,5000,0,0,0,,0,1000,0,0,0,0,0,0,0,0,0,0,36000,差不多,差不多,,差不多,,差不多,,差不多,,比较高,,非常满意,
3401030201,20000,a1,12000,a2,8000,,,,.,,.,0,,,,,,.,0,,,,,,.,0,0,,,,.,,,30000,0,,.,.,,,.,300,300,.,,.,.,.,,.,,,50300,有所减少,有所减少,,有所增加,,差不多,,差不多,,比较低,,一般,
3401030202,0,,,,,,,,.,,.,0,,,,,,.,0,,,,,,.,0,0,,,,.,,,9999,7000,7000,.,.,,,.,5420,1100,.,,.,3000,1320,,.,,,12420,有所增加,差不多,,差不多,,有所增加,,差不多,,比较低,,比较满意,
3401030203,25000,小麦,15000,玉米,10000,,,,.,,.,,,,,,,.,,,,,,,.,,,,,,.,,,100000,3000,0,0,0,3000,,.,_1200,800,0,0,0,0,0,0,0,0,_2000,126800,有所减少,减少较多,,有所减少,,有所减少,,差不多,,中等水平,,一般,
3401030204,3000,a1,1500,a2,1500,,,,.,,.,,,,,,,.,,梨树,,石榴树,,,.,,,,,,.,,,.,,,.,.,,,.,1944,600,.,,.,.,1344,,.,,,4944,减少较多,减少较多,,,,差不多,,,,中等水平,,一般,
3401030205,3000,a1,1500,a2,1500,,,,.,,.,,,,,,,.,,,,,,,.,,,,,,.,,,.,,,.,.,,,.,2020,700,0,0,0,0,1320,0,0,0,0,5020,减少较多,减少较多,,,,差不多,,,,中等水平,,一般,
3401030206,24600,a1,16500,a21,8100,,,,.,,.,,,,,,,.,,,,,,,.,,,,,,.,,,30000,,,.,.,,,.,960,960,.,,.,.,.,,.,,,55560,减少较多,减少较多,,有所减少,,差不多,,,,比较高,,比较满意,
3401030207,0,,,,,,,,.,,.,0,,,,,,.,0,,,,,,.,0,100000,15,代加工,100000,.,,,100000,2000,2000,.,.,,,.,_29500,500,.,,.,.,.,,.,,_30000,172500,有所减少,有所减少,,有所减少,,差不多,,差不多,,比较高,,比较满意,
3401030208,6000,a1,3000,a21,3000,,,,.,,.,0,,,,,,.,0,,,,,,.,0,0,,,,.,,,70000,3200,3200,.,.,,,.,_1072,700,.,,.,.,2700,,528,,_5000,78128,有所减少,有所减少,,有所减少,,差不多,,差不多,,中等水平,,比较满意,
3401030209,4770,a1、小麦,3460,a2、玉米,1310,,,,.,,.,,,,,,,.,,,,,,,.,,14400,14,,14400,.,,,9999,,600,.,.,,,.,450,450,.,,.,.,.,,.,,9999,20220,差不多,有所减少,,有所减少,,差不多,,差不多,,中等水平,,一般,
3401030210,27000,a1,13000,a21,14000,,,,.,,.,2000,羊,2000,,0,,.,0,,0,,0,,.,0,0,,,0,.,,0,50000,0,0,0,0,0,,0,2000,1000,0,0,0,0,0,0,0,1000,0,81000,有所减少,有所减少,,有所减少,,差不多,,,,比较低,,一般,
3401030211,12000,小麦,7000,玉米,5000,,,,.,,.,,,,,,,.,,,,,,,.,,,,,,.,,,.,,,.,.,,,.,240,240,.,,.,.,.,,.,,,12240,有所减少,有所减少,,,,差不多,,,,中等水平,,一般,
3401030212,4000,a1,2000,a21,2000,,,,.,,.,0,,,,,,.,0,,,,,,.,0,0,,,,.,,,78000,1500,1500,.,.,,,.,250,250,0,0,0,.,.,,.,,,83750,有所减少,有所减少,,有所减少,,差不多,,差不多,,中等水平,,非常满意,
3401030213,3500,a1,2000,a21,1500,,,,.,,.,0,,,,,,.,0,,,,,,.,0,0,,,,.,,,24000,4160,4160,0,.,,,.,61020,1020,.,,.,.,36000,0,0,24000,0,92680,差不多,有所减少,,差不多,,差不多,,差不多,,中等水平,,比较满意,
3401030101,17600,a1,112000,a21,8400,a13,_2000,,.,,.,0,,,,,,.,0,,,,,,.,,18000,11,,18000,.,,,0,0,,.,.,,,.,1400,1400,.,,.,.,.,,.,,,37000,有所减少,有所减少,,,,差不多,,差不多,,中等水平,,比较满意,
3401030102,,,,,,,,,.,,.,,,,,,,.,,,,,,,.,,,,,,.,,,45000,6500,6500,.,.,,,.,2300,1100,.,,.,.,1200,,.,,_3000,50800,差不多,差不多,,差不多,,差不多,,差不多,,中等水平,,比较满意,
3401030103,15000,a1,9000,a2,3000,a31,3000,,.,,.,0,,,,,,.,0,,,,,,.,0,0,,,,.,,,40000,0,,.,.,,,.,1200,1200,.,,.,.,.,,.,,,56200,有所减少,有所减少,,有所减少,,差不多,,,,中等水平,,比较不满意,
3401030104,10000,a1,5000,a13,5000,,,,.,,.,,,,,,,.,,,,,,,.,0,0,,,,.,,,100000,300,,.,.,300,,.,_1840,760,.,,.,.,2400,,.,,_5000,108460,有所增加,差不多,,有所增加,,差不多,,差不多,,中等水平,,比较不满意,
3401030105,10000,a1,5000,a21,5000,,,,.,,.,1500,d5,1500,,,,.,0,,,,,,.,0,0,,,,.,,,36000,0,0,0,0,0,,0,27450,750,5200,0,0,16500,0,0,5000,0,0,74950,差不多,有所减少,,差不多,,有所减少,,差不多,,非常低,,非常不满意,
3401030106,45450,a1,22725,a21,22725,,,,.,,.,0,,,,,,.,0,,,,,,.,0,0,,,,.,,,32000,0,,.,.,,,.,6050,1250,0,0,.,0,.,,4800,0,0,83500,差不多,差不多,,差不多,,差不多,,差不多,,中等水平,,比较满意,
3401030107,48000,a1,24000,a21,24000,,,,.,,.,,,,,,,.,,,,,,,.,0,30000,,,,.,,,30000,,,.,.,,,.,1257.46,1257.46,.,,.,.,.,,.,,,79257.46,有所减少,有所减少,,差不多,,差不多,,差不多,,中等水平,,一般,
3401030108,9450,a1,4620,a2,4830,,,,.,,.,2000,,,,,,.,,,,,,,.,,,,,,.,,,.,,0,300,0,0,,0,29700,5000,5000,1700,0,18000,0,0,0,0,0,41450,差不多,差不多,,,,差不多,,,,中等水平,,非常满意,
3401030109,45000,a1,25000,a2,20000,,,,.,,.,,,,,,,.,,,,,,,.,,,,,,.,,,.,,40000,.,.,,,.,_3840,160,.,,.,.,.,,.,_4000,,81160,有所减少,有所减少,,,,差不多,,,,中等水平,,非常满意,
3401030110,82000,a1,45000,a21,25000,a13,12000,,.,,.,0,,,,,,.,0,,,,,,.,0,150000,,,150000,.,,,15000,0,,.,.,,,.,_50000,0,.,,.,.,.,,.,,_50000,197000,有所减少,减少较多,,,,差不多,,,,中等水平,,非常满意,
3401030111,,,,,,,,,.,,.,,,,,,,.,,,,,,,.,,,,,0,.,,8888,0,2250,2250,.,.,,,.,_2000,.,.,,.,.,.,,.,,_2000,250,差不多,差不多,,差不多,,差不多,,差不多,,比较低,,一般,
3401030112,16000,a1,8000,a21,8000,,,,.,,.,0,,,,,,.,0,,,,,,.,0,0,,,,.,,,80000,0,,.,.,,,.,6200,1000,.,,.,.,1200,,.,,4000,102200,有所减少,有所减少,,有所减少,,差不多,,差不多,,中等水平,,比较满意,
3403030201,1000,a1,500,a31,500,,,,.,,.,,,,,,,.,,,,,,,.,,200000,13,,200000,.,,,.,,,.,.,,,.,_23200,800,.,6000,.,.,.,,.,0,_30000,177800,有所增加,差不多,,有所增加,,差不多,,差不多,,比较高,,非常满意,
3403030202,7000,a1,2000,a32,5000,,,,.,,.,,,,,,,.,,,,,,,.,,,,,,.,,,.,4400,2200,2200,.,,,.,2227.88,1267.88,.,,.,.,960,,.,,,13627.88,有所增加,差不多,,,,有所增加,,差不多,,中等水平,,一般,
3403030203,2165,a3,1130,a1,435,,,,.,,.,,,,,,,.,,,,,,,.,,,,,,.,,,.,2100,2100,0,0,0,,0,30545.2,545.2,0,0,0,0,0,0,0,40000,_10000,34810.2,有所增加,差不多,,,,有所增加,,差不多,,中等水平,,比较满意,
3403030204,15000,a1,5000,a32,10000,,,,.,,.,0,,,,,,.,0,,,,,,.,0,0,,,,.,,,100000,0,0,0,0,0,,0,9200,1200,0,0,0,0,0,0,0,10000,_2000,124200,有所减少,差不多,,有所减少,,有所增加,,差不多,,中等水平,,比较满意,
3403030205,16000,a3,8000,a1,8000,,,,.,,.,0,,,,,,.,0,,,,,,.,0,0,,,,.,,,0,,,.,.,,,.,2076,780,.,,.,.,1296,,.,,,18076,有所增加,差不多,,差不多,,差不多,,差不多,,比较高,,非常满意,
3403030206,4000,水稻,2500,小麦,1500,,,,.,,.,0,,,,,,.,0,,,,,,.,0,0,,,,.,,,50000,1500,1500,.,.,,,.,70650,650,.,,.,.,.,,.,0,70000,126150,有所增加,有所增加,,有所增加,,差不多,,差不多,,中等水平,,非常不满意,
3403030207,4000,a1,1500,a3,2500,,,,.,,.,,,,,,,.,,,,,,,.,,60000,12,,60000,.,,,.,,,.,.,,,.,_434,926,.,,.,.,2640,,.,16000,_20000,63566,有所增加,差不多,,,,有所增加,,差不多,,中等水平,,比较满意,
3403030208,24000,a1,10000,a3,14000,,,,.,,.,,,,,,,.,,,,,,,.,,7000,11,,7000,.,,,10000,0,0,0,0,0,,0,4187.2,843.2,.,,.,0,1344,,.,2000,0,45187.2,差不多,差不多,,差不多,,差不多,,差不多,,中等水平,,比较满意,
3403030209,0,,,,,,,,.,,.,0,,,,,,.,0,,,,,,.,0,0,,,,.,,,21600,11680,11680,0,0,0,,0,11684.8,1284.8,.,,.,.,2400,,.,8000,,44964.8,差不多,差不多,,差不多,,差不多,,差不多,,中等水平,,一般,
3403030210,39900,a1,11900,a3,28000,,,,.,,.,0,,,,,,.,0,桃树,0,葡萄树,0,,.,0,0,,,,.,,,0,0,0,0,0,0,,0,5004.3,1004.3,.,,.,.,.,,.,4000,0,44904.3,差不多,差不多,,差不多,,差不多,,差不多,,中等水平,,非常满意,
3403030211,6000,a3,4000,a1,2000,,0,,.,,.,0,,0,,0,,.,0,,0,,0,,.,0,0,,,0,.,,0,60000,,4000,0,0,0,,0,13900,1300,0,0,0,0,3600,0,0,10000,_1000,83900,差不多,差不多,,差不多,,差不多,,差不多,,中等水平,,非常满意,
3403030212,1235.1,a1,115.5,a32,1119.6,,,,.,,.,,,,,,,.,,,,,,,.,,,,,,.,,,9999,,,.,.,,,.,20545.2,545.2,0,0,0,0,9999,0,0,20000,0,21780.3,差不多,差不多,,有所增加,,9999.0,,差不多,,中等水平,,非常满意,
3403030101,18000,a1,8000,a31,10000,,,,.,,.,,,,,,,.,,,,,,,.,,,,,,.,,,20000,,,.,.,,,.,_2750,1250,0,0,2000,0,0,0,0,0,_6000,35250,差不多,差不多,,差不多,,差不多,,差不多,,中等水平,,一般,
3403030102,23000,a3,10000,a1,13000,,0,,.,,.,0,,0,,0,,.,0,,0,,0,,.,0,0,,,0,.,,0,20000,0,0,0,0,0,,0,_500,1000,0,0,0,0,0,0,0,0,_1500,42500,差不多,差不多,,差不多,,差不多,,差不多,,中等水平,,比较满意,
3403030103,12049.75,a1,4390,a32,7659.75,,0,,.,,.,0,,0,,0,,.,0,,0,,0,,.,0,0,,,0,.,,0,75000,0,0,0,0,0,,0,21100,1100,0,0,0,0,9999,0,0,20000,0,108149.75,减少较多,减少较多,,差不多,,增加较多,,差不多,,中等水平,,比较满意,
3403030104,71000,a1,5000,a3,6000,,,,.,,.,0,,,,,,.,0,,,,,,.,,0,,,,.,,,60000,,,.,.,,,.,2500,9999,.,,.,.,.,,.,9999,2500,73500,有所增加,有所减少,,差不多,,差不多,,差不多,,比较低,,一般,
3403030105,15000,a32,10000,a1,5000,,,,.,,.,0,,,,,,.,,,,,,,.,0,,,,,.,,,115202,0,0,0,0,0,,0,2000,2000,0,0,0,0,0,0,0,0,0,130202,有所减少,减少较多,,差不多,,差不多,,差不多,,中等水平,,比较满意,
3403030106,7000,a1,2000,a3,5000,,,,.,,.,0,,,,,,.,0,,,,,,.,0,0,,,,.,,,30000,0,,.,.,,,.,3722.4,722.4,.,,.,.,.,,.,3000,0,40722.4,差不多,差不多,,差不多,,差不多,,差不多,,中等水平,,一般,
3403030107,10000,水稻,6000,小麦,4000,,,,.,,.,,,,,,,.,,,,,,,.,,,,,,.,,,.,,,.,.,,,.,8600,1600,.,,.,.,2000,,.,5000,,18600,有所增加,有所增加,,,,,,,,比较低,,比较满意,
3403030108,37000,a3,30000,a1,7000,,,,.,,.,0,,,,,,.,0,,,,,,.,0,0,,,,.,,,0,,,.,.,,,.,2300,2000,.,,.,.,.,,.,,300,39300,有所减少,有所减少,,,,差不多,,差不多,,中等水平,,一般,
3403030109,8500,a1,3000,a3,5000,a2,500,,.,,.,,,,,,,.,,,,,,,.,,,,,,.,,,.,,,.,.,,,.,_4400,1600,.,,.,.,.,,.,,_6000,4100,差不多,有所减少,,差不多,,差不多,,差不多,,比较低,,一般,
3403030110,36000,小麦,16000,水稻,20000,,,,.,,.,,,,,,,.,,,,,,,.,,,,,,.,,,9999,2400,2400,.,.,,,.,840,840,.,,.,.,.,,.,,,39240,有所增加,有所增加,,差不多,,差不多,,差不多,,中等水平,,非常满意,
3403030111,14000,a1,6000,a32,8000,,,,.,,.,0,,,,,,.,0,,,,,,.,0,,,,,.,,,9999,0,,.,.,,,.,_7300,1200,0,0,0,0,1000,0,0,500,_10000,6700,差不多,差不多,,差不多,,差不多,,差不多,,比较低,,一般,
3403030112,11000,a32,10000,a2,500,a13,600,,.,,.,,,,,,,.,,,,,,,.,,,1,,9999,.,,,20000,,,.,.,,,.,3558.02,1158.02,0,0,0,0,2400,0,0,0,0,34658.02,有所增加,有所减少,,有所减少,,差不多,,差不多,,中等水平,,比较满意,
3403020201,55000,a1,20000,a32,35000,,,,.,,.,,,,,,,.,,,,,,,.,,,,,,.,,,27600,,,.,.,,,.,_6855,3145,.,,.,.,.,,.,,_10000,75745,差不多,差不多,,差不多,,差不多,,差不多,,中等水平,,比较满意,
3403020202,3000,a3,2000,a1,1000,,0,,.,,.,0,,0,,0,,.,0,,0,,0,,.,0,0,,,0,.,,0,0,0,0,0,0,0,,0,2946.34,546.34,0,0,0,0,2400,0,0,500,_500,5946.34,差不多,差不多,,差不多,,差不多,,差不多,,中等水平,,比较满意,
3403020203,18000,a1,8000,a32,10000,,,,.,,.,,,,,,,.,,,,,,,.,,,,,,.,,,.,,,.,.,,,.,2600,1400,.,,.,.,1200,,.,,,20600,有所增加,有所增加,,差不多,,有所减少,,差不多,,比较低,,比较满意,
3403020204,0,,,,,,,,.,,.,0,,,,,,.,0,,,,,,.,0,0,,,,.,,,0,1840,1840,.,.,,,0,1800,0,0,0,0,0,1500,0,0,300,0,3640,差不多,差不多,,差不多,,差不多,,差不多,,比较低,,比较满意,
3403020205,,,,,,,,,.,,.,0,,,,,,.,0,,,,,,.,,0,,,,.,,,.,,,.,.,,,.,1200,.,.,,.,.,1200,,.,9999,,1200,差不多,差不多,,差不多,,差不多,,差不多,,中等水平,,非常满意,
3403020206,18000,a32,11000,a1,7000,,,,.,,.,0,,,,,,.,0,,,,,,.,0,100000,11,,100000,.,,,48000,0,,.,.,,,.,1364,1364,.,,.,.,.,,.,,,167364,差不多,差不多,,有所增加,,差不多,,0.0,,中等水平,,比较满意,
3403020207,28934,a1,8510,a32,20424,,,,.,,.,800,d6,800,,,,.,0,,,,,,.,0,0,,,,.,,,0,0,,.,.,,,.,1361.6,1361.6,.,,.,.,.,,.,,0,31095.6,有所增加,有所增加,,,,差不多,,,,比较低,,比较满意,
3403020208,18000,a32,10000,a1,8000,,,,.,,.,,,,,,,.,,,,,,,.,,,,,,.,,,200000,7000,7000,.,.,,,.,_3200,1800,.,,.,.,.,,.,,_5000,221800,有所增加,有所增加,,差不多,,差不多,,差不多,,中等水平,,比较满意,
3403020209,20000,a32,10000,a1,10000,,,,.,,.,0,鸭,0,,,,.,0,,,,,,.,0,0,,,,.,,,0,0,,.,.,,,.,5562,1562,.,,.,.,.,,.,4000,0,25562,有所减少,有所减少,,,,差不多,,差不多,,中等水平,,非常满意,
3403020210,18000,a1,9000,a31,9000,,,,.,,.,,,,,,,.,,,,,,,.,,,,,,.,,,0,0,,.,.,,,.,1600,1600,.,,.,.,.,,.,,,19600,有所减少,有所减少,,有所减少,,差不多,,差不多,,中等水平,,比较满意,
3403020211,36250,a32,21750,a1,14500,,,,.,,.,42000,d6,42000,,,,.,,,,,,,.,,,,,,.,,,.,,,.,.,,,.,2882,1682,0,0,0,0,1200,0,0,0,0,81132,差不多,差不多,,差不多,,差不多,,差不多,,比较低,,比较满意,
3403020212,10000,a1,4000,a32,6000,,,,.,,.,0,,,,,,.,0,,,,,,.,0,0,,,,.,,,9999,0,,.,.,,,.,200,1200,0,0,0,0,1000,0,0,0,_2000,10200,差不多,有所减少,,差不多,,差不多,,差不多,,中等水平,,一般,
3403020101,60000,a32,40000,a1,20000,,,,.,,.,0,,,,,,.,0,,,,,,.,0,0,,,,.,,,32000,0,,.,.,,,.,_1100,900,.,,.,.,.,,.,,_2000,90900,差不多,差不多,,差不多,,差不多,,差不多,,中等水平,,非常满意,
3403020102,12000,a33,10000,a1,2000,,,,.,,.,0,,,,,,.,,,,,,,.,0,0,,,,.,,,51000,0,,.,.,,,.,2713.8,1273.8,.,,.,.,1440,,.,,,65713.8,有所减少,差不多,,有所减少,,差不多,,差不多,,非常低,,比较不满意,
3403020103,5000,a3,3000,a1,2000,,0,,.,,.,0,,0,,0,,.,0,,0,,0,,.,0,0,,,0,.,,0,0,0,0,0,0,0,,0,6194.66,1754.66,0,0,0,0,1440,0,0,5000,_2000,11194.66,差不多,差不多,,差不多,,差不多,,差不多,,中等水平,,比较满意,
3403020104,0,,,,,,,,.,,.,0,,,,,,.,0,,,,,,.,0,0,,,,.,,,0,3220,3220,0,0,0,,0,22676,0,0,0,276,0,2400,0,0,20000,0,25896,差不多,差不多,,差不多,,有所增加,,差不多,,比较高,,非常满意,
3403020105,20000,a1,8000,a3,12000,,,,.,,.,0,,,,,,.,0,,,,,,.,,0,,,,.,,,0,,,.,.,,,.,6900,1700,.,,.,.,1200,,.,5000,_1000,26900,有所减少,有所减少,,差不多,,差不多,,有所减少,,中等水平,,比较满意,
3403020106,11000,a1,4000,a32,7000,,,,.,,.,0,,,,,,.,0,,,,,,.,0,,,,,.,,,0,0,,.,.,,,.,_1000,1000,.,,.,.,0,0,0,1000,_3000,10000,有所增加,有所增加,,有所增加,,差不多,,差不多,,中等水平,,比较满意,
3403020107,28000,a32,20000,a1,8000,,,,.,,.,0,,,,,,.,0,,,,,,.,0,0,,,,.,,,0,0,,.,.,,,.,2388,1888,.,,.,.,.,,.,500,,30388,差不多,差不多,,差不多,,差不多,,差不多,,中等水平,,比较满意,
3403020108,23625,a31,13930,a1,9695,,,,.,,.,,,,,,,.,,,,,,,.,,,,,,.,,,70000,,,.,.,,,.,_2258,2142,.,,1600,.,.,,.,,_6000,91367,有所减少,有所减少,,有所减少,,差不多,,,,中等水平,,比较满意,
3403020109,35000,a1,15000,a32,20000,,,,.,,.,,,,,,,.,,,,,,,.,,,,,,.,,,30000,,,.,.,,,.,_54,2046,.,,.,.,3900,,.,,_6000,64946,差不多,差不多,,差不多,,差不多,,差不多,,中等水平,,比较满意,
3403020110,0,,,,,,,,.,,.,,,,,,,.,,,,,,,.,,,,,,.,,,200000,0,0,0,0,0,,0,4020,2400,.,,.,.,1620,,.,+8000,_5000,207020,有所增加,有所增加,,差不多,,差不多,,差不多,,中等水平,,比较满意,
3403020111,12310,a32,6155,a1,6155,,,,.,,.,,,,,,,.,,,,,,,.,,,,,,.,,,.,,,.,.,,,.,6827.96,1427.96,0,0,0,0,2400,0,0,3000,0,19137.96,差不多,差不多,,差不多,,差不多,,差不多,,中等水平,,比较满意,
3403020112,24000,a1,8000,a32,16000,,,,.,,.,0,,,,,,.,0,,,,,,.,,0,,,,.,,,0,0,0,0,0,0,,0,_6200,1200,.,,.,.,.,,.,5600,_13000,17800,有所增加,有所增加,,差不多,,有所减少,,差不多,,中等水平,,比较满意,
3403010201,0,,,,,,,,.,,.,0,,,,,,.,0,,,,,,.,,0,,,,.,,,.,,,.,.,,,.,22300,.,.,,.,.,1200,,22000,,_900,27300,差不多,差不多,,差不多,,差不多,,差不多,,中等水平,,比较满意,
3403010202,0,,0,,0,,0,,.,,.,0,,0,,0,,.,0,,0,,0,,.,0,0,,,0,.,,0,0,0,0,0,0,0,,0,19800,9999,0,0,0,0,0,0,19800,0,0,19800,有所减少,差不多,,有所减少,,差不多,,差不多,,比较低,,比较不满意,
3403010203,0,,,,,,,,.,,.,0,,,,,,.,0,,,,,,.,0,0,,,,.,,0,0,0,,.,.,,,.,18310,550,.,,.,.,2000,0,19260,5500,_9000,18310,差不多,差不多,,差不多,,有所减少,,差不多,,中等水平,,非常满意,
3403010204,0,,,,,,,,.,,.,0,,,,,,.,0,,,,,,.,0,0,,,,.,,,0,0,,.,.,,,0,20322,1215.4,.,,.,.,.,,20322,,,21537.4,差不多,差不多,,差不多,,差不多,,差不多,,中等水平,,一般,
3403010205,0,,0,,0,,0,,.,,.,0,,0,,0,,.,0,,0,,0,,.,0,0,,,0,.,,0,0,0,0,0,0,0,,0,27372,0,0,0,0,0,1476,0,22896,4000,_1000,27372,差不多,差不多,,差不多,,差不多,,差不多,,中等水平,,比较满意,
3403010206,0,,,,,,,,.,,.,0,,,,,,.,0,,,,,,.,0,0,,,,.,,,25000,0,,.,.,,,.,12382,694,.,,.,.,1830,,11358,,_1500,37382,差不多,差不多,,差不多,,差不多,,差不多,,中等水平,,比较满意,
3403010207,0,,,,,,,,.,,.,0,,,,,,.,0,,,,,,.,,0,,,,.,,,50000,,,.,.,,,.,40160,.,.,,.,.,.,,20160,20000,_1000,89160,有所增加,,,有所增加,,差不多,,,,中等水平,,比较满意,
3403010208,0,,,,,,,,.,,.,0,,,,,,.,0,,,,,,.,0,0,,,,.,,,0,0,,.,.,,,.,15276,670,.,,.,.,2400,,10206,,2000,15276,差不多,差不多,,差不多,,差不多,,差不多,,中等水平,,非常满意,
3403010209,0,,,,,,,,.,,.,,,,,,,.,,,,,,,.,,,,,,.,,,50000,,,.,.,,,.,_10849,761,.,,.,.,.,,11610,,_2000,58849,差不多,差不多,,差不多,,差不多,,差不多,,中等水平,,一般,
3403010210,980,b5,735,a13,245,,,,.,,.,,,,,,,.,,,,,,,.,,,,,,.,,,.,,,.,.,,,.,12684.2,284.2,0,0,0,0,2400,0,0,10000,0,13664.2,有所减少,有所减少,,差不多,,差不多,,差不多,,中等水平,,非常满意,
3403010211,9999,,,,,,,,.,,.,,,,,,,.,,,,,,,.,,,,,,.,,,9999,,,.,.,,,.,9999,9999,.,,.,.,.,,.,,,9999,差不多,差不多,,差不多,,差不多,,差不多,,中等水平,,比较满意,
3403010212,700,,0,,700,,,,.,,.,0,,,,,,.,0,,,,,,.,,0,,,,.,,,40000,0,,.,.,,,.,_15000,0,0,0,0,0,0,0,0,0,_15000,25700,有所减少,有所减少,,有所减少,,差不多,,差不多,,比较低,,比较不满意,
3403010101,,,,,,,,,.,,.,,,,,,,.,,,,,,,.,,,,,,.,,,9000,,,.,.,,,.,1102,1102,.,,.,.,.,,.,2000,_2000,10102,差不多,差不多,,差不多,,有所减少,,差不多,,中等水平,,比较满意,
3403010102,7000,a3,4000,a1,3000,,0,,.,,.,0,,0,,0,,.,0,,0,,0,,.,0,0,,,0,.,,0,0,0,0,0,0,0,,0,4392.26,952.26,0,0,0,0,1440,0,0,6000,_4000,11392.26,差不多,差不多,,差不多,,差不多,,差不多,,中等水平,,比较满意,
3403010103,1132.5,a32,1027.5,a1,180,,,,.,,.,0,,0,,0,,.,0,,0,,0,,.,0,0,,,0,.,,0,3000,0,0,0,0,0,,0,6780,180,0,0,0,0,9999,0,9999,0,0,10987.5,差不多,差不多,,差不多,,差不多,,差不多,,比较低,,比较不满意,
3403010104,1000,a1,500,a3,500,,,,.,,.,0,,,,,,.,0,,,,,,.,,0,,,,.,,,.,,,.,.,,,.,600,.,.,,.,.,1200,,.,,_600,1000,差不多,差不多,,差不多,,差不多,,差不多,,中等水平,,一般,
3403010105,1050,a32,1050,,,,,,.,,.,0,,,,,,.,65000,梨,65000,,,,.,0,30000,11,,30000,.,,,.,,,.,.,,,.,_6900,600,.,,.,.,2500,,.,,_10000,96050,有所增加,有所增加,,有所增加,,差不多,,差不多,,中等水平,,比较满意,
3403010106,3000,a1,3000,,,,,,.,,.,0,,,,,,.,0,,,,,,.,0,0,,,,.,,,50000,0,,.,.,,,.,2683.72,1243.72,.,,.,.,1440,,.,0,0,55683.72,差不多,差不多,,差不多,,差不多,,差不多,,比较低,,非常不满意,
3403010107,30000,a32,20000,a1,10000,,,,.,,.,0,,,,,,.,0,,,,,,.,0,0,,,,.,,,0,0,,.,.,,,.,7474,274,.,,.,.,1200,,.,6000,,37474,有所增加,有所增加,,差不多,,差不多,,差不多,,中等水平,,非常满意,
3403010108,3100,a32,2100,a1,1000,,,,.,,.,,,,,,,.,,,,,,,.,,,,,,.,,,20000,,,.,.,,,.,2003,1000,.,,1003,.,.,,.,,_5000,20103,差不多,差不多,,差不多,,差不多,,,,比较低,,比较满意,
3403010109,2550,a1,0,a32,2550,,,,.,,.,,,,,,,.,,,,,,,.,,80000,12,,40000,11,,40000,.,,,.,.,,,.,_11292,708,.,,.,.,.,,.,,_12000,71258,差不多,差不多,,差不多,,差不多,,差不多,,中等水平,,非常满意,
3403010110,8500,a1,3000,a31,5500,,,,.,,.,,,,,,,.,,,,,,,.,,,,,,.,,,40000,,,.,.,,,.,3600,600,.,,.,.,.,,.,3000,_6000,46100,差不多,差不多,,有所减少,,差不多,,差不多,,中等水平,,比较不满意,
3403010111,10680,a32,8544,a1,2136,,,,.,,.,,,,,,,.,,,,,,,.,,,,,,.,,,.,,,.,.,,,.,11815.2,1415.2,0,0,0,0,2400,0,0,10000,_2000,22495.2,差不多,差不多,,差不多,,差不多,,差不多,,比较低,,比较满意,
3403010112,14000,a1,4000,a32,10000,,,,.,,.,0,,,,,,.,0,,,,,,.,0,,,,,.,,,0,6000,6000,0,0,0,无,0,_6000,.,.,,.,.,.,,.,4000,_10000,14000,差不多,差不多,,差不多,,差不多,,差不多,,中等水平,,比较满意,
3402010201,0,,,,,,,,.,,.,0,,,,,,.,80000,冬青,20000,桂花,20000,,.,0,0,,,,.,,,0,0,,.,.,,,.,500,.,.,,.,.,500,,.,,,80500,有所增加,有所增加,,差不多,,差不多,,差不多,,中等水平,,一般,
