varID,var9_1,var9_1a,var9_2,var9_2a,var9_3,var9_4,var9_5,var9_6,var9_7,var9_8,var9_9,var9_10,var9_11,var9_11a,var9_12,var9_13,var9_14,var9_15,var9_16,var9_17,var9_18,var9_18a,var9_19,var9_19a,var9_20a,var9_20b,var9_21,var9_22,var9_23,var9_24,var9_25,var9_26,var9_26a,var9_27,var9_27a,var9_28,var9_28a,var9_29,var9_30,var9_31,var9_32,var9_32a,var9_33,var9_33a,var9_34,var9_35,var9_36,var9_37,var9_38,var9_39,var9_40,var9_40a,var9_41,var9_42,var9_43,var9_44,var9_44a,var9_45,var9_46,var9_47,var9_48,var9_49,var9_50
3405020209,,,1,,4,是,2,1,都没有过,.,.,.,1,,从未,从未,从未,从未,否,,0,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,.,.,.,.,.,,,,.,.,.,,,0,0,0,1.5,10,0
3405020210,2,,2,,10,是,5,3,都没有过,.,.,.,,,从未,从未,从未,从未,否,,0,,,,2011,7,5,5,9999,60,60,2,,1,,,,,60,0,9,,2,,.,.,.,.,.,,,,.,.,.,,,0,0,0,.3,4,0
3405020211,1,,1,,0,是,0.7,1,生活方面有过,4,2,0,1,,从未,从未,从未,从未,否,,0,,,,2001,8,.7,.7,9999,12,12,1,,1,,,,,7,0,8,,2,,4,4,0,0,24,1,1,,.,1,0,10,儿子结婚,0,4,0,1,0.5,0
3405020212,1,,1,,5,否,,,都没有过,.,.,.,1,,从未,从未,从未,从未,否,,0,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,.,.,.,.,.,,,,.,.,.,,,0,0,0,.8,3,0
3404010201,1,,1,,2,否,,,都没有过,.,.,.,1,,从未,从未,从未,从未,否,,0,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,.6,.6,0,0,15,1,1,,0,1,0,10,,0,0,0,8888,8888,.
3404010202,2,,8,,30,是,21,3,生产经营方面有过,10,2,.6,3,,从未,经常,从未,从未,是,是,,,,,2019,4,10,10,.3,6,6,1,,1,,,,,1,0,3,,2,,.,.,.,.,.,,,,.,.,.,,,2,4,11,.4,7,0
3404010203,2,,2,,20,是,29,2,生产经营方面有过,20,2,7.76,3,,偶尔,偶尔,从未,从未,是,是,,,,,2019,9,20,20,7.76,0,12,1,,1,,,,,7,0,7,,3,,.,.,.,.,.,,,,.,.,.,,,.6,0,0,1,0,0
3404010204,2,,6,,5,是,20,1,都没有过,.,.,.,,,从未,从未,从未,从未,是,是,,,,,2016,5,9999,15,.485,120,.,2,,3,,10,,,30,0,9,,9999,,.,.,.,.,.,,,,.,.,.,,,7,0,0,.1,1,40
3404010205,2,,6,,10,不知道,,,都没有过,.,.,.,,,从未,从未,从未,从未,否,,0,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,.,.,.,.,.,,,,.,.,.,,,0,0,12,2,5,0
3404010206,1,,1,,3,不知道,,,生产经营方面有过,4,.5,9999,3,,从未,从未,从未,从未,是,是,,,,,2019,3,4,4,9999,1,.5,1,,1,,,,,7,0,7,,2,,.,.,.,.,.,,,,.,.,.,,,0,0,0,0,2,0
3404010207,1,,1,,4,否,,,都没有过,.,.,.,1,,从未,从未,从未,从未,否,,1,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,.,.,.,.,.,,,,.,.,.,,,0,0,0,.5,3,0
3404010208,1,,2,,0,否,,,都没有过,.,.,.,1,,从未,从未,从未,从未,否,,0,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,.,.,.,.,.,,,,.,.,.,,,0,0,0,4,1,0
3404010209,1,,1,,0,否,,,生活方面有过,.8,2,0,1,,从未,从未,从未,从未,否,,1,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,.,.,.,.,.,,,,.,.,.,,,0,0,0,0,0.3,0
3404010210,2,,"2,10",贷款,15,是,50,3,生产经营方面有过,20,3,.7,3,,从未,从未,从未,从未,是,是,,,,,2019,8,20,20,.783,12,9999,"1,2",,1,,,,,3,0,"1,7",,6,未还清,.,.,.,.,.,,,,.,.,.,,,10,13,28,25,0,0
3404010211,2,,2,,5,不知道,,,都没有过,.,1,1.5,3,,从未,从未,从未,从未,否,,0,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,.,.,.,.,.,,,,.,.,.,,,.5,0,0,.6,17,0
3404010212,2,,2,,5,是,5,3,都没有过,.,.,.,,,从未,从未,从未,从未,,,,,,,2018,5,5,5,0,36,36,1,,1,,,,,60,0,1,,3,,.,.,.,.,.,,,,.,.,.,,,9999,0,0,1,2,0
3404010101,2,,2,,2,不知道,,,都没有过,.,.,.,1,,从未,从未,从未,从未,是,是,,,,,2018,4,9999,9999,9999,9999,.,9999,,9999,,9999,,9999,9999,9999,9,,9999,,3,3,0,0,24,1,1,,.,7,0,9,,.5,10,0,5,0,.
3404010102,2,,2,,20,是,15,2,生产经营方面有过,5,1,.7,3,,偶尔,经常,从未,从未,是,是,,,,,2019,6,5,5,.3,12,12,1,,1,,,,,0,0,4,,2,,.,.,.,.,.,,,,.,.,.,,,0,3,8,.5,3,.
3404010103,1,,1,,10,是,5,9999,都没有过,.,.,.,3,,从未,从未,从未,从未,否,,0,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,.,.,.,.,.,,,,.,.,.,,,5,0,0,.5,3,0
3404010104,1,,1,,5,否,,,都没有过,.,.,.,,,从未,从未,从未,从未,否,,1,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,.,.,.,.,.,,,,.,.,.,,,0,0,0,0,0.5,0
3404010105,2,,6,,20,是,5,1,生产经营方面有过,5,1,1,3,,偶尔,偶尔,偶尔,从未,是,是,,,,,2019,4,5,5,9999,12,12,1,,1,,,,,3,0,1,,3,,.,.,.,.,.,,,,.,.,.,,,0,5,0,.5,3,0
3404010106,2,,2,,10,是,10,5,都没有过,.,.,.,,,从未,从未,从未,从未,否,,0,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,.,.,.,.,.,,,,.,.,.,,,10,0,0,2,3,0
3404010107,1,,2,,9999,否,,,都没有过,.,.,.,3,,从未,从未,从未,从未,否,,0,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,.,.,.,.,.,,,,.,.,.,,,0,0,1,1,5,0
3404010108,1,,2,,2,是,10,1,都没有过,.,.,.,3,,从未,从未,从未,从未,否,,0,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,.,.,.,.,.,,,,.,.,.,,,0,0,0,1,2,0
3404010109,2,,2,,3,是,20,5,都没有过,.,.,.,,,从未,从未,从未,从未,是,是,,,,,2019,2,10,10,.7,0,9999,1,,1,,,,,1,0,8,,2,,.,.,.,.,.,,,,.,.,.,,,10,0,0,3,0,0
3404010110,1,,1,,0,否,,,都没有过,0,0,0,1,,从未,从未,从未,从未,否,,1,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,.,.,.,.,.,,,,.,.,.,,,0,0,0,0,0,0
3404010111,1,,1,,3,是,10,1,生活生产方面都有,10,2,.01,1,,从未,从未,从未,从未,是,是,,,,,2020,3,10,10,7.2,12,12,1,,1,,,,,0,0,10,,3,,.,.,.,.,.,,,,.,.,.,,,0,16,0,.5,3,0
3404010112,2,,2,,2,是,10,9999,都没有过,9999,9999,9999,3,,从未,从未,从未,从未,是,是,,,,,2019,12,5,5,0,12,12,1,,1,,,,,1,9999,7,,2,,.,.,.,.,.,,,,.,.,.,,,0,0,0,1,2,0
3404030201,2,,2,,0,否,,,都没有过,.,.,.,,,从未,从未,从未,从未,否,,0,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,.,.,.,.,.,,,,.,.,.,,,0,0,0,.3,6,0
3404030202,2,,8,,15,是,5,9999,生活方面有过,10,5,.1,1,,从未,从未,从未,从未,否,,5,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,20,20,0,.,12,1,1,,.,1,0,9,,0,10,5,2,0,0
3404030203,,,1,,5,否,,,都没有过,.,.,.,,,从未,从未,从未,从未,否,,0,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,.,.,.,.,.,,,,.,.,.,,,0,0,35,0,0,0
3404030204,1,,6,,1,不知道,,,生活方面有过,3,2,0,1,,从未,从未,从未,从未,否,,4,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,3,3,.,0,14,1,1,,.,10,.,8,,0,3.7,.,.1,0,0
3404030205,10,不购买,1,,2,不知道,,,生活方面有过,30,9999,0,1,,从未,从未,从未,从未,否,,7,不给贷,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,30,30,0,0,9999,1,,,.,1,0,8,,0,30,0,0,0,0
3404030206,1,,6,,1,是,10,3,都没有过,2,1,.8,3,,从未,从未,从未,从未,否,,0,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,.,.,.,.,.,,,,.,.,.,,,0,0,0,0,1,0
3404030207,2,,2,,5,是,2,1,都没有过,.,.,.,1,,从未,从未,从未,从未,否,,0,,,,2014,12,2,2,9999,0,2,1,,1,,,,,1,0,7,,2,,.,.,.,.,.,,,,.,.,.,,,0,0,15,2,12,0
3404030208,1,,1,,2,否,,,都没有过,.,.,.,1,,从未,从未,从未,从未,否,,0,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,.,.,.,.,.,,,,.,.,.,,,0,0,0,.75,2,0
3404030209,10,无,10,不清楚,5,否,,,都没有过,.,9999,9999,1,,从未,从未,从未,从未,否,,0,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,7.5,7.5,.,0,36,1,1,,.,1,0,9,,0,0,.9,1,0.6,0
3404030210,9999,,1,,3,不知道,,,都没有过,.,.,.,1,,从未,从未,从未,从未,否,,0,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,.,.,.,.,.,,,,.,.,.,,,.03,0,0,3,3,0
3404030211,1,,1,,10,不知道,,,都没有过,.,.,.,1,,从未,从未,从未,从未,否,,0,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,.,.,.,.,.,,,,.,.,.,,,5,0,1,.3,1,0
3404030212,2,,2,,0,否,,,都没有过,.,.,.,8,不借钱,从未,从未,从未,从未,否,,0,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,.,.,.,.,.,,,,.,.,.,,,0,0,0,9999,9999,0
3404030101,2,,2,,5,否,,,都没有过,.,.,.,,,从未,从未,从未,从未,否,,0,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,.,.,.,.,.,,,,.,.,.,,,0,0,0,.4,5,.
3404030102,2,,2,,30,是,10,1,都没有过,.,.,.,,,从未,从未,从未,从未,是,是,,,,,2019,12,3,3,.6,6,6,1,,1,,,,,1,0,7,,2,,.,.,.,.,.,,,,.,.,.,,,1.2,0,0,1,4,0
3404030103,1,,1,,5,是,4,10,生活生产方面都有,20,2,0,1,,从未,从未,从未,从未,否,,1,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,20,20,0,0,24,1,5,无,.,0,0,9,,0,20,0,1,0,0
3404030104,1,,1,,0,否,,,都没有过,.,.,.,,,偶尔,从未,从未,从未,否,,0,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,.,.,.,.,.,,,,.,.,.,,,0,0,0,.1,2,0
3404030105,1,,1,,5,不知道,,,都没有过,.,.,.,,,从未,从未,从未,从未,否,,1,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,.,.,.,.,.,,,,.,.,.,,,0,0,0,2000,0,0
3404030106,2,,2,,3,否,,,都没有过,.,.,.,,,从未,从未,从未,从未,否,,0,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,.,.,.,.,.,,,,.,.,.,,,0,0,0,.2,1,0
3404030107,1,,1,,3,否,,,都没有过,.,.,.,1,,从未,从未,从未,从未,否,,0,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,1,1,0,0,1,1,1,,.,1,0,9,,0,0,2,1,8,0
3404030108,"1,2",,1,,3,否,,,都没有过,.,.,.,3,,从未,从未,从未,从未,否,,0,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,.,.,.,.,.,,,,.,.,.,,,0,0,0,.8,0.8,0
3404030109,2,,2,,2,不知道,,,都没有过,.,.,.,,,从未,从未,从未,从未,否,,1,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,.,.,.,.,.,,,,.,.,.,,,0,0,0,1,2,0
3404030110,1,,1,,6,是,9,2,生活生产方面都有,5,4,8.88,1,,从未,从未,从未,从未,是,是,,,,,2018,9,9,9,8.88,48,48,3,,1,,,,,5,0,1,,6,未到期,5,5,0,0,9999,1,1,,0,2,0,1,,0,14,0,17,0,0
3404030111,1,,6,,10,是,35,2,都没有过,.,.,.,,,从未,从未,从未,偶尔,是,是,,,,,2019,7,25,25,7.2,12,12,1,,1,,,,,0,0,7,,3,,.,.,.,.,.,,,,.,.,.,,,1,0,0,12,10,0
3404030112,2,,2,,4,是,5,3,都没有过,.,.,.,1,,从未,从未,从未,从未,否,,,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,.,.,.,.,.,,,,.,.,.,,,.8,0,0,.6,4,0
3404020101,1,,1,,3,不知道,,,都没有过,.,.,.,1,,从未,从未,从未,从未,是,是,,,,,2016,9,3.2,3.2,9999,48,48,1,,5,,,,,0,0,8,,6,未到期,.,.,.,.,.,,,,.,.,.,,,0,0,0,.05,0,0
3404020102,1,,1,,0,否,,,都没有过,.,.,.,,,从未,从未,从未,从未,否,,0,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,.,.,.,.,.,,,,.,.,.,,,0,0,0,.3,0.5,0
3404020103,1,,1,,4,是,3,1,都没有过,.,.,.,3,,从未,从未,从未,从未,否,,0,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,.,.,.,.,.,,,,.,.,.,,,9999,0,0,4,0,0
3404020104,1,,10,子女买,0,是,9999,9999,生活生产方面都有,.,.,.,,,从未,从未,从未,从未,是,是,,,,,2019,5,5,5,4.4,12,12,1,,1,,,,,7,0,10,养鸡,3,,.3,.3,0,0,6,1,1,,0,3,0,8,,0,0,0,0,0.2,0
3404020105,"2,3",,2,,1,是,10,2,都没有过,.,.,.,,,从未,从未,从未,从未,否,,,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,.,.,.,.,.,,,,.,.,.,,,0,0,0,1.5,12,0
3404020106,1,,7,,3,不知道,,,都没有过,.,.,.,,,从未,从未,从未,从未,否,,0,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,.,.,.,.,.,,,,.,.,.,,,.,0,0,1,0,0
3404020107,1,,1,,3,是,5,5,都没有过,.,.,.,,,从未,从未,从未,从未,是,是,,,,,2019,9,.8,.8,0,48,48,1,,1,,,,,7,0,8,,2,,.,.,.,.,.,,,,.,.,.,,,5,0,0,2,0,0
3404020108,1,,2,,0,否,,,都没有过,.,.,.,1,,从未,从未,从未,从未,否,,0,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,.,.,.,.,.,,,,.,.,.,,,0,0,2,1,10,0
3404020109,1,,1,,3,否,,,都没有过,.,.,.,1,,从未,从未,从未,从未,否,,4,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,.,.,.,.,.,,,,.,.,.,,,0,.5,0,0,2,0
3404020110,1,,1,,0,否,,,都没有过,.,.,.,1,,从未,从未,从未,从未,否,,1,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,.,.,.,.,.,,,,.,.,.,,,0,0,0,0,4,0
3404020111,1,,1,,13,是,5,5,都没有过,.,.,.,1,,从未,从未,从未,从未,否,,0,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,.,.,.,.,.,,,,.,.,.,,,0,0,.5,1,15,0
3404020112,1,,1,,9999,否,,,9999.0,.,.,.,1,,从未,从未,从未,从未,9999.0,,,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,.,.,.,.,.,,,,.,.,.,,,0,0,0,.1,8888,0
3404020201,1,,1,,2,不知道,,,都没有过,.,.,.,,,从未,从未,从未,从未,否,,0,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,.,.,.,.,.,,,,.,.,.,,,0,0,0,.3,0.2,0
3404020202,1,,1,,20,否,,,都没有过,.,.,.,,,从未,从未,从未,从未,否,,1,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,.,.,.,.,.,,,,.,.,.,,,0,0,3,.6,7,0
3404020203,1,,1,,0,否,,,都没有过,.,.,.,,,从未,从未,从未,从未,否,,0,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,.,.,.,.,.,,,,.,.,.,,,0,0,0,0,3,0
3404020204,2,,3,,5,是,5,2,都没有过,.,.,.,,,从未,从未,从未,从未,否,,1,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,.,.,.,.,.,,,,.,.,.,,,0,0,5,2,15,0
3404020205,1,,1,,10,是,20,5,都没有过,.,.,.,,,从未,从未,从未,从未,否,,0,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,.,.,.,.,.,,,,.,.,.,,,20,0,3,0,1,0
3404020206,2,,1,,3,是,9999,9999,都没有过,.,.,.,1,,从未,从未,从未,从未,否,,0,,,,2015,8,5,5,7.8,0,1,1,,1,,,,,3,0,9,,2,,3,3,0,.,2,1,1,,.,1,0,9,,0,0,0,2,0.6,0
3404020207,2,,2,,1,是,6,1,生活方面有过,2,2,.8,3,,从未,从未,从未,从未,是,是,,,,,2019,6,3,3,.6,12,12,1,,1,,,,,7,0,7,,2,,.,.,.,.,.,,,,.,.,.,,,5,0,0,0,10,0
3404020208,,,1,,10,否,,,都没有过,.,.,.,1,,从未,从未,从未,从未,否,,0,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,.,.,.,.,.,,,,.,.,.,,,0,0,.75,1,0,0
3404020209,1,,1,,0,否,,,都没有过,.,.,.,,,从未,从未,从未,从未,否,,0,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,.,.,.,.,.,,,,.,.,.,,,0,5,0,.5,5,0
3404020210,1,,2,,10,是,10,1,都没有过,.,.,.,3,,从未,从未,从未,从未,否,,0,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,.,.,.,.,.,,,,.,.,.,,,0,0,2,5,5,0
3404020211,2,,2,,30,是,5,1,都没有过,.,.,.,,,从未,从未,从未,从未,否,,0,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,.,.,.,.,.,,,,.,.,.,,,10,0,0,30,0,0
3404020212,2,,1,,5,是,5,9999,生活生产方面都有,9999,9999,9999,3,,从未,从未,从未,从未,是,是,,,,,2019,9,.8,.8,0,0,12,1,,1,,,,,30,0,8,,3,,.,.,.,.,.,,,,.,.,.,,,0,4,0,3500,9999,0
3401010201,2,,3,,6,否,,,生产经营方面有过,55,.5,8,3,,从未,从未,从未,从未,是,是,,,,,2019,10,55,55,8,6,6,1,,2,,,,2,4,0,4,,1,,.,.,.,.,.,,,,.,.,.,,,1,0,20,2,0,0
3401010202,1,,1,,5,不知道,,,都没有过,.,.,.,,,从未,从未,从未,从未,否,,0,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,.,.,.,.,.,,,,.,.,.,,,0,0,0,.3,9999,0
3401010203,1,,1,,3,不知道,,,都没有过,.,.,.,,,偶尔,从未,从未,从未,否,,2,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,.,.,.,.,.,,,,.,.,.,,,0,0,0,0,3500,0
3401010204,"1,2,3",,6,,5,是,20,1,都没有过,8888,8888,8888,1,,从未,从未,从未,从未,否,,0,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,.,.,.,.,.,,,,.,.,.,,,2,0,10,1,2,0
3401010205,1,,1,,9999,否,,,都没有过,.,.,.,,,从未,从未,从未,从未,否,,0,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,.,.,.,.,.,,,,.,.,.,,,1,0,0,9999,2,0
3401010206,1,,1,,0,否,,,都没有过,.,.,.,1,,从未,从未,从未,从未,否,,,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,.,.,.,.,.,,,,.,.,.,,,0,0,0,0,0.5,0
3401010207,1,,1,,10,否,,,生活方面有过,2,3,0,1,,从未,从未,从未,从未,否,,3,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,4,3,0,0,36,"1,2",1,,.,1,0,8,,.,2,.,.,0.5,.
3401010208,1,,1,,3,否,,,都没有过,.,.,.,,,从未,从未,从未,从未,否,,0,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,.,.,.,.,.,,,,.,.,.,,,0,0,0,0,0,0
3401010209,1,,6,,3,否,,,生活方面有过,5,1,.2,1,,从未,从未,从未,从未,否,,1,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,2.5,2.5,0,0,5,2,1,,.,2,0,7,,0,0,0,200,5000,0
3401010210,1,,1,,3,是,5,,生产经营方面有过,10,1,5,1,,从未,从未,从未,偶尔,是,是,,,,,2019,4,10,10,5,12,12,1,,4,,1,,2,3,0,7,,2,,3,3,0,.,6,1,1,,.,1,0,7,,0,6,0,3,0,0
3401010211,1,,1,,10,否,,,都没有过,.,.,.,,,从未,从未,从未,从未,否,,0,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,.,.,.,.,.,,,,.,.,.,,,0,0,0,0,0,0
3401010212,10,无,8,,15,是,30,3,生产经营方面有过,30,3,7,3,,从未,偶尔,从未,从未,是,是,,,,,2020,3,10,10,4.5,12,12,2,,1,,,,,30,0,4,,6,未到期,.,.,.,.,.,,,,.,.,.,,,5,15,0,0,0,0
3401010101,1,,2,,5,否,,,都没有过,.,.,.,,,偶尔,从未,偶尔,从未,否,,0,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,.,.,.,.,.,,,,.,.,.,,,0,1,0,.5,0,0
3401010102,1,,6,,4,不知道,,,生活方面有过,.65,.25,5,1,,从未,从未,从未,从未,否,,1,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,.,.,.,.,.,,,,.,.,.,,,0,1,0,.1,0,0
3401010103,1,,1,,2,不知道,,,都没有过,.,.,.,,,从未,从未,从未,从未,否,,,,,,1986,2,.1,.1,0,0,2,3,,1,,,,,1,0,10,买牛,2,,.005,0,0,0,0,1,1,,0,1,0,8,,0,0,9,9999,0,0
3401010104,,,3,,20,是,20,3,都没有过,.,.,.,,,,,,,,,,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,.,.,.,.,.,,,,.,.,.,,,.,.,.7,0,0,0
3401010105,1,,1,,6,不知道,,,都没有过,.,.,.,,,,,,,,,,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,.,.,.,.,.,,,,.,.,.,,,0,0,0,0,3,0
3401010106,2,,2,,10,是,1,1,都没有过,2,2,0,1,,从未,从未,从未,从未,是,是,,,,,1980,.,.5,.5,0,12,12,1,,1,,,,,.,.,1,,2,,.,.,.,.,.,,,,.,.,.,,,0,0,0,.3,0,0
3401010107,1,,,,10,否,,,都没有过,.,.,.,,,从未,从未,从未,从未,否,,,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,.,.,.,.,.,,,,.,.,.,,,.,.,.,.,,.
3401010108,1,,1,,5,是,10,9999,都没有过,2,1,5,1,,偶尔,从未,从未,从未,是,是,1,,,,2017,.,2,2,9999,12,12,1,,2,,,,2,3,0,9,,2,,.,.,.,.,.,,,,.,.,.,,,0,0,0,0,0,0
3401010109,1,,1,,7,不知道,,,生活方面有过,10,9999,0,1,,偶尔,从未,从未,从未,否,,1,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,10,10,0,0,6,"1,2",1,,.,10,0,10,结婚,9999,10,8888,9999,8888,0
3401010110,1,,9999,,10,不知道,,,都没有过,.,.,.,1,,从未,从未,从未,从未,否,,0,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,.,.,.,.,.,,,,.,.,.,,,0,0,0,0,20,0
3401010111,1,,1,,10,不知道,,,都没有过,.,.,1,1,,从未,从未,从未,从未,否,,,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,4,4,.,0,18,1,1,,.,1,0,10,孩子租房,.,2,.,.,30,.
3401010112,1,,1,,4,否,,,生活方面有过,1.7,.75,1,1,,从未,从未,从未,从未,否,,1,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,.,.,.,.,.,,,,.,.,.,,,0,0,0,.05,1,0
3401020201,9999,,1,,9999,不知道,,,都没有过,.,.,.,8,不想借钱,从未,从未,从未,从未,否,,1,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,.,.,.,.,.,,,,.,.,.,,,.,0,0,.,8888,.
3401020202,1,,1,,15,否,,,都没有过,.,.,.,1,,偶尔,偶尔,从未,从未,否,,0,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,1.5,1.5,0,0,20,1,1,,.,1,0,8,,.,.,.,.,3,.
3401020203,1,,1,,5,否,,,都没有过,.,.,.,1,,从未,从未,从未,从未,否,,0,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,.,.,.,.,.,,,,.,.,.,,,0,0,0,0,1.2,0
3401020204,1,,1,,50,否,,,生产经营方面有过,6,.08,5,1,,从未,经常,从未,从未,是,是,,,,,2019,10,10,10,8,6,6,1,,4,,1,,1,5,0,6,,2,,.,.,.,.,.,,,,.,.,.,,,0,10,0,.05,0,0
3401020205,1,,1,,0,不知道,,,都没有过,.,.,.,1,,从未,从未,从未,从未,否,,1,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,.,.,.,.,.,,,,.,.,.,,,0,0,0,0,0,0
3401020206,1,,1,,5,否,,,都没有过,.,1.5,.2,1,,从未,从未,从未,从未,否,,,,,,2007,1,3,3,.26,24,24,3,,2,,1,,1,1,0,10,结婚,2,,.,.,.,.,.,,,,.,.,.,,,0,0,0,0,0,0
3401020207,1,,1,,4,否,,,都没有过,.,.,.,,,从未,从未,从未,从未,否,,1,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,10,10,0,0,60,1,1,,.,10,0,10,车祸,0,5,0,.,,.
3401020208,1,,1,,1,不知道,,,生活方面有过,400,.08,0,1,,从未,从未,从未,从未,否,,0,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,.04,.04,.04,0,4,1,1,,.,1,0,8,,0,0,0,0,0,0
3401020209,2,,1,,10,是,0.5,6,都没有过,.,1,0,2,,从未,从未,偶尔,从未,是,是,,,,,2019,7,3,3,10,12,24,1,,1,,,,,0,0,10,买车,3,,4,4,0,0,18,2,1,,.,0,0,10,买车,5000,8,0,1,0,0
3401020210,2,,2,,5,否,,,都没有过,.,.,.,,,从未,从未,从未,从未,否,,0,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,.,.,.,.,.,,,,.,.,.,,,0,0,0,0,0,0
3401020211,1,,1,,3,否,,,都没有过,.,.,.,,,,,,,,,,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,.,.,.,.,.,,,,.,.,.,,,0,0,0,0,0,0
3401020212,1,,1,,3,否,,,都没有过,.,.,.,,,从未,从未,从未,从未,否,,1,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,.,.,.,.,.,,,,.,.,.,,,.,.,.,.,8888,.
3401020101,"1,6",,"1,6",,10,否,,,都没有过,.,.,.,1,,偶尔,从未,从未,从未,否,,0,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,.,.,.,.,.,,,,.,.,.,,,0,0,0,5,0,0
3401020102,1,,1,,2,否,,,生活方面有过,.4,.4,0,1,,从未,从未,从未,从未,否,,2,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,.4,.4,0,0,3,2,1,,.,0,.,8,,0,8000,0,5000,0,0
