varID,var8_1,var8_1a,var8_2,var8_3,var8_4,var8_5,var8_6,var8_6a,var8_7,var8_8,var8_8a,var8_9,var8_10,var8_10a,var8_11,var8_12,var8_13,var8_14,var8_14a,var8_15,var8_16,var8_16a,var8_17,var8_18,var8_19,var8_20,var8_20a,var8_21,var8_22,var8_23,var8_23a,var8_24,var8_25,var8_26,var8_26a,var8_27,var8_27a,var8_28,var8_29,var8_29a,var8_30,var8_31,var8_32
6405030109,1,,2,否,,,,,9999.0,1,,都不够及时,9,都不能,一般,比较困难,否,,,3,2,,有时,否,否,,,,.,,,.,.,,,,,,6,无,,,否
6405030110,1,,6,是,有些困难,2,"6,2,3",,可以，偶尔断网,10,,,10,,不太满足,完全可以,否,,,1,3,,从未,否,否,,,,.,,,.,.,,,,,,6,无,,否,否
6405030111,1,,1,是,较困难，只用来打电话,0.5,7,仅打电话,非常好,10,,,10,,完全不满足,比较困难,否,,,1,3,,从未,否,否,,,,.,,,.,.,,,,,,6,无,,否,否
6405030112,"1,3",,4,是,有些困难,2,"6,2,1",,可以，偶尔断网,10,,,10,,基本满足,比较困难,否,,,1,3,,从未,否,否,,,,.,,,.,.,,,,,,6,无,,否,否
6405020201,1,,2,是,较困难，只用来打电话,0.2,6,,可以，偶尔断网,1,,都不够及时,"7,8",,一般,比较困难,否,,,1,3,,从未,否,否,,,,.,,,.,.,,,,,,5,,否,否,没有产品卖或不适合回答
6405020202,1,,6,是,较困难，只用来打电话,1.5,"1,3",,较差，经常断网,1,,仅部分及时,"5,6,7",,基本满足,有时可以,否,,,1,2,,从未,否,否,,,,.,,,.,.,,,,,,5,,否,否,没有产品卖或不适合回答
6405020203,1,,2,是,较困难，只用来打电话,0.5,6,,可以，偶尔断网,"1,2",,仅部分及时,"7,8",,基本满足,比较困难,否,,,1,2,,从未,否,否,,,,.,,,.,.,,,,,,5,,否,否,没有产品卖或不适合回答
6405020204,1,,1,否,,,6,,9999.0,6,,都很及时,9999,,9999.0,9999.0,否,,,1,3,,从未,否,否,,,,.,,,.,.,,,,,,5,,否,否,否
6405020205,1,,4,是,较困难，只用来打电话,1,"2,6",,较差，经常断网,10,,,10,,基本满足,比较困难,否,,,2,3,,从未,否,否,,,,.,,,.,.,,,,,,5,,否,否,否
6405020206,1,,4,是,有些困难,2,"3,2,1",,非常好,2,,仅部分及时,10,,9999.0,比较困难,否,,,1,2,,从未,否,否,,,,.,,,.,.,,,,,,5,,否,否,否
6405020207,1,,3,是,不存在困难,2,"1,2,6",,非常好,"5,6",,都很及时,10,,完全满足,有时可以,否,,,1,2,,有时,否,否,,,,.,,,.,.,,,,,,5,,否,否,没有产品卖或不适合回答
6405020208,1,,2,是,不存在困难,1.5,"1,2,3",,较差，经常断网,"5,6",,都很及时,10,,完全满足,完全可以,否,,,1,2,,经常,否,否,,,,.,,,.,.,,,,,,5,,否,否,是
6405020209,1,,1,否,,,6,,较差，经常断网,10,,,10,,一般,比较困难,否,,,1,3,,从未,否,否,,,,.,,,.,.,,,,,,5,,否,否,没有产品卖或不适合回答
6405020210,"1,3",,3,是,不存在困难,4,"2,6,8",,较差，经常断网,"1,4,8",,都很及时,10,,完全满足,完全可以,否,,,1,2,,经常,否,否,,,,.,,,.,.,,,,,,5,,否,否,是
6405020211,1,,4,是,有些困难,1,"2,6",,可以，偶尔断网,10,,,,,完全满足,比较困难,否,,,1,"1,2",,从未,否,否,,,,.,,,.,.,,,,,,5,,否,否,没有产品卖或不适合回答
6405020212,"1,3",,3,是,有些困难,6,"2,6,3",,较差，经常断网,"1,3,8",,都很及时,10,,完全满足,有时可以,否,,,1,2,,很少,否,否,,,,.,,,.,.,,,,,,5,,否,否,没有产品卖或不适合回答
6405020101,1,,4,是,有些困难,2,"6,2,1",,可以，偶尔断网,"3,1",,都很及时,10,,完全满足,完全可以,否,,,1,2,,很少,是,否,,,,.,,,.,.,,,,,,5,,否,否,是
6405020102,1,,2,是,较困难，只用来打电话,1,6,,可以，偶尔断网,10,,,10,,完全不满足,比较困难,否,,,1,3,,从未,否,否,,,,.,,,.,.,,,,,,5,,否,否,是
6405020103,1,,2,是,不存在困难,3,"3,6,2",,非常好,"3,2,6",,仅部分及时,10,,完全满足,完全可以,否,,,1,2,,经常,否,否,,,,.,,,.,.,,,,,,5,,否,否,没有产品卖或不适合回答
6405020104,"1,3",,3,是,有些困难,5,"3,2,1",,可以，偶尔断网,"1,5",,都很及时,10,,基本满足,完全可以,否,,,1,2,,很少,否,否,,,,.,,,.,.,,,,,,5,,否,否,否
6405020105,1,,2,是,有些困难,5,"3,2,1",,较差，经常断网,"2,3,1",,仅部分及时,8,,基本满足,完全可以,否,,,1,2,,很少,否,否,,,,.,,,.,.,,,,,,6,无,否,否,是
6405020106,"1,3",,3,是,不存在困难,3,"1,3,6",,非常好,"1,2",,都很及时,10,,完全满足,完全可以,否,,,1,2,,有时,否,否,,,,.,,,.,.,,,,,,5,,否,否,否
6405020107,1,,4,是,有些困难,2,"2,3,6",,可以，偶尔断网,1,,都很及时,10,,完全满足,完全可以,否,,,1,2,,很少,否,否,,,,.,,,.,.,,,,,,5,,否,否,否
6405020108,1,,3,是,有些困难,2,"6,3",,非常好,"1,9",政策,都很及时,10,,完全满足,比较困难,否,,,1,3,,很少,否,否,,,,.,,,.,.,,,,,,5,,否,否,否
6405020109,"1,3",,3,是,不存在困难,2,"2,3,6",,非常好,6,,都很及时,10,,完全满足,完全可以,否,,,1,3,,很少,否,否,,,,.,,,.,.,,,,,,5,,是,否,是
6405020110,1,,1,是,不存在困难,4.5,"3,2,6",,较差，经常断网,2,,都很及时,2,,基本满足,完全可以,否,,,1,2,,从未,否,否,,,,.,,,.,.,,,,,,5,,否,否,否
6405020111,"1,3",,4,是,不存在困难,5,"5,2,1",,非常好,1,,都很及时,10,,完全满足,完全可以,否,,,1,2,,有时,是,否,,,,.,,,.,.,,,,,,,,,否,没有产品卖或不适合回答
6405020112,1,,5,是,不存在困难,1,"2,3,6",,可以，偶尔断网,2,,都很及时,10,,基本满足,完全可以,否,,,1,2,,很少,否,否,,,,.,,,.,.,,,,,,,,,否,没有产品卖或不适合回答
6405010201,1,,2,是,不存在困难,4,"3,2",,非常好,"3,4,6",,都很及时,10,,基本满足,完全可以,否,,,1,3,,经常,否,否,,,,.,,,.,.,,,,,,5,,否,否,是
6405010202,1,,2,是,有些困难,1,"2,3",,非常好,"1,3,4",,仅部分及时,10,,基本满足,有时可以,否,,,1,2,,经常,否,否,,,,.,,,.,.,,,,,,5,,否,否,否
6405010203,1,,4,是,较困难，只用来打电话,0.5,6,,可以，偶尔断网,1,,都不够及时,10,,不太满足,有时可以,否,,,4,3,,经常,否,否,,,,.,,,.,.,,,,,,5,,否,否,否
6405010204,1,,1,是,有些困难,8,"6,2,1",,较差，经常断网,"1,4",,都很及时,,,9999.0,比较困难,否,,,1,2,,很少,否,否,,,,.,,,.,.,,,,,,6,集市,否,否,否
6405010205,1,,5,是,不存在困难,2,"1,6,3",,较差，经常断网,"1,3",,都很及时,10,,完全满足,完全可以,否,,,1,2,,经常,否,否,,,,.,,,.,.,,,,,,5,,否,否,是
6405010206,1,,3,是,有些困难,2.5,"2,3,6",,较差，经常断网,"5,1",,仅部分及时,3,,基本满足,比较困难,否,,,1,2,,从未,否,否,,,,.,,,.,.,,,,,,5,,否,否,是
6405010207,1,,2,是,不存在困难,4,"1,2,6",,可以，偶尔断网,"1,2",,都很及时,10,,基本满足,完全可以,否,,,1,3,,有时,否,否,,,,.,,,.,.,,,,,,6,无中间环节,否,是,没有产品卖或不适合回答
6405010208,1,,2,是,有些困难,2,"6,2",,非常好,10,,,10,,完全满足,比较困难,否,,,1,3,,很少,否,否,,,,.,,,.,.,,,,,,6,贩子,否,否,没有产品卖或不适合回答
6405010209,1,,2,是,有些困难,3,"3,1,6",,非常好,"1,5,6",,都很及时,10,,完全满足,完全可以,否,,,1,2,,经常,否,否,,,,.,,,.,.,,,,,,,,否,否,没有产品卖或不适合回答
6405010210,1,,5,是,较困难，只用来打电话,2,"1,6,4",,可以，偶尔断网,"1,3,6",,仅部分及时,2,,不太满足,有时可以,否,,,1,3,,从未,否,否,,,,.,,,.,.,,,,,,,,,否,没有产品卖或不适合回答
6405010211,1,,3,是,有些困难,3,"2,1,6",,非常好,"5,6,7",,都很及时,10,,基本满足,完全可以,否,,,1,2,,经常,否,否,,,,.,,,.,.,,,,,,5,,否,否,是
6405010212,1,,3,是,不存在困难,3,"2,6,3",,非常好,"1,2",,都很及时,10,,完全满足,完全可以,否,,,1,3,,很少,否,是,1,,2,2020,7,,0,0,1,,8,无,否,6,零销商,否,否,
6405010213,1,,4,是,不存在困难,4,"3,4,6",,非常好,"1,2,3",,都很及时,10,,一般,完全可以,否,,,1,2,,很少,否,否,,,,.,,,.,.,,,,,,6,,否,否,否
6405010214,1,,2,是,有些困难,0.1,"6,1,2",,较差，经常断网,"1,2,3",,仅部分及时,2,,一般,完全可以,否,,,1,3,,从未,否,否,,,,.,,,.,.,,,,,,5,,否,否,否
6405010101,1,,3,是,有些困难,0.5,"1,6",,较差，经常断网,"1,7,8",,都很及时,,,基本满足,有时可以,否,,,1,2,,有时,否,否,,,,.,,,.,.,,,,,,6,无,,否,是
6405010102,"1,2,3",,3,是,有些困难,2,"3,2",,可以，偶尔断网,"1,8",,都很及时,10,,完全满足,比较困难,否,,,1,2,,很少,否,否,,,,.,,,.,.,,,,,,,,,否,是
6405010103,1,,2,是,不存在困难,1,"1,3,2",,非常好,"1,2,8",,都很及时,10,,完全满足,有时可以,否,,,1,2,,有时,是,否,,,,.,,,.,.,,,,,,6,无,,否,否
6405010104,0,,0,否,,,6,,可以，偶尔断网,"1,8",,都不够及时,10,,完全满足,比较困难,否,,,2,2,,从未,否,否,,,,.,,,.,.,,,,,,,,,否,否
6405010105,1,,2,是,不存在困难,4,"3,2,1",,非常好,"1,2",,都很及时,10,,完全满足,完全可以,否,,,1,2,,经常,否,否,,,,.,,,.,.,,,,,,5,,否,否,是
6405010106,1,,3,是,不存在困难,3,"1,4,2",,较差，经常断网,"1,3,6",,都很及时,10,,完全满足,完全可以,否,,,1,2,,经常,否,是,1,,2,2020,8,,0,0,5,无,8,无,是,6,无,,否,是
6405010107,1,,1,是,有些困难,2,"3,6,2",,可以，偶尔断网,"1,3",,都很及时,10,,完全满足,完全可以,否,,,1,2,,有时,否,否,,,,.,,,.,.,,,,,,6,无,,否,是
6405010108,1,,2,是,不存在困难,5,"3,1,2",,非常好,"2,1,3",,都很及时,10,,完全满足,完全可以,否,,,1,2,,有时,否,否,,,,.,,,.,.,,,,,,,,否,否,否
6405010109,1,,3,是,不存在困难,10,"3,1,2",,可以，偶尔断网,"1,2",,都很及时,10,,一般,完全可以,否,,,1,2,,很少,否,否,,,,.,,,.,.,,,,,,5,,否,否,没有产品卖或不适合回答
6405010110,1,,3,是,有些困难,7,"2,3,1",,可以，偶尔断网,2,,都很及时,10,,不太满足,比较困难,否,,,1,2,,经常,否,否,,,,.,,,.,.,,,,,,5,,否,否,没有产品卖或不适合回答
6405010111,1,,2,是,有些困难,2,"1,5,6",,非常好,"1,3,8",,都很及时,"1,3,8",,完全满足,比较困难,否,,,2,1,,从未,否,否,,,,.,,,.,.,,,,,,6,无,,否,是
6405010112,1,,2,是,有些困难,2,"1,3,6",,较差，经常断网,"3,1",,都很及时,10,,基本满足,有时可以,否,,,1,2,,从未,否,否,,,,.,,,.,.,,,,,,6,无,,否,否
6405010113,1,,4,是,不存在困难,3,"2,3,6",,较差，经常断网,"4,5,6",,仅部分及时,10,,基本满足,完全可以,否,,,1,2,,从未,否,否,,,,.,,,.,.,,,,,,6,无,否,否,是
6405010114,1,,2,是,有些困难,2,"1,2,3",,可以，偶尔断网,"1,8,4",,都很及时,10,,完全满足,完全可以,否,,,1,2,,经常,否,否,,,,.,,,.,.,,,,,,6,无,,否,是
3405030201,1,,2,是,有些困难,5,"6,1,3",,非常好,"1,2,3",,都很及时,7,,基本满足,有时可以,否,,,1,3,,有时,否,否,,,,.,,,.,.,,,,,,,,,否,没有产品卖或不适合回答
3405030202,1,,1,是,有些困难,3,"6,1,2",,可以，偶尔断网,"1,2",,都很及时,10,,完全满足,完全可以,否,,,2,3,,从未,否,否,,,,.,,,.,.,,,,,,,,,否,否
3405030203,1,,3,是,不存在困难,1,"3,2,6",,非常好,"1,3,5",,都不够及时,"1,3",,基本满足,有时可以,否,,,1,2,,有时,否,否,,,,.,,,.,.,,,,,,5,,否,否,是
3405030204,0,,0,否,,,6,,,10,,,10,,,,否,,,2,3,,从未,否,否,,,,.,,,.,.,,,,,,6,不销售,否,否,否
3405030205,1,,3,是,较困难，只用来打电话,,,,,,,,,,,,,,,2,3,,从未,否,否,,,,.,,,.,.,,,,,,5,,否,否,没有产品卖或不适合回答
3405030206,1,,4,是,有些困难,7,"6,2",,可以，偶尔断网,"1,4,5",,都很及时,5,,基本满足,完全可以,是,6,,1,2,,经常,否,否,,,,.,,,.,.,,,,,,6,无,,是,没有产品卖或不适合回答
3405030207,1,,3,否,,,,,,,,,,,,,,,,2,3,,从未,否,否,,,,.,,,.,.,,,,,,,,,,
3405030208,1,,4,是,不存在困难,2,2,,非常好,10,,,10,,完全满足,完全可以,是,2,,4,1,,从未,否,否,,,,.,,,.,.,,,,,,5,,否,否,否
3405030209,1,,2,是,有些困难,2,"2,6,5",,可以，偶尔断网,1,,仅部分及时,7,,基本满足,有时可以,否,,,1,2,,有时,否,否,,,,.,,,.,.,,,,,,5,,否,否,否
3405030210,"1,3",,4,是,不存在困难,2,"6,2,1",,可以，偶尔断网,"1,8",,都很及时,8,,基本满足,完全可以,否,,,1,2,,有时,否,否,,,,.,,,.,.,,,,,,,,,否,否
3405030211,1,,4,是,不存在困难,3,"1,2,3",,非常好,"1,5",,都很及时,10,,完全满足,完全可以,否,,,1,3,,很少,否,是,3,中药,2,2015,8,,0,.5,1,,3,,否,6,无,否,否,是
3405030212,3,,3,是,不存在困难,2,"1,2,6",,非常好,"1,4,5",,都很及时,10,,基本满足,完全可以,否,,,1,3,,经常,否,否,,,,.,,,.,.,,,,,,5,,否,否,否
3405030101,1,,1,是,较困难，只用来打电话,2,6,,较差，经常断网,"1,4",,都不够及时,"1,4",,基本满足,有时可以,否,,,4,3,,从未,否,否,,,,.,,,.,.,,,,,,5,,否,否,否
3405030102,1,,4,是,有些困难,1,"6,1",,非常好,1,,都很及时,10,,基本满足,完全可以,否,,,4,3,,从未,否,否,,,,.,,,.,.,,,,,,,,,否,否
3405030103,1,,2,是,有些困难,2,"2,1,6",,非常好,"3,7",,都不够及时,"3,7",,完全满足,完全可以,否,,,3,3,,很少,是,否,,,,.,,,.,.,,,,,,5,,否,否,是
3405030104,3,,4,是,有些困难,1,"2,3,6",,非常好,"1,2",,都很及时,10,,基本满足,比较困难,否,,,1,"2,3",,有时,否,否,,,,.,,,.,.,,,,,,,,,否,没有产品卖或不适合回答
3405030105,1,,4,是,不存在困难,2,"6,1,2",,非常好,"1,2,8",,都很及时,10,,完全满足,完全可以,是,3,,1,2,,很少,是,是,1,,1,2018,6,,0,0,2,,3,,是,5,,否,是,是
3405030106,1,,3,是,不存在困难,1,"1,6,2",,可以，偶尔断网,1,,仅部分及时,10,,基本满足,有时可以,否,,,1,2,,很少,否,否,,,,.,,,.,.,,,,,,5,,否,否,没有产品卖或不适合回答
3405030107,1,,4,是,不存在困难,2,"1,3,6",,非常好,10,,,10,,完全满足,完全可以,是,2,,1,2,,经常,否,否,,,,.,,,.,.,,,,,,6,不卖,否,否,否
3405030108,1,,3,是,有些困难,3,"6,2,3",,非常好,"1,2",,都很及时,10,,基本满足,完全可以,否,,,4,2,,从未,否,否,,,,.,,,.,.,,,,,,,,,,
3405030109,1,,2,是,有些困难,1,"6,1",,可以，偶尔断网,1,,都很及时,3,,基本满足,有时可以,是,7,,1,3,,很少,否,否,,,,.,,,.,.,,,,,,6,无产品,,,
3405030110,3,,3,是,有些困难,2,"2,3,6",,可以，偶尔断网,"1,2,4",,都很及时,10,,基本满足,有时可以,否,,,1,2,,经常,否,否,,,,.,,,.,.,,,,,,,,否,否,没有产品卖或不适合回答
3405030111,1,,3,是,有些困难,1,"1,2,6",,可以，偶尔断网,1,,仅部分及时,10,,基本满足,有时可以,否,,,1,2,,经常,否,否,,,,.,,,.,.,,,,,,5,,否,否,否
3405030112,"1,2",,4,是,不存在困难,2,6,,非常好,"3,6",,仅部分及时,6,,完全满足,有时可以,否,,,1,3,,从未,否,否,,,,.,,,.,.,,,,,,5,,否,否,否
3405010201,1,,4,是,有些困难,2,"6,3,2",,可以，偶尔断网,"7,4,8",,仅部分及时,7,,基本满足,有时可以,否,,,1,3,,从未,否,否,,,,.,,,.,.,,,,,,5,,否,否,否
3405010202,"1,3",,3,否,,,,,,,,,,,,,,,,1,3,,从未,否,否,,,,.,,,.,.,,,,,,5,,否,否,否
3405010203,0,,0,否,,,6,,非常好,,,,10,,,,否,,,2,3,,从未,否,否,,,,.,,,.,.,,,,,,,,,否,是
3405010204,1,,2,否,,,,,非常好,"1,3",,都不够及时,"5,6",,不太满足,比较困难,否,,,2,3,,从未,否,否,,,,.,,,.,.,,,,,,5,,否,否,否
3405010205,0,,0,否,,,,,,10,,,10,,,,,,,,,,,,否,,,,.,,,.,.,,,,,,5,,否,否,没有产品卖或不适合回答
3405010206,2,,2,是,不存在困难,5,"6,2,1",,非常好,"1,2,3",,都很及时,10,,完全满足,完全可以,否,,,1,2,,经常,否,否,,,,.,,,.,.,,,,,,,,否,否,没有产品卖或不适合回答
3405010207,1,,1,否,,,"6,7",无,,,,,,,,,,,,2,3,,从未,否,否,,,,.,,,.,.,,,,,,,,,,
3405010208,1,,3,是,不存在困难,1,"6,2,3",,非常好,2,,都很及时,10,,完全满足,完全可以,否,,,9999,1,,9999.0,否,否,,,,.,,,.,.,,,,,,5,,否,否,否
3405010209,1,,3,是,有些困难,3,"2,6",,较差，经常断网,7,,仅部分及时,3,,一般,有时可以,是,2,,4,5,上门,从未,否,否,,,,.,,,.,.,,,,,,5,,否,否,否
3405010210,1,,3,是,不存在困难,2,"1,6,3",,可以，偶尔断网,"1,2",,都很及时,6,,基本满足,完全可以,否,,,5,2,,从未,否,否,,,,.,,,.,.,,,,,,6,无,,,
3405010211,0,,0,否,,,,,,,,,,,,,,,,9999,4,,从未,否,否,,,,.,,,.,.,,,,,,,,否,否,否
3405010212,1,,1,是,较困难，只用来打电话,0.5,"2,6",,,10,,,,,,,,,,9999,3,,从未,否,否,,,,.,,,.,.,,,,,,6,县粮站,否,否,否
3405010101,"1,3",,3,是,有些困难,5,"1,2,6",,可以，偶尔断网,"4,1,6",,都很及时,10,,完全满足,完全可以,是,1,,2,3,,从未,否,否,,,,.,,,.,.,,,,,,,,,否,是
3405010102,"1,2,3",,4,是,较困难，只用来打电话,3,"6,3,2",,可以，偶尔断网,"1,5,3",,仅部分及时,5,,基本满足,完全可以,否,,,1,2,,经常,否,否,,,,.,,,.,.,,,,,,5,,否,否,没有产品卖或不适合回答
3405010103,"1,3",,3,是,较困难，只用来打电话,3,"2,1,6",,非常好,10,,都很及时,10,,完全满足,完全可以,否,,,1,3,,从未,否,否,,,,.,,,.,.,,,,,,5,,否,否,否
3405010104,1,,2,是,不存在困难,1,"1,2,6",,非常好,"1,2,3",,都很及时,"5,6",,基本满足,完全可以,否,,,1,2,,经常,否,否,,,,.,,,.,.,,,,,,5,,否,否,否
3405010105,3,,3,是,较困难，只用来打电话,0.5,"3,6",,可以，偶尔断网,"1,4,5",,都很及时,10,,基本满足,比较困难,否,,,1,3,,经常,否,否,,,,.,,,.,.,,,,,,,,,否,没有产品卖或不适合回答
3405010106,1,,3,是,不存在困难,1.5,"6,1,3",,非常好,"2,1",,都很及时,10,,完全满足,完全可以,是,3,,1,3,,很少,否,否,,,,.,,,.,.,,,,,,5,,否,否,否
3405010107,1,,3,是,不存在困难,4,"3,1,6",,非常好,"1,2",,都很及时,"1,3",,基本满足,有时可以,否,,,2,5,直接找到家,从未,否,否,,,,.,,,.,.,,,,,,5,,否,否,没有产品卖或不适合回答
3405010108,3,,4,是,不存在困难,0.5,6,,非常好,10,,都很及时,10,,完全满足,完全可以,否,,,1,2,,经常,否,否,,,,.,,,.,.,,,,,,5,,否,否,否
3405010109,3,,3,是,不存在困难,3,"6,2,3",,可以，偶尔断网,"4,6",,都很及时,10,,完全满足,完全可以,是,"2,7",,1,2,,从未,否,否,,,,.,,,.,.,,,,,,,,,,
3405010110,1,,2,是,有些困难,2,"6,2,1",,可以，偶尔断网,"1,4,3",,都很及时,10,,基本满足,有时可以,否,,,1,2,,经常,否,否,,,,.,,,.,.,,,,,,5,,否,否,否
3405010111,1,,1,是,较困难，只用来打电话,2,"6,7",无,可以，偶尔断网,2,,都很及时,"1,2,7",,不太满足,有时可以,否,,,4,2,,从未,否,否,,,,.,,,.,.,,,,,,5,,否,否,没有产品卖或不适合回答
3405010112,1,,4,否,,,6,,可以，偶尔断网,,,,,,,,,,,9999,3,,从未,否,否,,,,.,,,.,.,,,,,,5,,否,否,否
3405020101,1,,2,是,不存在困难,6,"3,2,6",,非常好,"1,4,8",,都很及时,10,,完全满足,完全可以,否,,,1,2,,经常,否,否,,,,.,,,.,.,,,,,,6,无,,否,否
3405020102,1,,3,是,有些困难,4,"1,6,2",,较差，经常断网,1,,都很及时,10,,基本满足,完全可以,是,1,,2,3,,从未,否,否,,,,.,,,.,.,,,,,,,,,否,否
3405020103,1,,3,是,不存在困难,1.5,"1,2,6",,非常好,1,,都很及时,8,,基本满足,有时可以,否,,,1,2,,经常,否,否,,,,.,,,.,.,,,,,,,,否,否,否
3405020104,"1,3",,3,是,不存在困难,0.5,"2,6,2",,可以，偶尔断网,10,,仅部分及时,10,,基本满足,完全可以,否,,,1,5,都可以,从未,否,否,,,,.,,,.,.,,,,,,6,无,否,否,没有产品卖或不适合回答
3405020105,1,,1,是,有些困难,4,"6,2,3",,非常好,"2,3,1",,都很及时,10,,基本满足,完全可以,否,,,2,2,,从未,否,否,,,,.,,,.,.,,,,,,5,,否,否,否
3405020106,3,,3,是,不存在困难,3,"3,2,6",,非常好,10,,,10,,完全满足,完全可以,是,2,,1,2,,经常,否,否,,,,.,,,.,.,,,,,,6,没有不卖,否,否,否
3405020107,"2,3",,3,是,不存在困难,10,"6,2,3",,可以，偶尔断网,"1,4,8",,都很及时,10,,完全满足,完全可以,否,,,1,2,,很少,否,是,2,,2,2014,8,,1,9999,1,,8,疫情,否,5,,是,否,是
3405020108,1,,5,是,不存在困难,3,"6,1,2",,可以，偶尔断网,"1,2,4",,都很及时,10,,完全满足,完全可以,否,,,1,2,,经常,否,否,,,,.,,,.,.,,,,,,,,否,否,否
3405020109,1,,2,是,不存在困难,5,"2,6",,可以，偶尔断网,"1,4,8",,都很及时,"6,7",,不太满足,有时可以,是,2,,1,2,,经常,否,否,,,,.,,,.,.,,,,,,5,,否,否,没有产品卖或不适合回答
3405020110,"1,2,3",,2,是,不存在困难,3,"5,1,6",,非常好,1,,都很及时,10,,完全满足,完全可以,否,,,1,2,,从未,否,否,,,,.,,,.,.,,,,,,6,无,,,
3405020111,1,,2,是,不存在困难,1,"3,2,6",,非常好,1,,仅部分及时,10,,基本满足,比较困难,否,,,1,3,,有时,否,否,,,,.,,,.,.,,,,,,,,,否,否
3405020112,1,,4,是,不存在困难,2,"6,2,1",,非常好,"2,1",,都很及时,10,,完全满足,完全可以,否,,,1,5,开会,从未,否,否,,,,.,,,.,.,,,,,,6,无,否,否,否
3405020201,1,,3,是,有些困难,2,"6,1",,可以，偶尔断网,1,,都很及时,10,,基本满足,比较困难,否,,,2,3,,从未,否,否,,,,.,,,.,.,,,,,,,,,否,否
3405020202,1,,4,否,,,7,无手机,较差，经常断网,,,,,,,,,,,2,3,,从未,否,否,,,,.,,,.,.,,,,,,,,否,否,否
3405020203,"1,3",,4,是,不存在困难,8,"3,1,6",,非常好,1,,都很及时,10,,完全满足,完全可以,否,,,1,2,,经常,否,否,,,,.,,,.,.,,,,,,6,无,否,否,否
3405020204,1,,5,是,不存在困难,10,"3,1,2",,非常好,"2,1",,都很及时,10,,完全满足,完全可以,是,3,,1,3,,从未,否,否,,,,.,,,.,.,,,,,,5,,否,否,否
3405020205,1,,2,是,不存在困难,2,"2,3,6",,可以，偶尔断网,"1,4,5",,都很及时,8,,基本满足,完全可以,否,,,1,2,,很少,否,否,,,,.,,,.,.,,,,,,5,,否,是,是
3405020206,4,,4,是,不存在困难,2,"6,2,1",,可以，偶尔断网,1,,都很及时,10,,基本满足,完全可以,否,,,1,3,,从未,否,否,,,,.,,,.,.,,,,,,5,,否,否,没有产品卖或不适合回答
3405020207,1,,2,是,有些困难,3,"1,3,6",,可以，偶尔断网,"3,4,8",,都很及时,10,,完全满足,完全可以,否,,,1,2,,经常,否,否,,,,.,,,.,.,,,,,,5,,否,否,否
3405020208,1,,3,是,不存在困难,1,6,,非常好,10,,,10,,完全满足,完全可以,否,,,1,1,,经常,否,否,,,,.,,,.,.,,,,,,5,,否,否,否
3405020209,1,,4,是,不存在困难,2,"6,2,1",,非常好,"1,3,8",,都很及时,"4,7",,基本满足,完全可以,否,,,1,2,,经常,否,否,,,,.,,,.,.,,,,,,,,,,
3405020210,3,,4,是,不存在困难,2,"2,1,6",,可以，偶尔断网,"1,4",,都很及时,10,,完全满足,完全可以,是,7,,1,2,,经常,否,否,,,,.,,,.,.,,,,,,5,,否,否,否
3405020211,1,,2,否,,,6,,可以，偶尔断网,,,,,,,,,,,4,"3,5",上门告知,从未,否,否,,,,.,,,.,.,,,,,,5,,否,否,否
3405020212,3,,2,是,有些困难,1,"3,2,6",,非常好,2,,都很及时,10,,基本满足,比较困难,否,,,4,3,,从未,否,否,,,,.,,,.,.,,,,,,5,,否,否,否
3404010201,1,,3,是,有些困难,2,"2,3,1",,非常好,"1,3,2",,仅部分及时,6,,基本满足,有时可以,否,,,1,1,,有时,否,否,,,,.,,,.,.,,,,,,6,茶厂,否,否,否
3404010202,"1,3",,4,是,不存在困难,5,"3,2,6",,非常好,"1,5,8",,都很及时,10,,完全满足,完全可以,否,,,1,3,,有时,否,是,2,,2,2014,8,,1,2,4,,7,,是,5,,否,否,是
3404010203,"1,3",,5,是,不存在困难,10,"6,3,2",,非常好,"1,7,3",,都很及时,7,,完全满足,完全可以,否,,,1,1,,很少,否,否,,,,.,,,.,.,,,,,,5,,否,是,没有产品卖或不适合回答
3404010204,1,,2,是,不存在困难,3,"1,6,2",,非常好,"1,3",,都很及时,,,基本满足,完全可以,是,"5,6,2",,1,2,,经常,否,否,,,,.,,,.,.,,,,,,5,,否,是,否
3404010205,3,,3,是,不存在困难,3,"2,3,6",,可以，偶尔断网,10,,,10,,基本满足,完全可以,否,,,1,2,,经常,否,否,,,,.,,,.,.,,,,,,5,,否,否,否
3404010206,"1,3",,2,否,,,6,,非常好,,,,,,,,否,,,5,1,,从未,否,否,,,,.,,,.,.,,,,,,5,,否,否,是
3404010207,0,,2,否,,,,,,,,,,,,,,,,4,3,,从未,否,否,,,,.,,,.,.,,,,,,5,,否,否,否
3404010208,"1,2,3",,4,是,有些困难,1,"1,6,2",,较差，经常断网,1,,仅部分及时,7,,基本满足,有时可以,否,,,1,2,,经常,否,否,,,,.,,,.,.,,,,,,5,,否,否,否
3404010209,2,,4,否,,,6,,非常好,10,,,8,,一般,比较困难,否,,,5,3,,从未,否,否,,,,.,,,.,.,,,,,,6,不清楚,否,否,没有产品卖或不适合回答
3404010210,1,,5,是,不存在困难,12,"6,1,5",,非常好,"1,2,5",,都很及时,10,,基本满足,完全可以,否,,,1,2,,很少,否,否,,,,.,,,.,.,,,,,,,,,否,是
